Option_Name,Asset_Class,Name,Currency,Security_Identifier,Dollar_Value,Weighting_Percentage,Listing_Status,Super_Fund,Weighting_Percentage_Clean
Lifecycle_Balanced_Pool_Superannuation,Equity,Stmicroelectronics Nv,,STMPA FP,1278485.0,0.0,Listed,ART,0.004865345253163442
Lifecycle_Balanced_Pool_Superannuation,Equity,Sumitomo Electric Industries,,5802 JP,1277268.0,0.0,Listed,ART,0.004860713892472389
Lifecycle_Balanced_Pool_Superannuation,Equity,Heico,,HEI US,1275082.0,0.0,Listed,ART,0.004852394948782463
Lifecycle_Balanced_Pool_Superannuation,Equity,Capgemini Se,,CAP FP,1274727.0,0.0,Listed,ART,0.004851043976682772
Lifecycle_Balanced_Pool_Superannuation,Equity,Verisign,,VRSN US,1271856.0,0.0,Listed,ART,0.0048401182276737245
Lifecycle_Balanced_Pool_Superannuation,Equity,Partners Ag,,PGHN SW,1270834.0,0.0,Listed,ART,0.0048362289502487
Lifecycle_Balanced_Pool_Superannuation,Equity,Yuanta Financial,,2885 TT,1270044.0,0.0,Listed,ART,0.004833222561632487
Lifecycle_Balanced_Pool_Superannuation,Equity,Emcor,,EME US,1265417.0,0.0,Listed,ART,0.004815614257673983
Lifecycle_Balanced_Pool_Superannuation,Equity,Pacific Basin Shipping,,2343 HK,1264567.0,0.0,Listed,ART,0.004812379535745147
Lifecycle_Balanced_Pool_Superannuation,Equity,Central Japan Railway,,9022 JP,1262391.0,0.0,Listed,ART,0.004804098647607324
Lifecycle_Balanced_Pool_Superannuation,Equity,Kone Oyj,,KNEBV FH,1261109.0,0.0,Listed,ART,0.004799219925827596
Lifecycle_Balanced_Pool_Superannuation,Equity,Millicom International Cellular Sa,,TIGO US,1260985.0,0.0,Listed,ART,0.0047987480369815075
Lifecycle_Balanced_Pool_Superannuation,Equity,Heineken Nv,,HEIA NA,1257886.0,0.0,Listed,ART,0.004786954621384489
Lifecycle_Balanced_Pool_Superannuation,Equity,Raymond James Financial,,RJF US,1257075.0,0.0,Listed,ART,0.004783868316108858
Lifecycle_Balanced_Pool_Superannuation,Equity,Oriental Land,,4661 JP,1256689.0,0.0,Listed,ART,0.004782399371797644
Lifecycle_Balanced_Pool_Superannuation,Equity,Unum,,UNM US,1253109.0,0.0,Listed,ART,0.004768775484144427
Lifecycle_Balanced_Pool_Superannuation,Equity,Cboe Global Markets,,CBOE US,1252648.0,0.0,Listed,ART,0.0047670211231924334
Lifecycle_Balanced_Pool_Superannuation,Equity,Mitsui Fudosan,,8801 JP,1251797.0,0.0,Listed,ART,0.0047637825957083865
Lifecycle_Balanced_Pool_Superannuation,Equity,Tractor Supply,,TSCO US,1251794.0,0.0,Listed,ART,0.004763771179042755
Lifecycle_Balanced_Pool_Superannuation,Equity,Agl Energy,,AGL AU,1249499.0,0.0,Listed,ART,0.004755037429834896
Lifecycle_Balanced_Pool_Superannuation,Equity,Telefonica Sa,,TEF SM,1247795.0,0.0,Listed,ART,0.0047485527637563816
Lifecycle_Balanced_Pool_Superannuation,Equity,Teledyne Technologies,,TDY US,1246809.0,0.0,Listed,ART,0.00474480048631893
Lifecycle_Balanced_Pool_Superannuation,Equity,Nuix,,NXL AU,1245791.0,0.0,Listed,ART,0.0047409264311147475
Lifecycle_Balanced_Pool_Superannuation,Equity,Steris,,STE US,1243386.0,0.0,Listed,ART,0.004731774070833744
Lifecycle_Balanced_Pool_Superannuation,Equity,Saga,,SAGA LN,1241665.0,0.0,Listed,ART,0.004725224710316652
Lifecycle_Balanced_Pool_Superannuation,Equity,Hosken Consolidated Investments,,HCI SJ,1239626.0,0.0,Listed,ART,0.004717465183242654
Lifecycle_Balanced_Pool_Superannuation,Equity,Informa,,INF LN,1236119.0,0.0,Listed,ART,0.0047041191011197945
Lifecycle_Balanced_Pool_Superannuation,Equity,Croda International,,CRDA LN,1236064.0,0.0,Listed,ART,0.004703909795583223
Lifecycle_Balanced_Pool_Superannuation,Equity,Ovs Spa,,OVS IM,1235718.0,0.0,Listed,ART,0.0047025930734804254
Lifecycle_Balanced_Pool_Superannuation,Equity,Kirin,,2503 JP,1234542.0,0.0,Listed,ART,0.004698117740552999
Lifecycle_Balanced_Pool_Superannuation,Equity,Championx,,CHX US,1229790.0,0.0,Listed,ART,0.004680033742193197
Lifecycle_Balanced_Pool_Superannuation,Equity,Be Semiconductor Industries Nv,,BESI NA,1228855.0,0.0,Listed,ART,0.004676475548071476
Lifecycle_Balanced_Pool_Superannuation,Equity,Johns Lyng,,JLG AU,1226003.0,0.0,Listed,ART,0.004665622104611427
Lifecycle_Balanced_Pool_Superannuation,Equity,Geberit Ag,,GEBN SW,1225847.0,0.0,Listed,ART,0.004665028437998604
Lifecycle_Balanced_Pool_Superannuation,Equity,Kao,,4452 JP,1223136.0,0.0,Listed,ART,0.0046547115778232204
Lifecycle_Balanced_Pool_Superannuation,Equity,Nucor,,NUE US,1221935.0,0.0,Listed,ART,0.004650141106015534
Lifecycle_Balanced_Pool_Superannuation,Equity,Joby Aviation,,JOBY US,1220870.0,0.0,Listed,ART,0.004646088189716462
Lifecycle_Balanced_Pool_Superannuation,Equity,Fifth Third Bancorp,,FITB US,1216742.0,0.0,Listed,ART,0.004630378857807946
Lifecycle_Balanced_Pool_Superannuation,Equity,Ryder System,,R US,1215373.0,0.0,Listed,ART,0.004625169052724914
Lifecycle_Balanced_Pool_Superannuation,Equity,Centerpoint Energy,,CNP US,1215049.0,0.0,Listed,ART,0.004623936052836746
Lifecycle_Balanced_Pool_Superannuation,Equity,Metro,,MRU CN,1214810.0,0.0,Listed,ART,0.00462302652514146
Lifecycle_Balanced_Pool_Superannuation,Equity,Royal Gold,,RGLD US,1212543.0,0.0,Listed,ART,0.004614399331479493
Lifecycle_Balanced_Pool_Superannuation,Equity,Astellas Pharma,,4503 JP,1210234.0,0.0,Listed,ART,0.004605612304498688
Lifecycle_Balanced_Pool_Superannuation,Equity,Sandvik Ab,,SAND SS,1208699.0,0.0,Listed,ART,0.0045997707772507295
Lifecycle_Balanced_Pool_Superannuation,Equity,Ucb Sa,,UCB BB,1207329.0,0.0,Listed,ART,0.004594557166612487
Lifecycle_Balanced_Pool_Superannuation,Equity,Glencore,,GLEN LN,1205472.0,0.0,Listed,ART,0.00458749025058678
Lifecycle_Balanced_Pool_Superannuation,Equity,Labcorp,,LH US,1203659.0,0.0,Listed,ART,0.004580590778990332
Lifecycle_Balanced_Pool_Superannuation,Equity,Aib,,AIBG ID,1200594.0,0.0,Listed,ART,0.004568926752270467
Lifecycle_Balanced_Pool_Superannuation,Equity,Skandinaviska Enskilda Banken Ab,,SEBA SS,1200078.0,0.0,Listed,ART,0.0045669630857819036
Lifecycle_Balanced_Pool_Superannuation,Equity,Symbotic,,SYM US,1199585.0,0.0,Listed,ART,0.004565086947063178
Lifecycle_Balanced_Pool_Superannuation,Equity,Sk Square,,402340 KS,1193582.0,0.0,Listed,ART,0.0045422421991351694
Lifecycle_Balanced_Pool_Superannuation,Equity,Biogen,,BIIB US,1193399.0,0.0,Listed,ART,0.004541545782531667
Lifecycle_Balanced_Pool_Superannuation,Equity,Incyte,,INCY US,1191433.0,0.0,Listed,ART,0.004534064060988028
Lifecycle_Balanced_Pool_Superannuation,Equity,Pentair,,PNR US,1190329.0,0.0,Listed,ART,0.0045298627280357506
Lifecycle_Balanced_Pool_Superannuation,Equity,Koninklijke Philips Nv,,PHIA NA,1186649.0,0.0,Listed,ART,0.004515858284861492
Lifecycle_Balanced_Pool_Superannuation,Equity,Powszechna Kasa Oszczednosci Bank Polski Sa,,PKO PW,1186408.0,0.0,Listed,ART,0.004514941146055787
Lifecycle_Balanced_Pool_Superannuation,Equity,Techtronic Industries,,669 HK,1182312.0,0.0,Listed,ART,0.004499353591914004
Lifecycle_Balanced_Pool_Superannuation,Equity,Open Text,,OTEX CN,1179418.0,0.0,Listed,ART,0.004488340315135116
Lifecycle_Balanced_Pool_Superannuation,Equity,Associated British Foods,,ABF LN,1178493.0,0.0,Listed,ART,0.0044848201765655005
Lifecycle_Balanced_Pool_Superannuation,Equity,Ase Technology,,3711 TT,1177767.0,0.0,Listed,ART,0.004482057343482753
Lifecycle_Balanced_Pool_Superannuation,Equity,Daiwa Securities,,8601 JP,1172843.0,0.0,Listed,ART,0.0044633187896267615
Lifecycle_Balanced_Pool_Superannuation,Equity,Toast,,TOST US,1171992.0,0.0,Listed,ART,0.004460080262142715
