Option_Name,Asset_Class,Name,Currency,Security_Identifier,Dollar_Value,Weighting_Percentage,Listing_Status,Super_Fund,Weighting_Percentage_Clean
Lifecycle_High_Growth_Pool_Superannuation,Equity,Lonza Ag,,LONN SW,8413539.0,0.01,Listed,ART,0.0122679995256868
Lifecycle_High_Growth_Pool_Superannuation,Equity,Target,,TGT US,8409467.0,0.01,Listed,ART,0.012262062036828827
Lifecycle_High_Growth_Pool_Superannuation,Equity,Elf Beauty,,ELF US,8377506.0,0.01,Listed,ART,0.012215458873422744
Lifecycle_High_Growth_Pool_Superannuation,Equity,Shin-Etsu Chemical,,4063 JP,8355965.0,0.01,Listed,ART,0.012184049382388967
Lifecycle_High_Growth_Pool_Superannuation,Equity,Evt,,EVT AU,8343562.0,0.01,Listed,ART,0.012165964246262885
Lifecycle_High_Growth_Pool_Superannuation,Equity,Flutter Entertainment,,FLUT US,8330502.0,0.01,Listed,ART,0.012146921121389336
Lifecycle_High_Growth_Pool_Superannuation,Equity,Baker Hughes,,BKR US,8258407.0,0.01,Listed,ART,0.01204179753120875
Lifecycle_High_Growth_Pool_Superannuation,Equity,Edwards Lifesciences,,EW US,8244024.0,0.01,Listed,ART,0.01202082530570674
Lifecycle_High_Growth_Pool_Superannuation,Equity,Beone Medicines,,6160 HK,8235478.0,0.01,Listed,ART,0.01200836416135993
Lifecycle_High_Growth_Pool_Superannuation,Equity,Hikari Tsushin,,9435 JP,8209851.0,0.01,Listed,ART,0.01197099676770492
Lifecycle_High_Growth_Pool_Superannuation,Equity,Ebay,,EBAY US,8153901.0,0.01,Listed,ART,0.01188941462094573
Lifecycle_High_Growth_Pool_Superannuation,Equity,Vistra,,VST US,8143693.0,0.01,Listed,ART,0.011874530071274276
Lifecycle_High_Growth_Pool_Superannuation,Equity,Heidelberg Materials Ag,,HEI GR,8141205.0,0.01,Listed,ART,0.011870902253917048
Lifecycle_High_Growth_Pool_Superannuation,Equity,Airbnb,,ABNB US,8128293.0,0.01,Listed,ART,0.011852074931683722
Lifecycle_High_Growth_Pool_Superannuation,Equity,Cardinal Health,,CAH US,8114636.0,0.01,Listed,ART,0.011832161305619551
Lifecycle_High_Growth_Pool_Superannuation,Equity,Axon Enterprise,,AXON US,8112243.0,0.01,Listed,ART,0.011828672010227331
Lifecycle_High_Growth_Pool_Superannuation,Equity,Reddit,,RDDT US,8092794.0,0.01,Listed,ART,0.011800312918675596
Lifecycle_High_Growth_Pool_Superannuation,Equity,Mercedes-Benz Ag,,MBG GR,8090793.0,0.01,Listed,ART,0.011797395208654773
Lifecycle_High_Growth_Pool_Superannuation,Equity,Industrial & Commercial Bank Of China,,1398 HK,8065869.0,0.01,Listed,ART,0.011761052877540812
Lifecycle_High_Growth_Pool_Superannuation,Equity,Hansen Technologies,,HSN AU,8042707.0,0.01,Listed,ART,0.01172727976434624
Lifecycle_High_Growth_Pool_Superannuation,Equity,Nickel Industries,,NIC AU,8018169.0,0.01,Listed,ART,0.01169150026984799
Lifecycle_High_Growth_Pool_Superannuation,Equity,Dicker Data,,DDR AU,8011073.0,0.01,Listed,ART,0.011681153408124966
Lifecycle_High_Growth_Pool_Superannuation,Equity,Cencora,,COR US,7945141.0,0.01,Listed,ART,0.011585016248158442
Lifecycle_High_Growth_Pool_Superannuation,Equity,Seagate Technology,,STX US,7922795.0,0.01,Listed,ART,0.01155243296573698
Lifecycle_High_Growth_Pool_Superannuation,Equity,Shopify,,SHOP US,7883195.0,0.01,Listed,ART,0.011494691178218408
Lifecycle_High_Growth_Pool_Superannuation,Equity,Ford Motor,,F US,7843323.0,0.01,Listed,ART,0.011436552780442137
Lifecycle_High_Growth_Pool_Superannuation,Equity,Honda Motor,,7267 JP,7828957.0,0.01,Listed,ART,0.011415605343081232
Lifecycle_High_Growth_Pool_Superannuation,Equity,Quanta Services,,PWR US,7824262.0,0.01,Listed,ART,0.01140875944175801
Lifecycle_High_Growth_Pool_Superannuation,Equity,Societe Generale Sa,,GLE FP,7795052.0,0.01,Listed,ART,0.011366167582833327
Lifecycle_High_Growth_Pool_Superannuation,Equity,Northern Trust,,NTRS US,7789648.0,0.01,Listed,ART,0.011358287870213368
Lifecycle_High_Growth_Pool_Superannuation,Equity,Apollo Global Management,,APO US,7751443.0,0.01,Listed,ART,0.011302580168391476
Lifecycle_High_Growth_Pool_Superannuation,Equity,Diageo,,DGE LN,7746713.0,0.01,Listed,ART,0.011295683232660092
Lifecycle_High_Growth_Pool_Superannuation,Equity,Tuas,,TUA AU,7709468.0,0.01,Listed,ART,0.01124137533174774
Lifecycle_High_Growth_Pool_Superannuation,Equity,L3Harris Technologies,,LHX US,7683657.0,0.01,Listed,ART,0.011203739642918402
Lifecycle_High_Growth_Pool_Superannuation,Equity,Idexx Laboratories,,IDXX US,7642095.0,0.01,Listed,ART,0.011143137012290957
Lifecycle_High_Growth_Pool_Superannuation,Equity,Wise,,WISE LN,7634374.0,0.01,Listed,ART,0.011131878821850785
Lifecycle_High_Growth_Pool_Superannuation,Equity,Eversource Energy,,ES US,7615161.0,0.01,Listed,ART,0.011103863848022645
Lifecycle_High_Growth_Pool_Superannuation,Equity,Microchip Technology,,MCHP US,7609193.0,0.01,Listed,ART,0.011095161752368334
Lifecycle_High_Growth_Pool_Superannuation,Equity,Allstate,,ALL US,7578096.0,0.01,Listed,ART,0.011049818409780832
Lifecycle_High_Growth_Pool_Superannuation,Equity,Toyota Industries,,6201 JP,7549659.0,0.01,Listed,ART,0.011008353682213522
Lifecycle_High_Growth_Pool_Superannuation,Equity,Wheaton Precious Metals,,WPM CN,7521971.0,0.01,Listed,ART,0.01096798109098084
Lifecycle_High_Growth_Pool_Superannuation,Equity,American Water Works,,AWK US,7495986.0,0.01,Listed,ART,0.01093009168823665
Lifecycle_High_Growth_Pool_Superannuation,Equity,Commerzbank Ag,,CBK GR,7475333.0,0.01,Listed,ART,0.010899977013044198
Lifecycle_High_Growth_Pool_Superannuation,Equity,Air Products & Chemicals,,APD US,7410257.0,0.01,Listed,ART,0.010805088008888682
Lifecycle_High_Growth_Pool_Superannuation,Equity,Itau Unibanco Sa,,ITUB4 BZ,7398044.0,0.01,Listed,ART,0.010787279916692614
Lifecycle_High_Growth_Pool_Superannuation,Equity,Kddi,,9433 JP,7390591.0,0.01,Listed,ART,0.010776412504006355
Lifecycle_High_Growth_Pool_Superannuation,Equity,Aflac,,AFL US,7362460.0,0.01,Listed,ART,0.010735393962978958
Lifecycle_High_Growth_Pool_Superannuation,Equity,Bank Rakyat Indonesia Persero Tbk Pt,,BBRI IJ,7349996.0,0.01,Listed,ART,0.010717219881170083
Lifecycle_High_Growth_Pool_Superannuation,Equity,Prudential Financial,,PRU US,7321999.0,0.01,Listed,ART,0.010676396729019644
Lifecycle_High_Growth_Pool_Superannuation,Equity,Schlumberger Nv,,SLB US,7278721.0,0.01,Listed,ART,0.010613291954266395
Lifecycle_High_Growth_Pool_Superannuation,Equity,Nxp Semiconductors Nv,,NXPI US,7278206.0,0.01,Listed,ART,0.010612541019403465
Lifecycle_High_Growth_Pool_Superannuation,Equity,Centene,,CNC US,7277161.0,0.01,Listed,ART,0.010611017277788392
Lifecycle_High_Growth_Pool_Superannuation,Equity,Becton Dickinson &,,BDX US,7276795.0,0.01,Listed,ART,0.010610483603691628
Lifecycle_High_Growth_Pool_Superannuation,Equity,Keurig Dr Pepper,,KDP US,7276042.0,0.01,Listed,ART,0.010609385634853207
Lifecycle_High_Growth_Pool_Superannuation,Equity,Givaudan Sa,,GIVN SW,7258490.0,0.01,Listed,ART,0.010583792608223765
Lifecycle_High_Growth_Pool_Superannuation,Equity,Paccar,,PCAR US,7239518.0,0.01,Listed,ART,0.01055612904274896
Lifecycle_High_Growth_Pool_Superannuation,Equity,Contemporary Amperex Technology,,300750 C2,7211373.0,0.01,Listed,ART,0.010515090087958298
Lifecycle_High_Growth_Pool_Superannuation,Equity,Centrica,,CNA LN,7201104.0,0.01,Listed,ART,0.010500116592604051
Lifecycle_High_Growth_Pool_Superannuation,Equity,Ge Healthcare Technologies,,GEHC US,7164510.0,0.01,Listed,ART,0.010446757931683483
Lifecycle_High_Growth_Pool_Superannuation,Equity,Pg&E,,PCG US,7138396.0,0.01,Listed,ART,0.01040868043069207
Lifecycle_High_Growth_Pool_Superannuation,Equity,Moncler Spa,,MONC IM,7093601.0,0.01,Listed,ART,0.010343363678876559
Lifecycle_High_Growth_Pool_Superannuation,Equity,Yum! Brands,,YUM US,7091826.0,0.01,Listed,ART,0.010340775505319855
Lifecycle_High_Growth_Pool_Superannuation,Equity,Bank Of China,,3988 HK,7084234.0,0.01,Listed,ART,0.0103297054131269
Lifecycle_High_Growth_Pool_Superannuation,Equity,Willis Towers Watson,,WTW US,7079814.0,0.01,Listed,ART,0.01032326049643922
Lifecycle_High_Growth_Pool_Superannuation,Equity,Swiss Re Ag,,SREN SW,7079435.0,0.01,Listed,ART,0.010322707866705142
Lifecycle_High_Growth_Pool_Superannuation,Equity,Bank Hapoalim Bm,,POLI IT,7076782.0,0.01,Listed,ART,0.010318839458566587
Lifecycle_High_Growth_Pool_Superannuation,Equity,Delta Electronics,,2308 TT,7045462.0,0.01,Listed,ART,0.01027317095389281
Lifecycle_High_Growth_Pool_Superannuation,Equity,Keysight Technologies,,KEYS US,7038125.0,0.01,Listed,ART,0.010262472683816453
Lifecycle_High_Growth_Pool_Superannuation,Equity,Freshpet,,FRPT US,7014824.0,0.01,Listed,ART,0.010228496891115185
Lifecycle_High_Growth_Pool_Superannuation,Equity,Dollarama,,DOL CN,6976108.0,0.01,Listed,ART,0.010172044086934152
Lifecycle_High_Growth_Pool_Superannuation,Equity,Mac Copper,,MAC AU,6957678.0,0.01,Listed,ART,0.010145170825722858
Lifecycle_High_Growth_Pool_Superannuation,Equity,Volvo Ab,,VOLVB SS,6952427.0,0.01,Listed,ART,0.010137514206372858
Lifecycle_High_Growth_Pool_Superannuation,Equity,Otis Worldwide,,OTIS US,6937868.0,0.01,Listed,ART,0.0101162853507041
Lifecycle_High_Growth_Pool_Superannuation,Equity,Alnylam Pharmaceuticals,,ALNY US,6883880.0,0.01,Listed,ART,0.010037564047053783
Lifecycle_High_Growth_Pool_Superannuation,Equity,Vulcan Materials,,VMC US,6883150.0,0.01,Listed,ART,0.010036499615112153
Lifecycle_High_Growth_Pool_Superannuation,Equity,Aercap Nv,,AER US,6869553.0,0.01,Listed,ART,0.01001667347660483
Lifecycle_High_Growth_Pool_Superannuation,Equity,Ww Grainger,,GWW US,6862024.0,0.01,Listed,ART,0.010005695246346565
Lifecycle_High_Growth_Pool_Superannuation,Equity,Citi Bank,,CFG US,6840118.0,0.01,Listed,ART,0.009973753539341974
Lifecycle_High_Growth_Pool_Superannuation,Equity,Amadeus It Sa,,AMS SM,6839985.0,0.01,Listed,ART,0.009973559608590964
Lifecycle_High_Growth_Pool_Superannuation,Equity,Leonardo Spa,,LDO IM,6838349.0,0.01,Listed,ART,0.009971174114540956
Lifecycle_High_Growth_Pool_Superannuation,Equity,Sse,,SSE LN,6833127.0,0.01,Listed,ART,0.00996355978084343
Lifecycle_High_Growth_Pool_Superannuation,Equity,Experian,,EXPN LN,6815597.0,0.01,Listed,ART,0.00993799883298483
Lifecycle_High_Growth_Pool_Superannuation,Equity,Dsv As,,DSV DC,6812379.0,0.01,Listed,ART,0.009933306583685974
Lifecycle_High_Growth_Pool_Superannuation,Equity,Qualitas,,QAL AU,6799000.0,0.01,Listed,ART,0.009913798316635193
Lifecycle_High_Growth_Pool_Superannuation,Equity,Jumbo Interactive,,JIN AU,6760149.0,0.01,Listed,ART,0.009857148665451254
Lifecycle_High_Growth_Pool_Superannuation,Equity,Ferroglobe,,GSM US,6751533.0,0.01,Listed,ART,0.009844585452288123
Lifecycle_High_Growth_Pool_Superannuation,Equity,Mgm Resorts International,,MGM US,6746625.0,0.01,Listed,ART,0.009837428970138094
Lifecycle_High_Growth_Pool_Superannuation,Equity,Kb Financial,,105560 KS,6736026.0,0.01,Listed,ART,0.009821974293221193
Lifecycle_High_Growth_Pool_Superannuation,Equity,Prudential,,PRU LN,6731170.0,0.01,Listed,ART,0.00981489363362043
Lifecycle_High_Growth_Pool_Superannuation,Equity,Us Foods,,USFD US,6720621.0,0.01,Listed,ART,0.0097995118630009
Lifecycle_High_Growth_Pool_Superannuation,Equity,Al Rajhi Bank,,RJHI AB,6717630.0,0.01,Listed,ART,0.009795150608292112
Lifecycle_High_Growth_Pool_Superannuation,Equity,Expedia,,EXPE US,6716612.0,0.01,Listed,ART,0.009793666236077619
Lifecycle_High_Growth_Pool_Superannuation,Equity,Newell Brands,,NWL US,6706375.0,0.01,Listed,ART,0.00977873940075369
Lifecycle_High_Growth_Pool_Superannuation,Equity,Adriatic Metals,,ADT AU,6695176.0,0.01,Listed,ART,0.009762409848268325
Lifecycle_High_Growth_Pool_Superannuation,Equity,Hoya,,7741 JP,6686211.0,0.01,Listed,ART,0.009749337749149538
Lifecycle_High_Growth_Pool_Superannuation,Equity,Amotiv,,AOV AU,6680477.0,0.01,Listed,ART,0.009740976854966926
Lifecycle_High_Growth_Pool_Superannuation,Equity,Daiichi Sankyo,,4568 JP,6679109.0,0.01,Listed,ART,0.009738982138670828
Lifecycle_High_Growth_Pool_Superannuation,Equity,Alcon Ag,,ALC SW,6623314.0,0.01,Listed,ART,0.009657626001433491
Lifecycle_High_Growth_Pool_Superannuation,Equity,Canadian Natural Resources,,CNQ CN,6620513.0,0.01,Listed,ART,0.009653541790654715
Lifecycle_High_Growth_Pool_Superannuation,Equity,Aviva,,AV LN,6613953.0,0.01,Listed,ART,0.009643976484439518
Lifecycle_High_Growth_Pool_Superannuation,Equity,Naver,,035420 KS,6598687.0,0.01,Listed,ART,0.00962171673372592
Lifecycle_High_Growth_Pool_Superannuation,Equity,Rockwell Automation,,ROK US,6581973.0,0.01,Listed,ART,0.00959734561664043
Lifecycle_High_Growth_Pool_Superannuation,Equity,Wolters Kluwer Nv,,WKL NA,6576716.0,0.01,Listed,ART,0.009589680248534745
Lifecycle_High_Growth_Pool_Superannuation,Equity,Ametek,,AME US,6575985.0,0.01,Listed,ART,0.009588614358467168
Lifecycle_High_Growth_Pool_Superannuation,Equity,Fair Isaac,,FICO US,6564369.0,0.01,Listed,ART,0.00957167676746172
Lifecycle_High_Growth_Pool_Superannuation,Equity,Resmed,,RMD US,6563616.0,0.01,Listed,ART,0.0095705787986233
Lifecycle_High_Growth_Pool_Superannuation,Equity,Galp Energia Sgps Sa,,GALP PL,6538251.0,0.01,Listed,ART,0.009533593433966519
Lifecycle_High_Growth_Pool_Superannuation,Equity,Msci,,MSCI US,6528345.0,0.01,Listed,ART,0.009519149238331191
Lifecycle_High_Growth_Pool_Superannuation,Equity,Magnolia Oil & Gas,,MGY US,6514517.0,0.01,Listed,ART,0.00949898627273001
Lifecycle_High_Growth_Pool_Superannuation,Equity,Sika Ag,,SIKA SW,6507465.0,0.01,Listed,ART,0.009488703568548675
Lifecycle_High_Growth_Pool_Superannuation,Equity,Verisk Analytics,,VRSK US,6501201.0,0.01,Listed,ART,0.009479569867613918
Lifecycle_High_Growth_Pool_Superannuation,Equity,Objective,,OCL AU,6498917.0,0.01,Listed,ART,0.009476239507949968
Lifecycle_High_Growth_Pool_Superannuation,Equity,Snam Spa,,SRG IM,6494165.0,0.01,Listed,ART,0.009469310493447741
Lifecycle_High_Growth_Pool_Superannuation,Equity,Eon Se,,EOAN GR,6491375.0,0.01,Listed,ART,0.009465242322054385
Lifecycle_High_Growth_Pool_Superannuation,Equity,Dell Technologies,,DELL US,6451833.0,0.01,Listed,ART,0.009407585105840768
Lifecycle_High_Growth_Pool_Superannuation,Equity,Carvana,,CVNA US,6435441.0,0.01,Listed,ART,0.009383683505310355
Lifecycle_High_Growth_Pool_Superannuation,Equity,Impala Platinum,,IMP SJ,6432561.0,0.01,Listed,ART,0.009379484102581732
Lifecycle_High_Growth_Pool_Superannuation,Equity,Suncor Energy,,SU CN,6424589.0,0.01,Listed,ART,0.00936785992252875
Lifecycle_High_Growth_Pool_Superannuation,Equity,Emirates Nbd Bank Pjsc,,EMIRATES UH,6415663.0,0.01,Listed,ART,0.009354844690321914
Lifecycle_High_Growth_Pool_Superannuation,Equity,Credit,,CCP AU,6408994.0,0.01,Listed,ART,0.009345120448378446
Lifecycle_High_Growth_Pool_Superannuation,Equity,Acs Actividades De Construccion Y Servicios Sa,,ACS SM,6395555.0,0.01,Listed,ART,0.009325524693770817
Lifecycle_High_Growth_Pool_Superannuation,Equity,Eureka,,EGH AU,6391995.0,0.01,Listed,ART,0.009320333765397936
Lifecycle_High_Growth_Pool_Superannuation,Equity,Softbank,,9434 JP,6387770.0,0.01,Listed,ART,0.009314173183270009
Lifecycle_High_Growth_Pool_Superannuation,Equity,Mahindra & Mahindra,,MM IN,6373550.0,0.01,Listed,ART,0.00929343863229743
Lifecycle_High_Growth_Pool_Superannuation,Equity,Southern,,SO US,6359502.0,0.01,Listed,ART,0.009272954878987813
Lifecycle_High_Growth_Pool_Superannuation,Equity,Huntington Bancshares,,HBAN US,6309875.0,0.01,Listed,ART,0.009200592462594276
Lifecycle_High_Growth_Pool_Superannuation,Equity,Republic Services,,RSG US,6302419.0,0.01,Listed,ART,0.009189720675530174
Lifecycle_High_Growth_Pool_Superannuation,Equity,State Street,,STT US,6298090.0,0.01,Listed,ART,0.009183408448303712
Lifecycle_High_Growth_Pool_Superannuation,Equity,Kbc Nv,,KBC BB,6296777.0,0.01,Listed,ART,0.009181493928934725
Lifecycle_High_Growth_Pool_Superannuation,Equity,Alpha Hpa,,A4N AU,6280121.0,0.01,Listed,ART,0.009157207383154188
Lifecycle_High_Growth_Pool_Superannuation,Equity,Generation Development,,GDG AU,6269764.0,0.01,Listed,ART,0.009142105572716566
Lifecycle_High_Growth_Pool_Superannuation,Equity,Ambev Sa,,ABEV3 BZ,6258978.0,0.01,Listed,ART,0.009126378226247492
Lifecycle_High_Growth_Pool_Superannuation,Equity,Fastenal,,FAST US,6250920.0,0.01,Listed,ART,0.009114628647363033
Lifecycle_High_Growth_Pool_Superannuation,Equity,Dnb Bank Asa,,DNB NO,6222463.0,0.01,Listed,ART,0.00907313475727677
Lifecycle_High_Growth_Pool_Superannuation,Equity,Universal Store,,UNI AU,6221215.0,0.01,Listed,ART,0.009071315016094369
Lifecycle_High_Growth_Pool_Superannuation,Equity,Kenvue,,KVUE US,6204855.0,0.01,Listed,ART,0.009047460075594272
Lifecycle_High_Growth_Pool_Superannuation,Equity,Adidas Ag,,ADS GR,6182361.0,0.01,Listed,ART,0.009014660990532589
Lifecycle_High_Growth_Pool_Superannuation,Equity,Fujitsu,,6702 JP,6172672.0,0.01,Listed,ART,0.009000533208227855
Lifecycle_High_Growth_Pool_Superannuation,Equity,Generali,,G IM,6163398.0,0.01,Listed,ART,0.00898701054819131
Lifecycle_High_Growth_Pool_Superannuation,Equity,Franco-Nevada,,FNV CN,6155144.0,0.01,Listed,ART,0.008974975176621151
Lifecycle_High_Growth_Pool_Superannuation,Equity,Hydro One,,H CN,6150703.0,0.01,Listed,ART,0.008968499639288577
Lifecycle_High_Growth_Pool_Superannuation,Equity,Caixabank Sa,,CABK SM,6138550.0,0.01,Listed,ART,0.008950779034649354
Lifecycle_High_Growth_Pool_Superannuation,Equity,Dht,,DHT US,6124446.0,0.01,Listed,ART,0.00893021362628668
Lifecycle_High_Growth_Pool_Superannuation,Equity,Sysco,,SYY US,6124397.0,0.01,Listed,ART,0.008930142178115255
Lifecycle_High_Growth_Pool_Superannuation,Equity,Dominion Energy,,D US,6123772.0,0.01,Listed,ART,0.008929230849398107
Lifecycle_High_Growth_Pool_Superannuation,Equity,Orange Sa,,ORA FP,6120471.0,0.01,Listed,ART,0.008924417575645612
Lifecycle_High_Growth_Pool_Superannuation,Equity,Alimentation Couche-Tard,,ATD CN,6107766.0,0.01,Listed,ART,0.008905892085483404
Lifecycle_High_Growth_Pool_Superannuation,Equity,Hartford Insurance,,HIG US,6104274.0,0.01,Listed,ART,0.00890080030967495
Lifecycle_High_Growth_Pool_Superannuation,Equity,National Bank Of Canada,,NA CN,6096741.0,0.01,Listed,ART,0.008889816246912893
Lifecycle_High_Growth_Pool_Superannuation,Equity,Daiwa House Industry,,1925 JP,6096650.0,0.01,Listed,ART,0.008889683557451676
Lifecycle_High_Growth_Pool_Superannuation,Equity,Altius Minerals,,ALS CN,6090981.0,0.01,Listed,ART,0.008881417441455647
Lifecycle_High_Growth_Pool_Superannuation,Equity,Nrg Energy,,NRG US,6088531.0,0.01,Listed,ART,0.008877845032884423
Lifecycle_High_Growth_Pool_Superannuation,Equity,Steel Dynamics,,STLD US,6084285.0,0.01,Listed,ART,0.008871653830111598
Lifecycle_High_Growth_Pool_Superannuation,Equity,Accent,,AX1 AU,6078662.0,0.01,Listed,ART,0.008863454787909151
Lifecycle_High_Growth_Pool_Superannuation,Equity,Kimberly-Clark,,KMB US,6044658.0,0.01,Listed,ART,0.008813872673192448
Lifecycle_High_Growth_Pool_Superannuation,Equity,Engie Sa,,ENGI FP,6044163.0,0.01,Listed,ART,0.008813150900848466
Lifecycle_High_Growth_Pool_Superannuation,Equity,Vale Sa,,VALE3 BZ,6023028.0,0.01,Listed,ART,0.00878233340894935
Lifecycle_High_Growth_Pool_Superannuation,Equity,Dr Horton,,DHI US,6021676.0,0.01,Listed,ART,0.008780362022668412
Lifecycle_High_Growth_Pool_Superannuation,Equity,Paychex,,PAYX US,6017585.0,0.01,Listed,ART,0.008774396829417441
Lifecycle_High_Growth_Pool_Superannuation,Equity,Haleon,,HLN LN,6013789.0,0.01,Listed,ART,0.008768861783320965
Lifecycle_High_Growth_Pool_Superannuation,Equity,Atlas Copco Ab,,ATCOA SS,6010575.0,0.01,Listed,ART,0.008764175366525897
Lifecycle_High_Growth_Pool_Superannuation,Equity,Deutsche Post Ag,,DHL GR,5988680.0,0.01,Listed,ART,0.008732249698906729
Lifecycle_High_Growth_Pool_Superannuation,Equity,Nn Nv,,NN NA,5933297.0,0.01,Listed,ART,0.008651494309559735
Lifecycle_High_Growth_Pool_Superannuation,Equity,Carnival,,CCL US,5918828.0,0.01,Listed,ART,0.008630396685226246
Lifecycle_High_Growth_Pool_Superannuation,Equity,Power Of Canada,,POW CN,5908483.0,0.01,Listed,ART,0.008615312372299993
Lifecycle_High_Growth_Pool_Superannuation,Equity,Equitable,,EQH US,5897975.0,0.01,Listed,ART,0.008599990384844308
Lifecycle_High_Growth_Pool_Superannuation,Equity,Sumitomo,,8053 JP,5897165.0,0.01,Listed,ART,0.008598809302826882
Lifecycle_High_Growth_Pool_Superannuation,Equity,Koninklijke Ahold Delhaize Nv,,AD NA,5892247.0,0.01,Listed,ART,0.008591638239417379
Lifecycle_High_Growth_Pool_Superannuation,Equity,Duke Energy,,DUK US,5890687.0,0.01,Listed,ART,0.008589363562939375
Lifecycle_High_Growth_Pool_Superannuation,Equity,Firstrand,,FSR SJ,5886921.0,0.01,Listed,ART,0.00858387226062132
Lifecycle_High_Growth_Pool_Superannuation,Equity,Accor Sa,,AC FP,5876408.0,0.01,Listed,ART,0.008568542982535898
Lifecycle_High_Growth_Pool_Superannuation,Equity,Infratil,,IFT AU,5873771.0,0.01,Listed,ART,0.008564697904412505
Lifecycle_High_Growth_Pool_Superannuation,Equity,Dte Energy,,DTE US,5850228.0,0.01,Listed,ART,0.008530369245231956
Lifecycle_High_Growth_Pool_Superannuation,Equity,Intact Financial,,IFC CN,5832505.0,0.01,Listed,ART,0.008504526879065501
Lifecycle_High_Growth_Pool_Superannuation,Equity,Kinross Gold,,K CN,5829290.0,0.01,Listed,ART,0.008499839004144485
Lifecycle_High_Growth_Pool_Superannuation,Equity,Canon,,7751 JP,5812243.0,0.01,Listed,ART,0.0084749823311185
Lifecycle_High_Growth_Pool_Superannuation,Equity,Legrand Sa,,LR FP,5809673.0,0.01,Listed,ART,0.008471234947433582
Lifecycle_High_Growth_Pool_Superannuation,Equity,Ross Stores,,ROST US,5799491.0,0.01,Listed,ART,0.008456388309036762
Lifecycle_High_Growth_Pool_Superannuation,Equity,Copart,,CPRT US,5787704.0,0.01,Listed,ART,0.008439201378494304
Lifecycle_High_Growth_Pool_Superannuation,Equity,Gold Fields,,GFI SJ,5778087.0,0.01,Listed,ART,0.008425178581257787
Lifecycle_High_Growth_Pool_Superannuation,Equity,Martin Marietta Materials,,MLM US,5768739.0,0.01,Listed,ART,0.008411548019901129
Lifecycle_High_Growth_Pool_Superannuation,Equity,Sompo,,8630 JP,5751271.0,0.01,Listed,ART,0.008386077475851272
Lifecycle_High_Growth_Pool_Superannuation,Equity,Take-Two Interactive Software,,TTWO US,5738635.0,0.01,Listed,ART,0.008367652596379437
Lifecycle_High_Growth_Pool_Superannuation,Equity,Ferguson Enterprises,,FERG US,5737715.0,0.01,Listed,ART,0.008366311120507794
Lifecycle_High_Growth_Pool_Superannuation,Equity,Loews,,L US,5712433.0,0.01,Listed,ART,0.008329446780304652
Lifecycle_High_Growth_Pool_Superannuation,Equity,Pwr,,PWH AU,5704095.0,0.01,Listed,ART,0.008317288926154907
Lifecycle_High_Growth_Pool_Superannuation,Equity,Nec,,6701 JP,5676980.0,0.01,Listed,ART,0.008277751841090109
Lifecycle_High_Growth_Pool_Superannuation,Equity,Betr Entertainment,,BBT AU,5670657.0,0.01,Listed,ART,0.008268532110724456
Lifecycle_High_Growth_Pool_Superannuation,Equity,Daikin Industries,,6367 JP,5660898.0,0.01,Listed,ART,0.008254302259603401
Lifecycle_High_Growth_Pool_Superannuation,Equity,Oversea-Chinese Banking,,OCBC SP,5651926.0,0.01,Listed,ART,0.008241219953602982
Lifecycle_High_Growth_Pool_Superannuation,Equity,Anglo American,,AAL LN,5639840.0,0.01,Listed,ART,0.00822359704340224
Lifecycle_High_Growth_Pool_Superannuation,Equity,Kyocera,,6971 JP,5623873.0,0.01,Listed,ART,0.008200315146399486
Lifecycle_High_Growth_Pool_Superannuation,Equity,Aussie Broadband,,ABB AU,5607883.0,0.01,Listed,ART,0.008176999712499943
Lifecycle_High_Growth_Pool_Superannuation,Equity,Diamondback Energy,,FANG US,5607516.0,0.01,Listed,ART,0.008176464580277232
Lifecycle_High_Growth_Pool_Superannuation,Equity,Block,,XYZ US,5602526.0,0.01,Listed,ART,0.008169188531799515
Lifecycle_High_Growth_Pool_Superannuation,Equity,Ms&Ad Insurance,,8725 JP,5597677.0,0.01,Listed,ART,0.008162118079080384
Lifecycle_High_Growth_Pool_Superannuation,Equity,Tc Energy,,TRP CN,5594901.0,0.01,Listed,ART,0.008158070321450295
Lifecycle_High_Growth_Pool_Superannuation,Equity,Noble,,NE US,5593425.0,0.01,Listed,ART,0.008155918127551875
Lifecycle_High_Growth_Pool_Superannuation,Equity,Phillips 66,,PSX US,5580566.0,0.01,Listed,ART,0.008137168085993763
Lifecycle_High_Growth_Pool_Superannuation,Equity,General Mills,,GIS US,5564421.0,0.01,Listed,ART,0.008113626642572366
Lifecycle_High_Growth_Pool_Superannuation,Equity,Netapp,,NTAP US,5556254.0,0.01,Listed,ART,0.008101718127959635
Lifecycle_High_Growth_Pool_Superannuation,Equity,Valero Energy,,VLO US,5537109.0,0.01,Listed,ART,0.008073802306695922
Lifecycle_High_Growth_Pool_Superannuation,Equity,Tripcom,,9961 HK,5532083.0,0.01,Listed,ART,0.008066473765684095
Lifecycle_High_Growth_Pool_Superannuation,Equity,Thales Sa,,HO FP,5521737.0,0.01,Listed,ART,0.008051387994631896
Lifecycle_High_Growth_Pool_Superannuation,Equity,Tata Consultancy Services,,TCS IN,5516727.0,0.01,Listed,ART,0.008044082783635227
