Option_Name,Asset_Class,Name,Currency,Security_Identifier,Dollar_Value,Weighting_Percentage,Listing_Status,Super_Fund,Weighting_Percentage_Clean
Diversified_Balanced_Index_Superannuation,Equity,Aegis Logistics,,AEGISLOG IN,19071.0,0.0,Listed,ART,0.0009170963976522748
Diversified_Balanced_Index_Superannuation,Equity,Embracer Ab,,EMBRACB SS,19043.0,0.0,Listed,ART,0.0009157499187505778
Diversified_Balanced_Index_Superannuation,Equity,Aozora Bank,,8304 JP,18995.0,0.0,Listed,ART,0.0009134416692048114
Diversified_Balanced_Index_Superannuation,Equity,Just,,JUST LN,18974.0,0.0,Listed,ART,0.0009124318100285386
Diversified_Balanced_Index_Superannuation,Equity,Icf International,,ICFI US,18909.0,0.0,Listed,ART,0.0009093060554353135
Diversified_Balanced_Index_Superannuation,Equity,Devyani International,,DEVYANI IN,18890.0,0.0,Listed,ART,0.0009083923733234476
Diversified_Balanced_Index_Superannuation,Equity,Saudi Ground Services,,SGS AB,18867.0,0.0,Listed,ART,0.0009072863370827679
Diversified_Balanced_Index_Superannuation,Equity,Hanjin Kal,,180640 KS,18790.0,0.0,Listed,ART,0.0009035835201031011
Diversified_Balanced_Index_Superannuation,Equity,Clarivate,,CLVT US,18773.0,0.0,Listed,ART,0.0009027660150556422
Diversified_Balanced_Index_Superannuation,Equity,Cyient,,CYL IN,18748.0,0.0,Listed,ART,0.0009015638017505557
Diversified_Balanced_Index_Superannuation,Equity,Everi,,EVRI US,18730.0,0.0,Listed,ART,0.0009006982081708933
Diversified_Balanced_Index_Superannuation,Equity,Globalwafers,,6488 TT,18712.0,0.0,Listed,ART,0.0008998326145912309
Diversified_Balanced_Index_Superannuation,Equity,Icici Prudential Life Insurance,,IPRU IN,18693.0,0.0,Listed,ART,0.0008989189324793651
Diversified_Balanced_Index_Superannuation,Equity,Worthington Enterprises,,WOR US,18690.0,0.0,Listed,ART,0.0008987746668827547
Diversified_Balanced_Index_Superannuation,Equity,Barwa Real Estate,,BRES QD,18652.0,0.0,Listed,ART,0.000896947302659023
Diversified_Balanced_Index_Superannuation,Equity,Remy Cointreau Sa,,RCO FP,18637.0,0.0,Listed,ART,0.0008962259746759712
Diversified_Balanced_Index_Superannuation,Equity,Ligachem Biosciences,,141080 KS,18625.0,0.0,Listed,ART,0.0008956489122895295
Diversified_Balanced_Index_Superannuation,Equity,Pandox Ab,,PNDXB SS,18615.0,0.0,Listed,ART,0.000895168026967495
Diversified_Balanced_Index_Superannuation,Equity,Emami,,HMN IN,18565.0,0.0,Listed,ART,0.0008927636003573216
Diversified_Balanced_Index_Superannuation,Equity,Rh,,RH US,18523.0,0.0,Listed,ART,0.0008907438820047761
Diversified_Balanced_Index_Superannuation,Equity,Walker & Dunlop,,WD US,18493.0,0.0,Listed,ART,0.0008893012260386723
Diversified_Balanced_Index_Superannuation,Equity,Oscar Health,,OSCR US,18490.0,0.0,Listed,ART,0.0008891569604420619
Diversified_Balanced_Index_Superannuation,Equity,Cosmos Pharmaceutical,,3349 JP,18458.0,0.0,Listed,ART,0.0008876181274115509
Diversified_Balanced_Index_Superannuation,Equity,Autohome,,ATHM US,18450.0,0.0,Listed,ART,0.0008872334191539232
Diversified_Balanced_Index_Superannuation,Equity,Bavarian Nordic As,,BAVA DC,18444.0,0.0,Listed,ART,0.0008869448879607023
Diversified_Balanced_Index_Superannuation,Equity,Bank Tabungan Negara Persero Tbk Pt,,BBTN IJ,18427.0,0.0,Listed,ART,0.0008861273829132434
Diversified_Balanced_Index_Superannuation,Equity,Do & Ag,,DOC AV,18359.0,0.0,Listed,ART,0.0008828573627234079
Diversified_Balanced_Index_Superannuation,Equity,Nabtesco,,6268 JP,18346.0,0.0,Listed,ART,0.0008822322118047628
Diversified_Balanced_Index_Superannuation,Equity,Storskogen Ab,,STORB SS,18327.0,0.0,Listed,ART,0.0008813185296928972
