Option_Name,Asset_Class,Name,Currency,Security_Identifier,Dollar_Value,Weighting_Percentage,Listing_Status,Management_Type,Super_Fund,Weighting_Percentage_Clean
Index Diversified,Equity,Straumann Ag,,BQ7ZV06,256479.0,0.01,Listed,,AustralianSuper,0.004331828797256864
Index Diversified,Equity,Stryker,,2853688,2429843.0,0.06,Listed,,AustralianSuper,0.04103908655372568
Index Diversified,Equity,Subaru,,6356406,221033.0,0.01,Listed,,AustralianSuper,0.0037331598865563117
Index Diversified,Equity,Sumber Alfaria Trijaya Tbk Pt,,BCDBLJ9,52744.0,0.0,Listed,,AustralianSuper,0.0008908252842631015
Index Diversified,Equity,Sumitomo,,6858946,497045.0,0.01,Listed,,AustralianSuper,0.00839489332277706
Index Diversified,Equity,Sumitomo Electric Industries,,6858708,251210.0,0.01,Listed,,AustralianSuper,0.0042428374726932675
Index Diversified,Equity,Sumitomo Metal Mining,,6858849,66274.0,0.0,Listed,,AustralianSuper,0.0011193416291758833
Index Diversified,Equity,Sumitomo Mitsui Financial,,6563024,1683161.0,0.04,Listed,,AustralianSuper,0.028427923105672045
Index Diversified,Equity,Sumitomo Mitsui Trust,,6431897,380207.0,0.01,Listed,,AustralianSuper,0.006421545746508058
Index Diversified,Equity,Sumitomo Realty & Development,,6858902,269454.0,0.01,Listed,,AustralianSuper,0.004550971411835085
Index Diversified,Property,Sun Communities Inc,,2860257,234556.0,0.01,Listed,,AustralianSuper,0.003961558004239648
Index Diversified,Equity,Sun Hung Kai Properties,,6859927,296127.0,0.01,Listed,,AustralianSuper,0.005001467824832766
Index Diversified,Equity,Sun Life Financial,,2566124,550265.0,0.01,Listed,,AustralianSuper,0.009293758058642415
Index Diversified,Equity,Sun Pharmaceutical Industries,,6582483,269161.0,0.01,Listed,,AustralianSuper,0.004546022757802606
Index Diversified,Equity,Suncor Energy,,B3NB1P2,765036.0,0.02,Listed,,AustralianSuper,0.012921155243658161
Index Diversified,Equity,Suncorp,,6585084,10598696.0,0.28,Listed,,AustralianSuper,0.17900778054410352
Index Diversified,Equity,Sundaram Finance,,B0L4LR4,50676.0,0.0,Listed,,AustralianSuper,0.0008558975827642373
Index Diversified,Equity,Sunny Optical Technology,,B1YBT08,237558.0,0.01,Listed,,AustralianSuper,0.004012260596067303
Index Diversified,Equity,Suntory Beverage & Food,,BBD7Q84,44627.0,0.0,Listed,,AustralianSuper,0.0007537323669196388
Index Diversified,Equity,Super Micro Computer,,BRC3N73,369008.0,0.01,Listed,,AustralianSuper,0.006232399069000428
Index Diversified,Equity,Super Retail,,B01C7R0,1019760.0,0.03,Listed,,AustralianSuper,0.017223342785532766
Index Diversified,Equity,Supreme Industries,,6136073,58216.0,0.0,Listed,,AustralianSuper,0.0009832451984805991
Index Diversified,Equity,Suzano Sa,,B02GKC7,81747.0,0.0,Listed,,AustralianSuper,0.0013806744750617275
Index Diversified,Equity,Suzlon Energy,,B0DX8R8,132107.0,0.0,Listed,,AustralianSuper,0.002231234942896738
Index Diversified,Equity,Suzuki Motor,,6865504,276457.0,0.01,Listed,,AustralianSuper,0.004669249310092603
Index Diversified,Equity,Svenska Cellulosa Sca Ab,,B1VVGZ5,117357.0,0.0,Listed,,AustralianSuper,0.001982113280852131
Index Diversified,Equity,Svenska Handelsbanken Ab,,BXDZ9Q1,308872.0,0.01,Listed,,AustralianSuper,0.005216725830443514
Index Diversified,Equity,Swatch Ag,,7184725,58615.0,0.0,Listed,,AustralianSuper,0.0009899841505589583
Index Diversified,Equity,Swedbank Ab,,4846523,405923.0,0.01,Listed,,AustralianSuper,0.006855878808280201
Index Diversified,Equity,Swedish Orphan Biovitrum Ab (Publ),,B1CC9H0,94261.0,0.0,Listed,,AustralianSuper,0.0015920309821007925
Index Diversified,Equity,Swire Pacific,,6867748,36858.0,0.0,Listed,,AustralianSuper,0.0006225170318400082
Index Diversified,Equity,Swiss Life Ag,,7437805,870872.0,0.02,Listed,,AustralianSuper,0.014708683394448197
Index Diversified,Equity,Swiss Prime Site Ag,,B083BH4,260540.0,0.01,Listed,,AustralianSuper,0.004400417479939111
Index Diversified,Equity,Swiss Re Ag,,B545MG5,870475.0,0.02,Listed,,AustralianSuper,0.014701978221578252
Index Diversified,Equity,Swisscom Ag,,5533976,309355.0,0.01,Listed,,AustralianSuper,0.005224883509275212
Index Diversified,Equity,Syensqo Sa,,BPSLYH4,182216.0,0.0,Listed,,AustralianSuper,0.0030775561200759383
Index Diversified,Equity,Symrise Ag,,B1JB4K8,216092.0,0.01,Listed,,AustralianSuper,0.00364970835217242
Index Diversified,Equity,Synchrony Financial,,BP96PS6,751814.0,0.02,Listed,,AustralianSuper,0.012697840896840958
Index Diversified,Equity,Synopsys,,2867719,1438710.0,0.04,Listed,,AustralianSuper,0.024299242467809925
Index Diversified,Equity,Sysco,,2868165,905009.0,0.02,Listed,,AustralianSuper,0.015285243813242554
Index Diversified,Equity,Sysmex,,6883807,207797.0,0.01,Listed,,AustralianSuper,0.003509609085280216
Index Diversified,Equity,T Rowe Price,,2702337,330590.0,0.01,Listed,,AustralianSuper,0.005583534254598414
Index Diversified,Equity,T&D,,6744294,217169.0,0.01,Listed,,AustralianSuper,0.003667898455902728
Index Diversified,Equity,Tabcorp,,6873262,264778.0,0.01,Listed,,AustralianSuper,0.004471995622565893
Index Diversified,Equity,Taisei,,6870100,237691.0,0.01,Listed,,AustralianSuper,0.004014506913426757
Index Diversified,Equity,Taishin Financial,,6451680,167703.0,0.0,Listed,,AustralianSuper,0.0028324372942282517
Index Diversified,Equity,Taiwan Cement,,6869937,45440.0,0.0,Listed,,AustralianSuper,0.0007674636151394535
Index Diversified,Equity,Taiwan Cooperative Financial,,B73XCZ3,259610.0,0.01,Listed,,AustralianSuper,0.004384710148027146
Index Diversified,Equity,Taiwan Mobile,,6290496,143969.0,0.0,Listed,,AustralianSuper,0.0024315794279932213
Index Diversified,Equity,TSMC,,6889106,15572928.0,0.41,Listed,,AustralianSuper,0.2630205902549828
Index Diversified,Equity,Takeda Pharmaceutical,,6870445,899552.0,0.02,Listed,,AustralianSuper,0.015193077243088151
Index Diversified,Equity,Take-Two Interactive Software,,2122117,798260.0,0.02,Listed,,AustralianSuper,0.013482295453812063
Index Diversified,Equity,Tal Education,,B4MGD82,71452.0,0.0,Listed,,AustralianSuper,0.001206795999756695
Index Diversified,Equity,Talanx Ag,,B8F0TD6,154301.0,0.0,Listed,,AustralianSuper,0.002606082818653891
Index Diversified,Equity,Targa Resources,,B55PZY3,692793.0,0.02,Listed,,AustralianSuper,0.011700999566974193
