Option_Name,Asset_Class,Name,Currency,Security_Identifier,Dollar_Value,Weighting_Percentage,Listing_Status,Management_Type,Super_Fund,Weighting_Percentage_Clean
High Growth,Fixed Income,Altagas Ltd,,,24852.0,0.0,,,AustralianSuper,5.729215330832413e-05
High Growth,Fixed Income,AltaLink LP,,,21700.0,0.0,,,AustralianSuper,5.002574146107491e-05
High Growth,Fixed Income,Amadeus It Group Sa,,,27799.0,0.0,,,AustralianSuper,6.408597174545722e-05
High Growth,Fixed Income,AMAL Trustees Pty Ltd,,,178530.0,0.0,,,AustralianSuper,0.00041157122686846564
High Growth,Fixed Income,Amazon.Com Inc,,,269585.0,0.0,,,AustralianSuper,0.0006214833876398102
High Growth,Fixed Income,Amcor Flexibles North America Inc,,,78982.0,0.0,,,AustralianSuper,0.00018207986691606536
High Growth,Fixed Income,Ameren Corp,,,29990.0,0.0,,,AustralianSuper,6.913695789943026e-05
High Growth,Fixed Income,America Movil SAB de CV,,,147120.0,0.0,,,AustralianSuper,0.0003391606951038406
High Growth,Fixed Income,American Express Co,,,180604.0,0.0,,,AustralianSuper,0.00041635248897861627
High Growth,Fixed Income,American Homes 4 Rent LP,,,70151.0,0.0,,,AustralianSuper,0.000161721464941745
High Growth,Fixed Income,American Honda Finance Corp,,,217288.0,0.0,,,AustralianSuper,0.0005009213507186196
High Growth,Fixed Income,American International Group Inc,,,13946.0,0.0,,,AustralianSuper,3.21501838901452e-05
High Growth,Fixed Income,American Medical Systems Europe BV,,,33671.0,0.0,,,AustralianSuper,7.762289127814993e-05
High Growth,Fixed Income,American Tower Corp,,,215832.0,0.0,,,AustralianSuper,0.000497564784839941
High Growth,Fixed Income,American Water Capital Corp,,,28116.0,0.0,,,AustralianSuper,6.481676253085633e-05
High Growth,Fixed Income,Americold Realty Operating Partnership LP,,,7464.0,0.0,,,AustralianSuper,1.7207010795643462e-05
High Growth,Fixed Income,Ameriprise Financial Inc,,,22527.0,0.0,,,AustralianSuper,5.193225243749468e-05
High Growth,Fixed Income,Amgen Inc,,,323015.0,0.0,,,AustralianSuper,0.0007446573676520329
High Growth,Fixed Income,AMP Bank Ltd,,,7123337.0,0.02,,,AustralianSuper,0.0164216688987147
High Growth,Fixed Income,Amphenol Corp,,,19667.0,0.0,,,AustralianSuper,4.5338998032947476e-05
High Growth,Fixed Income,Ampol Ltd,,,1713216.0,0.0,,,AustralianSuper,0.003949534593685572
