Option_Name,Asset_Class,Name,Currency,Security_Identifier,Dollar_Value,Weighting_Percentage,Listing_Status,Management_Type,Super_Fund,Weighting_Percentage_Clean
Conservative Balanced,Fixed Income,Diageo Capital PLC,,,181219.0,0.0,,,AustralianSuper,0.001659266871504686
Conservative Balanced,Fixed Income,Diageo Finance PLC,,,135814.0,0.0,,,AustralianSuper,0.0012435322504071727
Conservative Balanced,Fixed Income,Diamondback Energy Inc,,,145617.0,0.0,,,AustralianSuper,0.0013332899090487084
Conservative Balanced,Fixed Income,Digital Dutch Finco BV,,,80381.0,0.0,,,AustralianSuper,0.0007359798387499001
Conservative Balanced,Fixed Income,DLR Kredit A/S,,,1729665.0,0.02,,,AustralianSuper,0.015837058108151753
Conservative Balanced,Fixed Income,DNB Bank ASA,,,162604.0,0.0,,,AustralianSuper,0.0014888252908036572
Conservative Balanced,Fixed Income,Dollar General Corp,,,229551.0,0.0,,,AustralianSuper,0.0021018015198228227
Conservative Balanced,Fixed Income,Dollarama Inc,,,4149.0,0.0,,,AustralianSuper,3.798883257204235e-05
Conservative Balanced,Fixed Income,Dominion Energy South Carolina Inc,,,12781.0,0.0,,,AustralianSuper,0.00011702464909695668
Conservative Balanced,Fixed Income,Dow Chemical Co/The,,,196524.0,0.0,,,AustralianSuper,0.0017994016226531814
Conservative Balanced,Fixed Income,Dr Horton Inc,,,31057.0,0.0,,,AustralianSuper,0.00028436229770786197
Conservative Balanced,Fixed Income,Ds Smith Plc,,,57123.0,0.0,,,AustralianSuper,0.0005230262913985961
Conservative Balanced,Fixed Income,DSM BV,,,37521.0,0.0,,,AustralianSuper,0.00034354759868295996
Conservative Balanced,Fixed Income,DSV Finance BV,,,81923.0,0.0,,,AustralianSuper,0.0007500986094961257
Conservative Balanced,Fixed Income,Dte Energy Co,,,359747.0,0.01,,,AustralianSuper,0.0032938945652674183
Conservative Balanced,Fixed Income,Duke Energy Carolinas LLC,,,177269.0,0.0,,,AustralianSuper,0.001623100111162539
Conservative Balanced,Fixed Income,Duke Energy Corp,,,101698.0,0.0,,,AustralianSuper,0.0009311613147533291
Conservative Balanced,Fixed Income,Duke Energy Florida LLC,,,251710.0,0.0,,,AustralianSuper,0.002304692467271337
Conservative Balanced,Fixed Income,Duke Energy Indiana LLC,,,176281.0,0.0,,,AustralianSuper,0.0016140538430060732
Conservative Balanced,Fixed Income,Duke Energy Ohio Inc,,,26014.0,0.0,,,AustralianSuper,0.000238187874314078
Conservative Balanced,Fixed Income,Duke Energy Progress LLC,,,28888.0,0.0,,,AustralianSuper,0.00026450262601618687
Conservative Balanced,Fixed Income,DWR Cymru Financing UK PLC,,,37580.0,0.0,,,AustralianSuper,0.0003440878110526275
Conservative Balanced,Fixed Income,E.ON International Finance BV,,,83841.0,0.0,,,AustralianSuper,0.0007676600895812491
Conservative Balanced,Fixed Income,E.ON SE,,,283274.0,0.0,,,AustralianSuper,0.002593696928901596
Conservative Balanced,Fixed Income,East Japan Railway Co,,,124047.0,0.0,,,AustralianSuper,0.00113579192915501
Conservative Balanced,Fixed Income,Eastern Power Networks PLC,,,31296.0,0.0,,,AustralianSuper,0.00028655061561210827
Conservative Balanced,Fixed Income,easyJet FinCo BV,,,39327.0,0.0,,,AustralianSuper,0.0003600835908799011
Conservative Balanced,Fixed Income,Eaton Capital ULC,,,67701.0,0.0,,,AustralianSuper,0.0006198799599806794
Conservative Balanced,Fixed Income,Ecolab Inc,,,158197.0,0.0,,,AustralianSuper,0.0014484741736320518
Conservative Balanced,Fixed Income,Edenred Se,,,60948.0,0.0,,,AustralianSuper,0.0005580485340083964
Conservative Balanced,Fixed Income,Edison International,,,19416.0,0.0,,,AustralianSuper,0.00017777565032990462
Conservative Balanced,Fixed Income,EDP Servicios Financieros Espana SA,,,119226.0,0.0,,,AustralianSuper,0.0010916501692538735
Conservative Balanced,Fixed Income,EIDP Inc,,,34076.0,0.0,,,AustralianSuper,0.00031200468997949265
Conservative Balanced,Fixed Income,Electrolux Ab,,,41880.0,0.0,,,AustralianSuper,0.0003834592210453443
Conservative Balanced,Fixed Income,Elevance Health Inc,,,453811.0,0.01,,,AustralianSuper,0.004155157893070887
Conservative Balanced,Fixed Income,Eli Lilly & Co,,,433731.0,0.01,,,AustralianSuper,0.003971302564546758
Conservative Balanced,Fixed Income,Elia Transmission Belgium SA,,,67834.0,0.0,,,AustralianSuper,0.000621097726847896
Conservative Balanced,Fixed Income,Embraer Netherlands Finance BV,,,14051.0,0.0,,,AustralianSuper,0.0001286529492575963
Conservative Balanced,Fixed Income,Emerson Electric Co,,,48803.0,0.0,,,AustralianSuper,0.00044684719113361837
Conservative Balanced,Fixed Income,Enbridge Gas Inc,,,93209.0,0.0,,,AustralianSuper,0.0008534348265142192
Conservative Balanced,Fixed Income,Enbridge Inc,,,454861.0,0.01,,,AustralianSuper,0.004164771842022597
Conservative Balanced,Fixed Income,Enbridge Pipelines Inc,,,54705.0,0.0,,,AustralianSuper,0.0005008867403840869
Conservative Balanced,Fixed Income,Enel Finance International NV,,,433639.0,0.01,,,AustralianSuper,0.003970460199495751
Conservative Balanced,Fixed Income,Enel Spa,,,33731.0,0.0,,,AustralianSuper,0.00030884582103821656
Conservative Balanced,Fixed Income,Energy Transfer LP,,,529225.0,0.01,,,AustralianSuper,0.004845659175208269
Conservative Balanced,Fixed Income,Engie SA,,,390922.0,0.01,,,AustralianSuper,0.0035793372877146153
Conservative Balanced,Fixed Income,Eni Spa,,,186434.0,0.0,,,AustralianSuper,0.0017070161512981786
Conservative Balanced,Fixed Income,Entergy Arkansas LLC,,,295577.0,0.0,,,AustralianSuper,0.0027063449421900606
Conservative Balanced,Fixed Income,Enterprise Products Operating LLC,,,397729.0,0.01,,,AustralianSuper,0.003641663145347272
Conservative Balanced,Fixed Income,Eog Resources Inc,,,198144.0,0.0,,,AustralianSuper,0.001814234572464391
Conservative Balanced,Fixed Income,Eqt Ab,,,63899.0,0.0,,,AustralianSuper,0.0005850683086336307
Conservative Balanced,Fixed Income,Equifax Inc,,,129929.0,0.0,,,AustralianSuper,0.0011896483555683033
Conservative Balanced,Fixed Income,Equinix Europe 2 Financing Corp LLC,,,87770.0,0.0,,,AustralianSuper,0.0008036345709443617
Conservative Balanced,Fixed Income,Equitable Holdings Inc,,,253139.0,0.0,,,AustralianSuper,0.0023177765939875216
Conservative Balanced,Fixed Income,ERAC USA Finance LLC,,,185854.0,0.0,,,AustralianSuper,0.0017017055890200911
Conservative Balanced,Fixed Income,ERP Operating LP,,,19346.0,0.0,,,AustralianSuper,0.00017713472039979062
Conservative Balanced,Fixed Income,Erste Group Bank AG,,,120070.0,0.0,,,AustralianSuper,0.0010993779529826764
Conservative Balanced,Fixed Income,Essex Portfolio LP,,,175123.0,0.0,,,AustralianSuper,0.0016034510307336158
Conservative Balanced,Fixed Income,Essilorluxottica Sa,,,89147.0,0.0,,,AustralianSuper,0.0008162425782838899
Conservative Balanced,Fixed Income,Essity AB,,,29465.0,0.0,,,AustralianSuper,0.00026978571986869794
Conservative Balanced,Fixed Income,Estee Lauder Cos Inc/The,,,154661.0,0.0,,,AustralianSuper,0.0014160980560194362
Conservative Balanced,Fixed Income,Eurobank SA,,,63288.0,0.0,,,AustralianSuper,0.0005794739059579215
Conservative Balanced,Fixed Income,Eurofins Scientific Se,,,51070.0,0.0,,,AustralianSuper,0.0004676041647274531
Conservative Balanced,Fixed Income,Eurogrid GmbH,,,116274.0,0.0,,,AustralianSuper,0.0010646212384867804
Conservative Balanced,Fixed Income,Evergy Kansas Central Inc,,,21812.0,0.0,,,AustralianSuper,0.0001997137662235208
Conservative Balanced,Fixed Income,Eversource Energy,,,241499.0,0.0,,,AustralianSuper,0.0022111991027514233
Conservative Balanced,Fixed Income,Expand Energy Corp,,,232211.0,0.0,,,AustralianSuper,0.0021261568571671547
Conservative Balanced,Fixed Income,Expedia Group Inc,,,24742.0,0.0,,,AustralianSuper,0.0002265412618697208
Conservative Balanced,Fixed Income,Experian Europe DAC,,,37042.0,0.0,,,AustralianSuper,0.0003391618067326085
Conservative Balanced,Fixed Income,Experian Finance PLC,,,28656.0,0.0,,,AustralianSuper,0.0002623784011049519
Conservative Balanced,Fixed Income,Extra Space Storage LP,,,98735.0,0.0,,,AustralianSuper,0.0009040316664257897
Conservative Balanced,Fixed Income,Exxon Mobil Corp,,,316838.0,0.0,,,AustralianSuper,0.002901013674249398
Conservative Balanced,Fixed Income,Fairfax Financial Holdings Ltd,,,135919.0,0.0,,,AustralianSuper,0.0012444936453023436
Conservative Balanced,Fixed Income,Fastighets Ab Balder,,,33698.0,0.0,,,AustralianSuper,0.00030854366835687705
Conservative Balanced,Fixed Income,Federation des Caisses Desjardins du Quebec,,,80027.0,0.0,,,AustralianSuper,0.0007327385645318952
Conservative Balanced,Fixed Income,FedEx Corp,,,245867.0,0.0,,,AustralianSuper,0.0022511931303905363
Conservative Balanced,Fixed Income,Ferrovial Emisiones SA,,,37527.0,0.0,,,AustralianSuper,0.0003436025355341126
Conservative Balanced,Fixed Income,Fidelity National Information Services Inc,,,65586.0,0.0,,,AustralianSuper,0.000600514719949378
Conservative Balanced,Fixed Income,Fifth Third Bank NA,,,61531.0,0.0,,,AustralianSuper,0.0005633865647120602
Conservative Balanced,Fixed Income,First Citizens BancShares Inc/NC,,,43429.0,0.0,,,AustralianSuper,0.00039764208478458113
Conservative Balanced,Fixed Income,First Horizon Corp,,,37156.0,0.0,,,AustralianSuper,0.0003402056069045084
Conservative Balanced,Fixed Income,FirstEnergy Corp,,,99029.0,0.0,,,AustralianSuper,0.0009067235721322684
Conservative Balanced,Fixed Income,FirstEnergy Transmission LLC,,,47095.0,0.0,,,AustralianSuper,0.0004312085008388369
Conservative Balanced,Fixed Income,Fiserv Inc,,,403953.0,0.01,,,AustralianSuper,0.003698650972276265
Conservative Balanced,Fixed Income,FLNG Liquefaction 2 LLC,,,103085.0,0.0,,,AustralianSuper,0.000943860883511445
Conservative Balanced,Fixed Income,Floene Energias SA,,,36459.0,0.0,,,AustralianSuper,0.0003338237760289448
Conservative Balanced,Fixed Income,Florida Power & Light Co,,,136387.0,0.0,,,AustralianSuper,0.0012487787196922488
Conservative Balanced,Fixed Income,Fmc Corp,,,224402.0,0.0,,,AustralianSuper,0.002054656545392009
Conservative Balanced,Fixed Income,Ford Credit Canada Co/Canada,,,87552.0,0.0,,,AustralianSuper,0.0008016385320191496
Conservative Balanced,Fixed Income,Ford Motor Credit Co LLC,,,684219.0,0.01,,,AustralianSuper,0.006264806226466677
Conservative Balanced,Fixed Income,Fortis Inc/Canada,,,60185.0,0.0,,,AustralianSuper,0.0005510623977701539
Conservative Balanced,Fixed Income,FortisAlberta Inc,,,43279.0,0.0,,,AustralianSuper,0.00039626866350576543
Conservative Balanced,Fixed Income,Foundry JV Holdco LLC,,,153032.0,0.0,,,AustralianSuper,0.0014011827009314977
Conservative Balanced,Fixed Income,Fresenius Medical Care AG,,,56396.0,0.0,,,AustralianSuper,0.0005163697762672692
Conservative Balanced,Fixed Income,Fresenius Medical Care US Finance III Inc,,,161103.0,0.0,,,AustralianSuper,0.0014750819218736415
Conservative Balanced,Fixed Income,Fresenius Se & Co Kgaa,,,92728.0,0.0,,,AustralianSuper,0.0008490307222801502
Conservative Balanced,Fixed Income,FS KKR Capital Corp,,,175380.0,0.0,,,AustralianSuper,0.00160580415919132
Conservative Balanced,Fixed Income,Gatwick Funding Ltd,,,111043.0,0.0,,,AustralianSuper,0.0010167254604235476
Conservative Balanced,Fixed Income,GATX Corp,,,49525.0,0.0,,,AustralianSuper,0.0004534579255556513
Conservative Balanced,Fixed Income,Ge Healthcare Technologies Inc,,,43010.0,0.0,,,AustralianSuper,0.00039380566134575594
Conservative Balanced,Fixed Income,Gecina Sa,,,71884.0,0.0,,,AustralianSuper,0.00065818010137592
Conservative Balanced,Fixed Income,GELF Bond Issuer I SA,,,52987.0,0.0,,,AustralianSuper,0.0004851564886707177
Conservative Balanced,Fixed Income,General Dynamics Corp,,,254960.0,0.0,,,AustralianSuper,0.0023344499283123443
Conservative Balanced,Fixed Income,General Electric Co,,,93442.0,0.0,,,AustralianSuper,0.0008555682075673129
Conservative Balanced,Fixed Income,General Mills Inc,,,140534.0,0.0,,,AustralianSuper,0.0012867492399805734
Conservative Balanced,Fixed Income,General Motors Co,,,472740.0,0.01,,,AustralianSuper,0.00432847450231557
Conservative Balanced,Fixed Income,General Motors Financial Co Inc,,,353079.0,0.0,,,AustralianSuper,0.0032328414113531306
Conservative Balanced,Fixed Income,General Motors Financial of Canada Ltd,,,52704.0,0.0,,,AustralianSuper,0.0004825653005246854
Conservative Balanced,Fixed Income,Generali,,,153207.0,0.0,,,AustralianSuper,0.001402785025756783
Conservative Balanced,Fixed Income,Georgia Power Co,,,225433.0,0.0,,,AustralianSuper,0.002064096527648403
Conservative Balanced,Fixed Income,Gilead Sciences Inc,,,321070.0,0.0,,,AustralianSuper,0.0029397624665957185
Conservative Balanced,Fixed Income,Givaudan Finance Europe BV,,,42852.0,0.0,,,AustralianSuper,0.00039235899093207006
Conservative Balanced,Fixed Income,GlaxoSmithKline Capital Inc,,,172481.0,0.0,,,AustralianSuper,0.0015792605039427418
Conservative Balanced,Fixed Income,GlaxoSmithKline Capital PLC,,,161989.0,0.0,,,AustralianSuper,0.0014831942635605128
Conservative Balanced,Fixed Income,Glencore Capital Finance DAC,,,57776.0,0.0,,,AustralianSuper,0.0005290052520323737
Conservative Balanced,Fixed Income,Glencore Finance Canada Ltd,,,120803.0,0.0,,,AustralianSuper,0.0011060894049651558
Conservative Balanced,Fixed Income,Glencore Funding LLC,,,81815.0,0.0,,,AustralianSuper,0.0007491097461753783
Conservative Balanced,Fixed Income,Goldman Sachs BDC Inc,,,177492.0,0.0,,,AustralianSuper,0.0016251419307970452
Conservative Balanced,Fixed Income,Goldman Sachs Group Inc/The,,,1474578.0,0.02,,,AustralianSuper,0.013501445349823346
Conservative Balanced,Fixed Income,Golub Capital BDC Inc,,,59052.0,0.0,,,AustralianSuper,0.000540688489044166
Conservative Balanced,Fixed Income,Golub Capital Private Credit Fund,,,12431.0,0.0,,,AustralianSuper,0.0001138199994463867
Conservative Balanced,Fixed Income,Goodman Australia Finance Pty Ltd,,,83929.0,0.0,,,AustralianSuper,0.000768465830064821
Conservative Balanced,Fixed Income,Grainger PLC,,,71564.0,0.0,,,AustralianSuper,0.0006552501359811131
Conservative Balanced,Fixed Income,Grand City Properties Sa,,,26605.0,0.0,,,AustralianSuper,0.00024359915415261187
Conservative Balanced,Fixed Income,Granite REIT Holdings LP,,,19111.0,0.0,,,AustralianSuper,0.00017498302706297935
Conservative Balanced,Fixed Income,Greater Toronto Airports Authority,,,44693.0,0.0,,,AustralianSuper,0.00040921544809406814
Conservative Balanced,Fixed Income,Groupe des Assurances du Credit Mutuel SADIR,,,107549.0,0.0,,,AustralianSuper,0.0009847339007690004
Conservative Balanced,Fixed Income,H&M Finance BV,,,79628.0,0.0,,,AustralianSuper,0.0007290852639302454
Conservative Balanced,Fixed Income,HA Sustainable Infrastructure Capital Inc,,,144768.0,0.0,,,AustralianSuper,0.0013255163446106114
Conservative Balanced,Fixed Income,Haleon Netherlands Capital BV,,,101795.0,0.0,,,AustralianSuper,0.00093204946051363
Conservative Balanced,Fixed Income,Halliburton Co,,,113805.0,0.0,,,AustralianSuper,0.001042014724237474
Conservative Balanced,Fixed Income,Hamburg Commercial Bank AG,,,74675.0,0.0,,,AustralianSuper,0.0006837348933037508
Conservative Balanced,Fixed Income,Hannover Rueck Se,,,122562.0,0.0,,,AustralianSuper,0.0011221950584947348
Conservative Balanced,Fixed Income,Hasbro Inc,,,126365.0,0.0,,,AustralianSuper,0.0011570158659836422
Conservative Balanced,Fixed Income,HCA Inc,,,501137.0,0.01,,,AustralianSuper,0.0045884814626791
Conservative Balanced,Fixed Income,Healthpeak OP LLC,,,17230.0,0.0,,,AustralianSuper,0.00015776032422663041
Conservative Balanced,Fixed Income,Heathrow Funding Ltd,,,140029.0,0.0,,,AustralianSuper,0.001282125388341894
Conservative Balanced,Fixed Income,Heico Corp,,,186469.0,0.0,,,AustralianSuper,0.0017073366162632358
Conservative Balanced,Fixed Income,Heidelberg Materials Finance Luxembourg SA,,,78020.0,0.0,,,AustralianSuper,0.000714362187821341
Conservative Balanced,Fixed Income,Heimstaden Bostad AB,,,61798.0,0.0,,,AustralianSuper,0.0005658312545883521
Conservative Balanced,Fixed Income,Heineken Nv,,,97809.0,0.0,,,AustralianSuper,0.0008955530790645674
Conservative Balanced,Fixed Income,Hercules Capital Inc,,,11348.0,0.0,,,AustralianSuper,0.00010390389781333732
Conservative Balanced,Fixed Income,Hershey Co/The,,,40244.0,0.0,,,AustralianSuper,0.0003684797729643944
Conservative Balanced,Fixed Income,Hewlett Packard Enterprise Co,,,235862.0,0.0,,,AustralianSuper,0.002159585931093529
Conservative Balanced,Fixed Income,Hexcel Corp,,,15893.0,0.0,,,AustralianSuper,0.00014551856256145312
Conservative Balanced,Fixed Income,Hf Sinclair Corp,,,44354.0,0.0,,,AustralianSuper,0.0004061115160039446
Conservative Balanced,Fixed Income,Highland Holdings Sarl,,,47729.0,0.0,,,AustralianSuper,0.000437013494777298
Conservative Balanced,Fixed Income,Hochtief Ag,,,41813.0,0.0,,,AustralianSuper,0.0003828457595408066
Conservative Balanced,Fixed Income,Holcim Finance Luxembourg SA,,,63639.0,0.0,,,AustralianSuper,0.0005826877117503502
Conservative Balanced,Fixed Income,Holcim Helvetia Finance AG,,,28424.0,0.0,,,AustralianSuper,0.00026025417619371697
Conservative Balanced,Fixed Income,Holcim Sterling Finance Netherlands BV,,,24462.0,0.0,,,AustralianSuper,0.00022397754214926487
Conservative Balanced,Fixed Income,Hollard Insurance Co Pty Ltd/The,,,1030826.0,0.01,,,AustralianSuper,0.00943838908770984
Conservative Balanced,Fixed Income,Home Depot Inc/The,,,401033.0,0.01,,,AustralianSuper,0.0036719150380486523
Conservative Balanced,Fixed Income,Honda Canada Finance Inc,,,60290.0,0.0,,,AustralianSuper,0.000552023792665325
Conservative Balanced,Fixed Income,Honeywell International Inc,,,362255.0,0.01,,,AustralianSuper,0.0033168581690492167
Conservative Balanced,Fixed Income,Host Hotels & Resorts LP,,,57894.0,0.0,,,AustralianSuper,0.0005300856767717088
Conservative Balanced,Fixed Income,Hp Inc,,,277019.0,0.0,,,AustralianSuper,0.002536425261574982
Conservative Balanced,Fixed Income,HPS Corporate Lending Fund,,,34982.0,0.0,,,AustralianSuper,0.0003203001545035395
Conservative Balanced,Fixed Income,HSBC Continental Europe SA,,,126877.0,0.0,,,AustralianSuper,0.0011617038106153331
Conservative Balanced,Fixed Income,HSBC Holdings PLC,,,4003856.0,0.06,,,AustralianSuper,0.03665987351809284
Conservative Balanced,Fixed Income,Humana Inc,,,240781.0,0.0,,,AustralianSuper,0.002204624992896825
Conservative Balanced,Fixed Income,Huntington Bancshares Inc/OH,,,69894.0,0.0,,,AustralianSuper,0.000639959379076965
Conservative Balanced,Fixed Income,Huntington Ingalls Industries Inc,,,30089.0,0.0,,,AustralianSuper,0.0002754991523885713
Conservative Balanced,Fixed Income,Huntington National Bank/The,,,14419.0,0.0,,,AustralianSuper,0.00013202240946162414
Conservative Balanced,Fixed Income,Hyatt Hotels Corp,,,54951.0,0.0,,,AustralianSuper,0.0005031391512813447
Conservative Balanced,Fixed Income,Hydro One Inc,,,159041.0,0.0,,,AustralianSuper,0.001456201957360855
Conservative Balanced,Fixed Income,Hyundai Capital America,,,368740.0,0.01,,,AustralianSuper,0.0033762357490033494
Conservative Balanced,Fixed Income,Hyundai Capital Canada Inc,,,41962.0,0.0,,,AustralianSuper,0.0003842100246777636
Conservative Balanced,Fixed Income,Iberdrola Finanzas SA,,,263962.0,0.0,,,AustralianSuper,0.0024168735173250044
Conservative Balanced,Fixed Income,IBM International Capital Pte Ltd,,,439634.0,0.01,,,AustralianSuper,0.004025351269939085
Conservative Balanced,Fixed Income,Idaho Power Co,,,42521.0,0.0,,,AustralianSuper,0.0003893283079768167
Conservative Balanced,Fixed Income,IFM Investors,,,1952994.0,0.03,,,AustralianSuper,0.017881890113329302
Conservative Balanced,Fixed Income,IHG Finance LLC,,,50034.0,0.0,,,AustralianSuper,0.0004581184017617659
Conservative Balanced,Fixed Income,Illinois Tool Works Inc,,,53965.0,0.0,,,AustralianSuper,0.0004941111954085961
Conservative Balanced,Fixed Income,Infineon Technologies Ag,,,81252.0,0.0,,,AustralianSuper,0.0007439548383088901
Conservative Balanced,Fixed Income,Informa Plc,,,54814.0,0.0,,,AustralianSuper,0.0005018847598466929
Conservative Balanced,Fixed Income,ING Bank Australia Ltd,,,11631772.0,0.16,,,AustralianSuper,0.1065021545008846
Conservative Balanced,Fixed Income,ING Bank NV/Sydney,,,8931501.0,0.13,,,AustralianSuper,0.08177809016775821
Conservative Balanced,Fixed Income,ING Groep NV,,,684699.0,0.01,,,AustralianSuper,0.006269201174558888
Conservative Balanced,Fixed Income,Insurance Australia Group Ltd,,,1818419.0,0.03,,,AustralianSuper,0.01664970232268515
Conservative Balanced,Fixed Income,Intact Financial Corp,,,45790.0,0.0,,,AustralianSuper,0.00041925973571314026
Conservative Balanced,Fixed Income,Intel Corp,,,444256.0,0.01,,,AustralianSuper,0.004067670957610327
Conservative Balanced,Fixed Income,Inter Pipeline Ltd/AB,,,80733.0,0.0,,,AustralianSuper,0.0007392028006841877
Conservative Balanced,Fixed Income,Intercontinental Exchange Inc,,,281194.0,0.0,,,AustralianSuper,0.002574652153835352
Conservative Balanced,Fixed Income,International Business Machines Corp,,,272034.0,0.0,,,AustralianSuper,0.0024907818944090066
Conservative Balanced,Fixed Income,International Consolidated Airlines Group Sa,,,41280.0,0.0,,,AustralianSuper,0.00037796553593008147
Conservative Balanced,Fixed Income,International Distribution Services PLC,,,51786.0,0.0,,,AustralianSuper,0.00047415996229833334
Conservative Balanced,Fixed Income,International Flavors & Fragrances Inc,,,99239.0,0.0,,,AustralianSuper,0.0009086463619226103
Conservative Balanced,Fixed Income,International Paper Co,,,116060.0,0.0,,,AustralianSuper,0.0010626618241290034
Conservative Balanced,Fixed Income,Interstate Power and Light Co,,,44004.0,0.0,,,AustralianSuper,0.00040290686635337464
Conservative Balanced,Fixed Income,Intesa Sanpaolo SpA,,,496509.0,0.01,,,AustralianSuper,0.004546106838156706
Conservative Balanced,Fixed Income,Investor Ab,,,39206.0,0.0,,,AustralianSuper,0.0003589756977149897
Conservative Balanced,Fixed Income,Italgas SpA,,,72794.0,0.0,,,AustralianSuper,0.0006665121904674019
Conservative Balanced,Fixed Income,ITM Entreprises SASU,,,44986.0,0.0,,,AustralianSuper,0.0004118981976586881
Conservative Balanced,Fixed Income,JAB Holdings BV,,,128071.0,0.0,,,AustralianSuper,0.001172636243994706
Conservative Balanced,Fixed Income,JBS USA Holding Lux Sarl / JBS USA Foods Group Holdings Inc / JBS USA Food Co,,,56961.0,0.0,,,AustralianSuper,0.0005215429964174752
Conservative Balanced,Fixed Income,JBS USA Holding Lux Sarl/ JBS USA Food Co/ JBS Lux Co Sarl,,,137219.0,0.0,,,AustralianSuper,0.0012563966297187465
Conservative Balanced,Fixed Income,JDE Peet's NV,,,56415.0,0.0,,,AustralianSuper,0.0005165437429625859
Conservative Balanced,Fixed Income,John Deere Capital Corp,,,494047.0,0.01,,,AustralianSuper,0.004523564416900411
Conservative Balanced,Fixed Income,John Deere Financial Inc,,,53454.0,0.0,,,AustralianSuper,0.0004894324069187639
Conservative Balanced,Fixed Income,Johnson & Johnson,,,411515.0,0.01,,,AustralianSuper,0.0037678897170122937
Conservative Balanced,Fixed Income,Johnson Controls International plc / Tyco Fire & Security Finance SCA,,,136950.0,0.0,,,AustralianSuper,0.0012539336275587368
Conservative Balanced,Fixed Income,JPMorgan Chase & Co,,,2413168.0,0.03,,,AustralianSuper,0.02209530853704755
Conservative Balanced,Fixed Income,Jyske Bank A/S,,,87868.0,0.0,,,AustralianSuper,0.0008045318728465212
Conservative Balanced,Fixed Income,Jyske Realkredit A/S,,,2035090.0,0.03,,,AustralianSuper,0.018633572735366994
Conservative Balanced,Fixed Income,Kaiser Foundation Hospitals,,,148410.0,0.0,,,AustralianSuper,0.0013588630132602567
Conservative Balanced,Fixed Income,KBC Group NV,,,181847.0,0.0,,,AustralianSuper,0.0016650169285919942
Conservative Balanced,Fixed Income,Kenvue Inc,,,72132.0,0.0,,,AustralianSuper,0.0006604508245568953
Conservative Balanced,Fixed Income,Kering Sa,,,190320.0,0.0,,,AustralianSuper,0.001742596918561364
Conservative Balanced,Fixed Income,Kerry Group Financial Services Unltd Co,,,29217.0,0.0,,,AustralianSuper,0.00026751499668772264
Conservative Balanced,Fixed Income,Keurig Dr Pepper Inc,,,178203.0,0.0,,,AustralianSuper,0.0016316519476586317
Conservative Balanced,Fixed Income,Keycorp,,,105514.0,0.0,,,AustralianSuper,0.0009661011520864007
Conservative Balanced,Fixed Income,Kimco Realty OP LLC,,,228625.0,0.0,,,AustralianSuper,0.002093322932461601
Conservative Balanced,Fixed Income,Kinder Morgan Inc,,,294336.0,0.0,,,AustralianSuper,0.0026949821701433255
Conservative Balanced,Fixed Income,Kite Realty Group LP,,,23759.0,0.0,,,AustralianSuper,0.0002175407744225486
Conservative Balanced,Fixed Income,Klepierre Sa,,,64858.0,0.0,,,AustralianSuper,0.0005938490486761924
Conservative Balanced,Fixed Income,Koninklijke Ahold Delhaize NV,,,72806.0,0.0,,,AustralianSuper,0.0006666220641697073
Conservative Balanced,Fixed Income,Koninklijke Kpn Nv,,,89027.0,0.0,,,AustralianSuper,0.0008151438412608373
Conservative Balanced,Fixed Income,Koninklijke Philips NV,,,100065.0,0.0,,,AustralianSuper,0.0009162093350979556
Conservative Balanced,Fixed Income,Korea Development Bank/London,,,122357.0,0.0,,,AustralianSuper,0.0011203180494136864
Conservative Balanced,Fixed Income,Kraft Heinz Foods Co,,,322668.0,0.0,,,AustralianSuper,0.002954393981286035
Conservative Balanced,Fixed Income,Kroger Co/The,,,163979.0,0.0,,,AustralianSuper,0.0015014149858594678
Conservative Balanced,Fixed Income,Kyndryl Holdings Inc,,,129015.0,0.0,,,AustralianSuper,0.0011812796419093862
Conservative Balanced,Fixed Income,Laboratory Corp of America Holdings,,,155350.0,0.0,,,AustralianSuper,0.0014224066377601298
Conservative Balanced,Fixed Income,Land Securities Capital Markets PLC,,,45290.0,0.0,,,AustralianSuper,0.0004146816647837546
Conservative Balanced,Fixed Income,Lanxess Ag,,,51913.0,0.0,,,AustralianSuper,0.0004753227923143973
Conservative Balanced,Fixed Income,Las Vegas Sands Corp,,,20415.0,0.0,,,AustralianSuper,0.0001869226360468172
Conservative Balanced,Fixed Income,Leasys SpA,,,62750.0,0.0,,,AustralianSuper,0.0005745479016379025
Conservative Balanced,Fixed Income,Leg Immobilien Se,,,61897.0,0.0,,,AustralianSuper,0.0005667377126323705
Conservative Balanced,Fixed Income,Legal & General Group PLC,,,82531.0,0.0,,,AustralianSuper,0.0007556655437462586
Conservative Balanced,Fixed Income,Legrand Sa,,,68861.0,0.0,,,AustralianSuper,0.0006305010845368542
Conservative Balanced,Fixed Income,Leidos Inc,,,39058.0,0.0,,,AustralianSuper,0.00035762058871989153
Conservative Balanced,Fixed Income,Lendlease Finance Ltd,,,2759244.0,0.04,,,AustralianSuper,0.025264029486963706
Conservative Balanced,Fixed Income,Lennar Corp,,,34004.0,0.0,,,AustralianSuper,0.0003113454477656611
Conservative Balanced,Fixed Income,Lg Energy Solution Ltd,,,132232.0,0.0,,,AustralianSuper,0.0012107349502690535
Conservative Balanced,Fixed Income,Liberty Financial Pty Ltd,,,2636771.0,0.04,,,AustralianSuper,0.0241426493250944
