Option_Name,Asset_Class,Name,Currency,Security_Identifier,Dollar_Value,Weighting_Percentage,Listing_Status,Management_Type,Super_Fund,Weighting_Percentage_Clean
Balanced,Fixed Income,Panorama Auto Trust 2024-1,,,7725793.0,0.0,,,AustralianSuper,0.002538352932905437
Balanced,Fixed Income,Perpetual Corporate Trust Ltd,,,4117814.0,0.0,,,AustralianSuper,0.0013529310510984529
Balanced,Fixed Income,Prodigy Finance CM2021-1 DAC,,,507744.0,0.0,,,AustralianSuper,0.0001668221594294771
Balanced,Fixed Income,ReadyCap Lending Small Business Loan Trust 2023-3,,,3363502.0,0.0,,,AustralianSuper,0.0011050975824142975
Balanced,Fixed Income,SLM Student Loan Trust 2004-10,,,10523101.0,0.0,,,AustralianSuper,0.003457424278208093
Balanced,Fixed Income,Small Business Origination Loan Trust 2024-1 DAC,,,3199312.0,0.0,,,AustralianSuper,0.001051152030410284
Balanced,Fixed Income,STAR 2025-SFR5 Trust,,,14649204.0,0.01,,,AustralianSuper,0.004813078727080839
Balanced,Fixed Income,Taurus 2023-1 Trust,,,6547488.0,0.0,,,AustralianSuper,0.0021512141689485017
Balanced,Fixed Income,Taurus 2024-1PP Trust,,,9159723.0,0.0,,,AustralianSuper,0.003009478734629751
Balanced,Fixed Income,Trustee For Angle Asset Finance - Radian Trust 2023-3/The,,,3313344.0,0.0,,,AustralianSuper,0.0010886178881733734
Balanced,Fixed Income,United Airlines 2020-1 Class A Pass Through Trust,,,2598208.0,0.0,,,AustralianSuper,0.0008536559155931786
Balanced,Fixed Income,Vantage Data Centers Jersey Borrower Spv Ltd,,,8020766.0,0.0,,,AustralianSuper,0.0026352679783483986
Balanced,Fixed Income,VINE 2023-SFR1 Trust,,,10683916.0,0.0,,,AustralianSuper,0.0035102609548968407
Balanced,Fixed Income,Wisr Freedom Trust Series 2023-1,,,14227587.0,0.01,,,AustralianSuper,0.004674554080030007
Balanced,Fixed Income,Zip Master Trust Series 2024-2,,,5203919.0,0.0,,,AustralianSuper,0.0017097769842205621
Balanced,Fixed Income,3M Co,,,1620182.0,0.0,,,AustralianSuper,0.0005323199484558539
