Option_Name,Asset_Class,Name,Currency,Security_Identifier,Dollar_Value,Weighting_Percentage,Listing_Status,Management_Type,Super_Fund,Weighting_Percentage_Clean
International Shares,Fixed Income,Commonwealth of Australia,,,2884462.0,0.03,,,AustralianSuper,0.031402432820466356
International Shares,Fixed Income,Republic of Austria,,,46087.0,0.0,,,AustralianSuper,0.0005017379051611124
International Shares,Fixed Income,United Kingdom of Great Britain and Northern Ireland,,,45279.0,0.0,,,AustralianSuper,0.0004929414066393997
International Shares,Fixed Income,Agence Centrale des Organismes de Securite Sociale,,,1296899.0,0.01,,,AustralianSuper,0.014119022445929257
International Shares,Fixed Income,Export-Import Bank of Korea,,,431945.0,0.0,,,AustralianSuper,0.00470247964599164
International Shares,Fixed Income,NBN Co Ltd,,,2320835.0,0.03,,,AustralianSuper,0.02526636342405864
International Shares,Fixed Income,European Investment Bank,,,87906.0,0.0,,,AustralianSuper,0.0009570111374377321
International Shares,Fixed Income,Alphinity Investment Management Pty Ltd,,,-2704777.0,-0.03,,Externally,AustralianSuper,-0.02944624614116689
International Shares,Fixed Income,GQG Partners LLC,,,1285476.0,0.01,,Externally,AustralianSuper,0.013994663036754102
International Shares,Fixed Income,Orbis Investment Management,,,97.0,0.0,,Externally,AustralianSuper,1.056015292829386e-06
International Shares,Fixed Income,Sanders Capital LLC,,,7413118.0,0.08,,Externally,AustralianSuper,0.08070480387163703
International Shares,Fixed Income,Agence Centrale des Organismes de Securite Sociale,,,933605.0,0.01,,Internally,AustralianSuper,0.010163929458370918
International Shares,Fixed Income,AMP Bank Ltd,,,522006.0,0.01,,Internally,AustralianSuper,0.005682951741739139
International Shares,Fixed Income,Australia & New Zealand Banking Group Ltd,,,16894837.0,0.19,,Internally,AustralianSuper,0.18392996125628605
International Shares,Fixed Income,Bank of Montreal,,,22619.0,0.0,,Internally,AustralianSuper,0.00024624752482997814
International Shares,Fixed Income,Bank of Montreal/London,,,69261.0,0.0,,Internally,AustralianSuper,0.0007540275793469701
International Shares,Fixed Income,Bank of Nova Scotia/Australia,,,210754.0,0.0,,Internally,AustralianSuper,0.002294427288917159
International Shares,Fixed Income,Bendigo & Adelaide Bank Ltd,,,3041657.0,0.03,,Internally,AustralianSuper,0.03311377636640775
International Shares,Fixed Income,BRED Banque Populaire COBPFA,,,1844417.0,0.02,,Internally,AustralianSuper,0.02007971709643812
International Shares,Fixed Income,Canadian Imperial Bank of Commerce/Sydney,,,600314.0,0.01,,Internally,AustralianSuper,0.006535471798964743
International Shares,Fixed Income,Commonwealth Bank of Australia,,,13180837.0,0.15,,Internally,AustralianSuper,0.14349655097207634
International Shares,Fixed Income,Commonwealth of Australia,,,2884458.0,0.03,,Internally,AustralianSuper,0.03140238927344397
International Shares,Fixed Income,Cooperatieve Rabobank UA/Australia,,,1310709.0,0.01,,Internally,AustralianSuper,0.014269368540712491
International Shares,Fixed Income,Cooperatieve Rabobank UA/NY,,,110234.0,0.0,,Internally,AustralianSuper,0.001200090616389222
International Shares,Fixed Income,European Investment Bank,,,63281.0,0.0,,Internally,AustralianSuper,0.0006889247808818182
International Shares,Fixed Income,Export-Import Bank of Korea,,,310946.0,0.0,,Internally,AustralianSuper,0.003385193105609549
International Shares,Fixed Income,ING Bank NV/Sydney,,,834064.0,0.01,,Internally,AustralianSuper,0.009080250919571639
International Shares,Fixed Income,Korea Development Bank/London,,,68869.0,0.0,,Internally,AustralianSuper,0.000749759971153268
International Shares,Fixed Income,Mitsubishi UFJ Trust & Banking Corp,,,768333.0,0.01,,Internally,AustralianSuper,0.008364653587479183
International Shares,Fixed Income,Mitsubishi UFJ Trust & Banking Corp/London,,,1358968.0,0.02,,Internally,AustralianSuper,0.014794752479028506
International Shares,Fixed Income,Mizuho Bank Ltd,,,615199.0,0.01,,Internally,AustralianSuper,0.006697521156013872
International Shares,Fixed Income,Mizuho Bank Ltd/London,,,722319.0,0.01,,Internally,AustralianSuper,0.00786371041547659
International Shares,Fixed Income,Mizuho Bank Ltd/Sydney,,,309295.0,0.0,,Internally,AustralianSuper,0.003367219072120257
International Shares,Fixed Income,MUFG Bank Ltd/London,,,1223903.0,0.01,,Internally,AustralianSuper,0.013324332834430555
International Shares,Fixed Income,MUFG Bank Ltd/Sydney,,,523793.0,0.01,,Internally,AustralianSuper,0.005702406373989511
International Shares,Fixed Income,National Australia Bank Ltd,,,11407905.0,0.13,,Internally,AustralianSuper,0.1241950735994311
International Shares,Fixed Income,National Australia Bank Ltd/London,,,615191.0,0.01,,Internally,AustralianSuper,0.0066974340619691
International Shares,Fixed Income,NBN Co Ltd,,,2320832.0,0.03,,Internally,AustralianSuper,0.025266330763791853
International Shares,Fixed Income,Norfina Ltd,,,942997.0,0.01,,Internally,AustralianSuper,0.010266177866930232
International Shares,Fixed Income,Oversea-Chinese Banking Corp Ltd/Sydney,,,1681046.0,0.02,,Internally,AustralianSuper,0.018301136947934723
International Shares,Fixed Income,Republic of Austria,,,46087.0,0.0,,Internally,AustralianSuper,0.0005017379051611124
International Shares,Fixed Income,Royal Bank of Canada,,,22700.0,0.0,,Internally,AustralianSuper,0.00024712935203326865
International Shares,Fixed Income,Royal Bank of Canada/London,,,92069.0,0.0,,Internally,AustralianSuper,0.0010023327009846261
International Shares,Fixed Income,Royal Bank of Canada/Sydney,,,4755858.0,0.05,,Internally,AustralianSuper,0.051775863696133795
International Shares,Fixed Income,Skandinaviska Enskilda Banken AB,,,79549.0,0.0,,Internally,AustralianSuper,0.0008660305209204622
International Shares,Fixed Income,Standard Chartered Bank/Australia,,,1051898.0,0.01,,Internally,AustralianSuper,0.011451756438109747
International Shares,Fixed Income,Sumitomo Mitsui Banking Corp,,,1555008.0,0.02,,Internally,AustralianSuper,0.016928992046103482
International Shares,Fixed Income,Sumitomo Mitsui Banking Corp/Brussels,,,69299.0,0.0,,Internally,AustralianSuper,0.000754441276059625
International Shares,Fixed Income,Sumitomo Mitsui Banking Corp/Sydney,,,2101807.0,0.02,,Internally,AustralianSuper,0.022881859119338693
International Shares,Fixed Income,THE MITSUBISHI TRUST + BANK,,,11156.0,0.0,,Internally,AustralianSuper,0.00012145264543097557
International Shares,Fixed Income,UBS AG/London,,,679741.0,0.01,,Internally,AustralianSuper,0.007400174135702471
International Shares,Fixed Income,United Kingdom of Great Britain and Northern Ireland,,,45279.0,0.0,,Internally,AustralianSuper,0.0004929414066393997
