PHD SCHEDULE 8D TABLE 1 - PORTFOLIO HOLDINGS INFORMATION FOR INVESTMENT OPTION [AWAREACCBALINDX] - ASSETS - 2025-06-30,,,,,,,,,,,,,
ASSET CLASS,INTERNALLY MANAGED OR EXTERNALLY MANAGED,NAME OF INSTITUTION,NAME OF ISSUER / COUNTERPARTY,NAME OF FUND MANAGER,NAME / KIND OF INVESTMENT ITEM,CURRENCY,SECURITY IDENTIFIER,ADDRESS,% OWNERSHIP / PROPERTY HELD,UNITS HELD,VALUE(AUD),WEIGHTING(%),
LISTED EQUITY,-,-,-,-,EBOS GROUP LTD.,-,EBO AU,-,,"9,245","$329,018",0.08%,
LISTED EQUITY,-,-,-,-,"T-MOBILE U.S., INC.",-,TMUS US,-,,904,"$328,645",0.08%,
LISTED EQUITY,-,-,-,-,KLA CORP.,-,KLAC US,-,,239,"$327,009",0.08%,
LISTED EQUITY,-,-,-,-,"ANALOG DEVICES, INC.",-,ADI US,-,,898,"$326,241",0.08%,
LISTED EQUITY,-,-,-,-,SPOTIFY TECHNOLOGY SA,-,SPOT US,-,,277,"$325,181",0.08%,
LISTED EQUITY,-,-,-,-,LAM RESEARCH CORP.,-,LRCX US,-,,"2,188","$325,046",0.08%,
LISTED EQUITY,-,-,-,-,"LOWE'S COS., INC.",-,LOW US,-,,957,"$323,968",0.08%,
LISTED EQUITY,-,-,-,-,SAFRAN SA,-,SAF FP,-,,656,"$323,948",0.08%,
LISTED EQUITY,-,-,-,-,TELIX PHARMACEUTICALS LTD.,-,TLX AU,-,,"13,062","$318,965",0.08%,
LISTED EQUITY,-,-,-,-,WORLEY LTD.,-,WOR AU,-,,"24,139","$315,737",0.08%,
LISTED EQUITY,-,-,-,-,FISHER & PAYKEL HEALTHCARE CORP. LTD.,-,FPH AU,-,,"9,364","$314,921",0.08%,
LISTED EQUITY,-,-,-,-,"MERCADOLIBRE, INC.",-,MELI US,-,,78,"$314,365",0.08%,
LISTED EQUITY,-,-,-,-,AMPHENOL CORP.,-,APH US,-,,"2,046","$308,237",0.07%,
LISTED EQUITY,-,-,-,-,ROLLS-ROYCE HOLDINGS PLC,-,RR LN,-,,"15,141","$306,342",0.07%,
LISTED EQUITY,-,-,-,-,STEADFAST GROUP LTD.,-,SDF AU,-,,"50,958","$306,259",0.07%,
LISTED EQUITY,-,-,-,-,TREASURY WINE ESTATES LTD.,-,TWE AU,-,,"39,028","$304,807",0.07%,
LISTED EQUITY,-,-,-,-,AIR LIQUIDE SA,-,AI FP,-,,969,"$303,926",0.07%,
LISTED EQUITY,-,-,-,-,CONOCOPHILLIPS,-,COP US,-,,"2,201","$301,368",0.07%,
LISTED EQUITY,-,-,-,-,"BLACKSTONE, INC.",-,BX US,-,,"1,307","$298,467",0.07%,
LISTED EQUITY,-,-,-,-,AMPOL LTD.,-,ALD AU,-,,"11,587","$298,252",0.07%,
LISTED EQUITY,-,-,-,-,"VERTEX PHARMACEUTICALS, INC.",-,VRTX US,-,,439,"$298,164",0.07%,
LISTED EQUITY,-,-,-,-,MEDTRONIC PLC,-,MDT US,-,,"2,240","$297,943",0.07%,
LISTED EQUITY,-,-,-,-,ENDEAVOUR GROUP LTD.,-,EDV AU,-,,"73,738","$295,690",0.07%,
LISTED EQUITY,-,-,-,-,CLEANAWAY WASTE MANAGEMENT LTD.,-,CWY AU,-,,"107,467","$292,311",0.07%,
LISTED EQUITY,-,-,-,-,CHUBB LTD.,-,CB US,-,,660,"$291,716",0.07%,
LISTED EQUITY,-,-,-,-,IBERDROLA SA,-,IBE SM,-,,"9,997","$291,707",0.07%,
LISTED EQUITY,-,-,-,-,SANOFI SA,-,SAN FP,-,,"1,971","$290,140",0.07%,
LISTED EQUITY,-,-,-,-,"ARISTA NETWORKS, INC.",-,ANET US,-,,"1,845","$288,088",0.07%,
LISTED EQUITY,-,-,-,-,UBS GROUP AG,-,UBSG SW,-,,"5,592","$287,830",0.07%,
LISTED EQUITY,-,-,-,-,"INTERCONTINENTAL EXCHANGE, INC.",-,ICE US,-,,"1,009","$282,501",0.07%,
LISTED EQUITY,-,-,-,-,"MARSH & MCLENNAN COS., INC.",-,MMC US,-,,840,"$280,290",0.07%,
LISTED EQUITY,-,-,-,-,"BLOCK, INC.",-,XYZ AU,-,,"2,712","$278,413",0.07%,
LISTED EQUITY,-,-,-,-,A2 MILK CO. LTD.,-,A2M AU,-,,"34,435","$275,828",0.07%,
LISTED EQUITY,-,-,-,-,L'OREAL SA,-,OR FP,-,,421,"$273,704",0.07%,
LISTED EQUITY,-,-,-,-,STARBUCKS CORP.,-,SBUX US,-,,"1,939","$270,984",0.07%,
LISTED EQUITY,-,-,-,-,NINTENDO CO. LTD.,-,7974 JP,-,,"1,847","$270,879",0.07%,
LISTED EQUITY,-,-,-,-,"MICROSTRATEGY, INC.",-,MSTR US,-,,435,"$268,259",0.06%,
LISTED EQUITY,-,-,-,-,CONSTELLATION ENERGY CORP.,-,CEG US,-,,539,"$265,517",0.06%,
LISTED EQUITY,-,-,-,-,INTEL CORP.,-,INTC US,-,,"7,736","$264,430",0.06%,
LISTED EQUITY,-,-,-,-,"CME GROUP, INC.",-,CME US,-,,625,"$263,022",0.06%,
LISTED EQUITY,-,-,-,-,CIE FINANCIERE RICHEMONT SA,-,CFR SW,-,,918,"$262,850",0.06%,
LISTED EQUITY,-,-,-,-,ZURICH INSURANCE GROUP AG,-,ZURN SW,-,,247,"$262,604",0.06%,
LISTED EQUITY,-,-,-,-,"ENBRIDGE, INC.",-,ENB CN,-,,"3,792","$261,814",0.06%,
LISTED EQUITY,-,-,-,-,UNICREDIT SPA,-,UCG IM,-,,"2,554","$260,331",0.06%,
LISTED EQUITY,-,-,-,-,"FISERV, INC.",-,FI US,-,,990,"$260,205",0.06%,
LISTED EQUITY,-,-,-,-,LOCKHEED MARTIN CORP.,-,LMT US,-,,366,"$258,441",0.06%,
LISTED EQUITY,-,-,-,-,AIA GROUP LTD.,-,1299 HK,-,,"18,850","$257,950",0.06%,
LISTED EQUITY,-,-,-,-,RELX PLC,-,REL LN,-,,"3,122","$257,019",0.06%,
LISTED EQUITY,-,-,-,-,TRANE TECHNOLOGIES PLC,-,TT US,-,,384,"$256,664",0.06%,
LISTED EQUITY,-,-,-,-,AURIZON HOLDINGS LTD.,-,AZJ AU,-,,"84,660","$256,518",0.06%,
LISTED EQUITY,-,-,-,-,ABB LTD.,-,ABBN SW,-,,"2,803","$254,245",0.06%,
LISTED EQUITY,-,-,-,-,BANK OF QUEENSLAND LTD.,-,BOQ AU,-,,"32,549","$253,234",0.06%,
LISTED EQUITY,-,-,-,-,SANDFIRE RESOURCES LTD.,-,SFR AU,-,,"22,128","$248,281",0.06%,
LISTED EQUITY,-,-,-,-,BRISTOL-MYERS SQUIBB CO.,-,BMY US,-,,"3,453","$243,873",0.06%,
LISTED EQUITY,-,-,-,-,"LIFE360, INC.",-,360 AU,-,,"7,552","$243,026",0.06%,
LISTED EQUITY,-,-,-,-,"DOORDASH, INC.",-,DASH US,-,,644,"$242,599",0.06%,
LISTED EQUITY,-,-,-,-,BNP PARIBAS SA,-,BNP FP,-,,"1,774","$242,519",0.06%,
LISTED EQUITY,-,-,-,-,MCKESSON CORP.,-,MCK US,-,,216,"$241,191",0.06%,
LISTED EQUITY,-,-,-,-,"SUMITOMO MITSUI FINANCIAL GROUP, INC.",-,8316 JP,-,,"6,256","$240,181",0.06%,
LISTED EQUITY,-,-,-,-,"WASTE MANAGEMENT, INC.",-,WM US,-,,688,"$240,139",0.06%,
LISTED EQUITY,-,-,-,-,"MONDELEZ INTERNATIONAL, INC.",-,MDLZ US,-,,"2,333","$240,122",0.06%,
LISTED EQUITY,-,-,-,-,BLUESCOPE STEEL LTD.,-,BSL AU,-,,"10,273","$237,406",0.06%,
LISTED EQUITY,-,-,-,-,PARKER-HANNIFIN CORP.,-,PH US,-,,221,"$235,363",0.06%,
LISTED EQUITY,-,-,-,-,BANCO BILBAO VIZCAYA ARGENTARIA SA,-,BBVA SM,-,,"10,044","$234,859",0.06%,
LISTED EQUITY,-,-,-,-,CIGNA GROUP,-,CI US,-,,462,"$233,034",0.06%,
LISTED EQUITY,-,-,-,-,"ELEVANCE HEALTH, INC.",-,ELV US,-,,391,"$231,663",0.06%,
LISTED EQUITY,-,-,-,-,CVS HEALTH CORP.,-,CVS US,-,,"2,179","$229,336",0.06%,
LISTED EQUITY,-,-,-,-,PERSEUS MINING LTD.,-,PRU AU,-,,"66,412","$225,801",0.05%,
LISTED EQUITY,-,-,-,-,"CADENCE DESIGN SYSTEMS, INC.",-,CDNS US,-,,479,"$225,114",0.05%,
LISTED EQUITY,-,-,-,-,HERMES INTERNATIONAL SCA,-,RMS FP,-,,55,"$224,037",0.05%,
LISTED EQUITY,-,-,-,-,BAE SYSTEMS PLC,-,BA LN,-,,"5,677","$223,936",0.05%,
LISTED EQUITY,-,-,-,-,AXA SA,-,CS FP,-,,"2,981","$222,503",0.05%,
LISTED EQUITY,-,-,-,-,TOKYO ELECTRON LTD.,-,8035 JP,-,,759,"$222,107",0.05%,
LISTED EQUITY,-,-,-,-,BROOKFIELD CORP.,-,BN CN,-,,"2,355","$221,947",0.05%,
LISTED EQUITY,-,-,-,-,"KKR & CO., INC.",-,KKR US,-,,"1,093","$221,889",0.05%,
LISTED EQUITY,-,-,-,-,MUENCHENER RUECKVERSICHERUNGS-GESELLSCHAFT AG IN MUENCHEN,-,MUV2 GR,-,,224,"$220,826",0.05%,
LISTED EQUITY,-,-,-,-,INTESA SANPAOLO SPA,-,ISP IM,-,,"25,146","$220,322",0.05%,
LISTED EQUITY,-,-,-,-,"NIKE, INC.",-,NKE US,-,,"2,027","$219,692",0.05%,
LISTED EQUITY,-,-,-,-,RECRUIT HOLDINGS CO. LTD.,-,6098 JP,-,,"2,424","$218,532",0.05%,
LISTED EQUITY,-,-,-,-,BANK OF MONTREAL,-,BMO CN,-,,"1,290","$217,862",0.05%,
LISTED EQUITY,-,-,-,-,BP PLC,-,BP LN,-,,"28,488","$217,842",0.05%,
LISTED EQUITY,-,-,-,-,APPLOVIN CORP.,-,APP US,-,,407,"$217,090",0.05%,
LISTED EQUITY,-,-,-,-,ANSELL LTD.,-,ANN AU,-,,"7,135","$216,123",0.05%,
LISTED EQUITY,-,-,-,-,ARTHUR J GALLAGHER & CO.,-,AJG US,-,,443,"$216,084",0.05%,
LISTED EQUITY,-,-,-,-,SHERWIN-WILLIAMS CO.,-,SHW US,-,,411,"$215,731",0.05%,
LISTED EQUITY,-,-,-,-,MOODY'S CORP.,-,MCO US,-,,280,"$214,216",0.05%,
LISTED EQUITY,-,-,-,-,3M CO.,-,MMM US,-,,920,"$213,732",0.05%,
LISTED EQUITY,-,-,-,-,GSK PLC,-,GSK LN,-,,"7,320","$212,756",0.05%,
LISTED EQUITY,-,-,-,-,CINTAS CORP.,-,CTAS US,-,,621,"$211,148",0.05%,
LISTED EQUITY,-,-,-,-,"SYNOPSYS, INC.",-,SNPS US,-,,268,"$210,016",0.05%,
LISTED EQUITY,-,-,-,-,ESSILORLUXOTTICA SA,-,EL FP,-,,503,"$209,566",0.05%,
LISTED EQUITY,-,-,-,-,GENESIS MINERALS LTD.,-,GMD AU,-,,"48,545","$208,743",0.05%,
LISTED EQUITY,-,-,-,-,ROYAL CARIBBEAN CRUISES LTD.,-,RCL US,-,,436,"$208,349",0.05%,
LISTED EQUITY,-,-,-,-,SIEMENS ENERGY AG,-,ENR GR,-,,"1,179","$206,930",0.05%,
LISTED EQUITY,-,-,-,-,"O'REILLY AUTOMOTIVE, INC.",-,ORLY US,-,,"1,500","$206,352",0.05%,
LISTED EQUITY,-,-,-,-,MITSUBISHI HEAVY INDUSTRIES LTD.,-,7011 JP,-,,"5,386","$205,414",0.05%,
LISTED EQUITY,-,-,-,-,"CONSTELLATION SOFTWARE, INC.",-,CSU CN,-,,37,"$204,833",0.05%,
LISTED EQUITY,-,-,-,-,ENEL SPA,-,ENEL IM,-,,"14,179","$204,593",0.05%,
LISTED EQUITY,-,-,-,-,KEYENCE CORP.,-,6861 JP,-,,334,"$203,631",0.05%,
LISTED EQUITY,-,-,-,-,"TOKIO MARINE HOLDINGS, INC.",-,8766 JP,-,,"3,138","$202,573",0.05%,
LISTED EQUITY,-,-,-,-,CANADIAN PACIFIC KANSAS CITY LTD.,-,CP CN,-,,"1,669","$201,943",0.05%,
LISTED EQUITY,-,-,-,-,"UNITED PARCEL SERVICE, INC.",-,UPS US,-,,"1,301","$200,340",0.05%,
LISTED EQUITY,-,-,-,-,DOWNER EDI LTD.,-,DOW AU,-,,"31,728","$200,203",0.05%,
LISTED EQUITY,-,-,-,-,CHALLENGER LTD.,-,CGF AU,-,,"24,705","$199,618",0.05%,
LISTED EQUITY,-,-,-,-,VENTIA SERVICES GROUP PTY. LTD.,-,VNT AU,-,,"38,313","$198,460",0.05%,
LISTED EQUITY,-,-,-,-,"CHIPOTLE MEXICAN GRILL, INC.",-,CMG US,-,,"2,316","$198,447",0.05%,
LISTED EQUITY,-,-,-,-,EMERSON ELECTRIC CO.,-,EMR US,-,,975,"$198,358",0.05%,
LISTED EQUITY,-,-,-,-,"WILLIAMS COS., INC.",-,WMB US,-,,"2,068","$198,202",0.05%,
LISTED EQUITY,-,-,-,-,"ILLINOIS TOOL WORKS, INC.",-,ITW US,-,,526,"$198,121",0.05%,
LISTED EQUITY,-,-,-,-,METCASH LTD.,-,MTS AU,-,,"50,594","$197,822",0.05%,
LISTED EQUITY,-,-,-,-,VINCI SA,-,DG FP,-,,877,"$196,578",0.05%,
LISTED EQUITY,-,-,-,-,PROSUS NV,-,PRX NA,-,,"2,275","$193,484",0.05%,
LISTED EQUITY,-,-,-,-,"PNC FINANCIAL SERVICES GROUP, INC.",-,PNC US,-,,679,"$193,061",0.05%,
LISTED EQUITY,-,-,-,-,"HOWMET AEROSPACE, INC.",-,HWM US,-,,679,"$192,905",0.05%,
LISTED EQUITY,-,-,-,-,"SNOWFLAKE, INC.",-,SNOW US,-,,565,"$192,905",0.05%,
LISTED EQUITY,-,-,-,-,AUB GROUP LTD.,-,AUB AU,-,,"5,437","$192,890",0.05%,
LISTED EQUITY,-,-,-,-,U.S. BANCORP,-,USB US,-,,"2,792","$192,720",0.05%,
LISTED EQUITY,-,-,-,-,MITSUBISHI CORP.,-,8058 JP,-,,"6,292","$191,964",0.05%,
LISTED EQUITY,-,-,-,-,ING GROEP NV,-,INGA NA,-,,"5,719","$190,796",0.05%,
LISTED EQUITY,-,-,-,-,PILBARA MINERALS LTD.,-,PLS AU,-,,"142,306","$189,978",0.05%,
LISTED EQUITY,-,-,-,-,SOFTBANK GROUP CORP.,-,9984 JP,-,,"1,708","$189,750",0.05%,
LISTED EQUITY,-,-,-,-,"HCA HEALTHCARE, INC.",-,HCA US,-,,325,"$189,567",0.05%,
LISTED EQUITY,-,-,-,-,NETWEALTH GROUP LTD.,-,NWL AU,-,,"5,627","$188,994",0.05%,
LISTED EQUITY,-,-,-,-,"ZOETIS, INC.",-,ZTS US,-,,791,"$188,394",0.05%,
LISTED EQUITY,-,-,-,-,"MOTOROLA SOLUTIONS, INC.",-,MSI US,-,,291,"$186,427",0.04%,
LISTED EQUITY,-,-,-,-,RIO TINTO PLC,-,RIO LN,-,,"2,096","$186,094",0.04%,
LISTED EQUITY,-,-,-,-,BANK OF NOVA SCOTIA,-,BNS CN,-,,"2,204","$185,653",0.04%,
LISTED EQUITY,-,-,-,-,DBS GROUP HOLDINGS LTD.,-,DBS SP,-,,"3,436","$184,843",0.04%,
LISTED EQUITY,-,-,-,-,"FORTINET, INC.",-,FTNT US,-,,"1,141","$184,146",0.04%,
LISTED EQUITY,-,-,-,-,"COINBASE GLOBAL, INC.",-,COIN US,-,,344,"$183,791",0.04%,
LISTED EQUITY,-,-,-,-,NATIONAL GRID PLC,-,NG LN,-,,"8,263","$183,400",0.04%,
LISTED EQUITY,-,-,-,-,BARCLAYS PLC,-,BARC LN,-,,"25,902","$182,684",0.04%,
LISTED EQUITY,-,-,-,-,CANADIAN IMPERIAL BANK OF COMMERCE,-,CM CN,-,,"1,686","$182,293",0.04%,
LISTED EQUITY,-,-,-,-,"ROBINHOOD MARKETS, INC.",-,HOOD US,-,,"1,272","$181,809",0.04%,
LISTED EQUITY,-,-,-,-,ZIP CO. LTD.,-,ZIP AU,-,,"59,153","$181,600",0.04%,
LISTED EQUITY,-,-,-,-,"PAYPAL HOLDINGS, INC.",-,PYPL US,-,,"1,601","$181,521",0.04%,
LISTED EQUITY,-,-,-,-,"LIGHT & WONDER, INC.",-,LNW AU,-,,"1,226","$180,768",0.04%,
LISTED EQUITY,-,-,-,-,COLGATE-PALMOLIVE CO.,-,CL US,-,,"1,302","$180,673",0.04%,
LISTED EQUITY,-,-,-,-,"ECOLAB, INC.",-,ECL US,-,,439,"$180,624",0.04%,
LISTED EQUITY,-,-,-,-,NEWMONT CORP.,-,NEM US,-,,"2,032","$180,619",0.04%,
LISTED EQUITY,-,-,-,-,LONDON STOCK EXCHANGE GROUP PLC,-,LSEG LN,-,,812,"$180,497",0.04%,
LISTED EQUITY,-,-,-,-,JOHNSON CONTROLS INTERNATIONAL PLC,-,JCI US,-,,"1,117","$180,129",0.04%,
LISTED EQUITY,-,-,-,-,AON PLC,-,AON US,-,,330,"$179,759",0.04%,
LISTED EQUITY,-,-,-,-,"MIZUHO FINANCIAL GROUP, INC.",-,8411 JP,-,,"4,261","$179,747",0.04%,
LISTED EQUITY,-,-,-,-,"HILTON WORLDWIDE HOLDINGS, INC.",-,HLT US,-,,442,"$179,406",0.04%,
LISTED EQUITY,-,-,-,-,"EOG RESOURCES, INC.",-,EOG US,-,,978,"$178,585",0.04%,
LISTED EQUITY,-,-,-,-,"MARVELL TECHNOLOGY, INC.",-,MRVL US,-,,"1,501","$177,273",0.04%,
LISTED EQUITY,-,-,-,-,MINERAL RESOURCES LTD.,-,MIN AU,-,,"8,195","$176,683",0.04%,
LISTED EQUITY,-,-,-,-,GOLD ROAD RESOURCES LTD.,-,GOR AU,-,,"53,830","$176,023",0.04%,
LISTED EQUITY,-,-,-,-,ITOCHU CORP.,-,8001 JP,-,,"2,204","$175,919",0.04%,
LISTED EQUITY,-,-,-,-,FAST RETAILING CO. LTD.,-,9983 JP,-,,334,"$174,340",0.04%,
LISTED EQUITY,-,-,-,-,"AXON ENTERPRISE, INC.",-,AXON US,-,,138,"$174,225",0.04%,
LISTED EQUITY,-,-,-,-,BANK OF NEW YORK MELLON CORP.,-,BK US,-,,"1,246","$173,293",0.04%,
LISTED EQUITY,-,-,-,-,ANHEUSER-BUSCH INBEV SA,-,ABI BB,-,,"1,653","$172,465",0.04%,
LISTED EQUITY,-,-,-,-,PINNACLE INVESTMENT MANAGEMENT GROUP LTD.,-,PNI AU,-,,"8,397","$172,464",0.04%,
LISTED EQUITY,-,-,-,-,CAPRICORN METALS LTD.,-,CMM AU,-,,"17,979","$171,702",0.04%,
LISTED EQUITY,-,-,-,-,CANADIAN NATURAL RESOURCES LTD.,-,CNQ CN,-,,"3,571","$170,928",0.04%,
LISTED EQUITY,-,-,-,-,"MARRIOTT INTERNATIONAL, INC.",-,MAR US,-,,409,"$170,459",0.04%,
LISTED EQUITY,-,-,-,-,"FREEPORT-MCMORAN, INC.",-,FCX US,-,,"2,570","$169,974",0.04%,
LISTED EQUITY,-,-,-,-,HONG KONG EXCHANGES & CLEARING LTD.,-,388 HK,-,,"2,086","$169,834",0.04%,
LISTED EQUITY,-,-,-,-,CSX CORP.,-,CSX US,-,,"3,365","$167,577",0.04%,
LISTED EQUITY,-,-,-,-,NIB HOLDINGS LTD.,-,NHF AU,-,,"23,585","$166,980",0.04%,
LISTED EQUITY,-,-,-,-,"AUTOZONE, INC.",-,AZO US,-,,30,"$166,641",0.04%,
LISTED EQUITY,-,-,-,-,"AIR PRODUCTS & CHEMICALS, INC.",-,APD US,-,,386,"$166,085",0.04%,
LISTED EQUITY,-,-,-,-,LLOYDS BANKING GROUP PLC,-,LLOY LN,-,,"103,394","$165,825",0.04%,
LISTED EQUITY,-,-,-,-,"AUTODESK, INC.",-,ADSK US,-,,351,"$165,772",0.04%,
LISTED EQUITY,-,-,-,-,SEA LTD.,-,SE US,-,,677,"$165,347",0.04%,
LISTED EQUITY,-,-,-,-,AGNICO EAGLE MINES LTD.,-,AEM CN,-,,910,"$165,012",0.04%,
LISTED EQUITY,-,-,-,-,FERRARI NV,-,RACE IM,-,,221,"$164,606",0.04%,
LISTED EQUITY,-,-,-,-,"TRAVELERS COS., INC.",-,TRV US,-,,403,"$164,223",0.04%,
LISTED EQUITY,-,-,-,-,"ROPER TECHNOLOGIES, INC.",-,ROP US,-,,189,"$163,631",0.04%,
LISTED EQUITY,-,-,-,-,CRH PLC,-,CRH US,-,,"1,163","$162,801",0.04%,
LISTED EQUITY,-,-,-,-,DEUTSCHE BOERSE AG,-,DB1 GR,-,,328,"$162,407",0.04%,
LISTED EQUITY,-,-,-,-,NORFOLK SOUTHERN CORP.,-,NSC US,-,,409,"$159,937",0.04%,
LISTED EQUITY,-,-,-,-,REGIS RESOURCES LTD.,-,RRL AU,-,,"36,264","$159,201",0.04%,
LISTED EQUITY,-,-,-,-,"CLOUDFLARE, INC.",-,NET US,-,,531,"$158,681",0.04%,
LISTED EQUITY,-,-,-,-,"AIRBNB, INC.",-,ABNB US,-,,781,"$157,759",0.04%,
LISTED EQUITY,-,-,-,-,SHIN-ETSU CHEMICAL CO. LTD.,-,4063 JP,-,,"3,104","$156,479",0.04%,
LISTED EQUITY,-,-,-,-,RELIANCE WORLDWIDE CORP. LTD.,-,RWC AU,-,,"38,087","$156,157",0.04%,
LISTED EQUITY,-,-,-,-,NATWEST GROUP PLC,-,NWG LN,-,,"14,572","$155,829",0.04%,
LISTED EQUITY,-,-,-,-,CARRIER GLOBAL CORP.,-,CARR US,-,,"1,389","$155,088",0.04%,
LISTED EQUITY,-,-,-,-,INDUSTRIA DE DISENO TEXTIL SA,-,ITX SM,-,,"1,956","$154,812",0.04%,
LISTED EQUITY,-,-,-,-,DIAGEO PLC,-,DGE LN,-,,"3,979","$152,082",0.04%,
LISTED EQUITY,-,-,-,-,TRUIST FINANCIAL CORP.,-,TFC US,-,,"2,316","$151,946",0.04%,
LISTED EQUITY,-,-,-,-,NXP SEMICONDUCTORS NV,-,NXPI US,-,,455,"$151,586",0.04%,
LISTED EQUITY,-,-,-,-,ROBLOX CORP.,-,RBLX US,-,,943,"$151,324",0.04%,
LISTED EQUITY,-,-,-,-,REECE LTD.,-,REH AU,-,,"10,493","$150,580",0.04%,
LISTED EQUITY,-,-,-,-,CIE DE SAINT-GOBAIN SA,-,SGO FP,-,,843,"$150,436",0.04%,
LISTED EQUITY,-,-,-,-,"REGENERON PHARMACEUTICALS, INC.",-,REGN US,-,,188,"$150,301",0.04%,
LISTED EQUITY,-,-,-,-,MANULIFE FINANCIAL CORP.,-,MFC CN,-,,"3,086","$150,280",0.04%,
LISTED EQUITY,-,-,-,-,CANADIAN NATIONAL RAILWAY CO.,-,CNR CN,-,,946,"$150,056",0.04%,
LISTED EQUITY,-,-,-,-,"CHENIERE ENERGY, INC.",-,LNG US,-,,403,"$149,706",0.04%,
LISTED EQUITY,-,-,-,-,PALADIN ENERGY LTD.,-,PDN AU,-,,"18,440","$148,814",0.04%,
LISTED EQUITY,-,-,-,-,INFINEON TECHNOLOGIES AG,-,IFX GR,-,,"2,295","$148,491",0.04%,
LISTED EQUITY,-,-,-,-,"REPUBLIC SERVICES, INC.",-,RSG US,-,,394,"$148,200",0.04%,
LISTED EQUITY,-,-,-,-,"APOLLO GLOBAL MANAGEMENT, INC.",-,APO US,-,,681,"$147,521",0.04%,
LISTED EQUITY,-,-,-,-,AMP LTD.,-,AMP AU,-,,"117,026","$147,452",0.04%,
LISTED EQUITY,-,-,-,-,"KINDER MORGAN, INC.",-,KMI US,-,,"3,270","$146,688",0.04%,
LISTED EQUITY,-,-,-,-,MITSUI & CO. LTD.,-,8031 JP,-,,"4,701","$146,364",0.04%,
LISTED EQUITY,-,-,-,-,DEUTSCHE BANK AG,-,DBK GR,-,,"3,239","$146,038",0.04%,
LISTED EQUITY,-,-,-,-,COMPASS GROUP PLC,-,CPG LN,-,,"2,818","$145,411",0.04%,
LISTED EQUITY,-,-,-,-,BREVILLE GROUP LTD.,-,BRG AU,-,,"4,923","$145,171",0.03%,
LISTED EQUITY,-,-,-,-,KDDI CORP.,-,9433 JP,-,,"5,483","$143,637",0.03%,
LISTED EQUITY,-,-,-,-,"AFLAC, INC.",-,AFL US,-,,890,"$143,117",0.03%,
LISTED EQUITY,-,-,-,-,"AMERIPRISE FINANCIAL, INC.",-,AMP US,-,,176,"$142,759",0.03%,
LISTED EQUITY,-,-,-,-,IGO LTD.,-,IGO AU,-,,"34,104","$142,215",0.03%,
LISTED EQUITY,-,-,-,-,ADVANTEST CORP.,-,6857 JP,-,,"1,259","$141,765",0.03%,
LISTED EQUITY,-,-,-,-,"AMERICAN INTERNATIONAL GROUP, INC.",-,AIG US,-,,"1,082","$141,251",0.03%,
LISTED EQUITY,-,-,-,-,3I GROUP PLC,-,III LN,-,,"1,639","$141,242",0.03%,
LISTED EQUITY,-,-,-,-,"UNITED RENTALS, INC.",-,URI US,-,,121,"$139,650",0.03%,
LISTED EQUITY,-,-,-,-,RAMELIUS RESOURCES LTD.,-,RMS AU,-,,"55,274","$139,290",0.03%,
LISTED EQUITY,-,-,-,-,"WORKDAY, INC.",-,WDAY US,-,,380,"$139,116",0.03%,
LISTED EQUITY,-,-,-,-,GENERAL MOTORS CO.,-,GM US,-,,"1,847","$138,737",0.03%,
LISTED EQUITY,-,-,-,-,FEDEX CORP.,-,FDX US,-,,400,"$138,665",0.03%,
LISTED EQUITY,-,-,-,-,"QUANTA SERVICES, INC.",-,PWR US,-,,241,"$138,580",0.03%,
LISTED EQUITY,-,-,-,-,DANONE SA,-,BN FP,-,,"1,113","$138,248",0.03%,
LISTED EQUITY,-,-,-,-,"ONEOK, INC.",-,OKE US,-,,"1,101","$137,094",0.03%,
LISTED EQUITY,-,-,-,-,HARVEY NORMAN HOLDINGS LTD.,-,HVN AU,-,,"25,877","$136,373",0.03%,
LISTED EQUITY,-,-,-,-,"CENCORA, INC.",-,COR US,-,,297,"$136,184",0.03%,
LISTED EQUITY,-,-,-,-,AUCKLAND INTERNATIONAL AIRPORT LTD.,-,AIA AU,-,,"19,143","$135,918",0.03%,
LISTED EQUITY,-,-,-,-,"CORTEVA, INC.",-,CTVA US,-,,"1,194","$135,782",0.03%,
LISTED EQUITY,-,-,-,-,SWISS RE AG,-,SREN SW,-,,512,"$134,710",0.03%,
LISTED EQUITY,-,-,-,-,ALLSTATE CORP.,-,ALL US,-,,437,"$134,128",0.03%,
LISTED EQUITY,-,-,-,-,"DOMINION ENERGY, INC.",-,D US,-,,"1,546","$133,265",0.03%,
LISTED EQUITY,-,-,-,-,FASTENAL CO.,-,FAST US,-,,"2,046","$131,143",0.03%,
LISTED EQUITY,-,-,-,-,SCHLUMBERGER NV,-,SLB US,-,,"2,539","$130,953",0.03%,
LISTED EQUITY,-,-,-,-,WESTGOLD RESOURCES LTD.,-,WGX AU,-,,"45,576","$130,804",0.03%,
LISTED EQUITY,-,-,-,-,BECTON DICKINSON & CO.,-,BDX US,-,,495,"$130,147",0.03%,
LISTED EQUITY,-,-,-,-,SEMPRA,-,SRE US,-,,"1,126","$130,120",0.03%,
LISTED EQUITY,-,-,-,-,"PACCAR, INC.",-,PCAR US,-,,897,"$130,098",0.03%,
LISTED EQUITY,-,-,-,-,DEUTSCHE POST AG,-,DHL GR,-,,"1,848","$129,822",0.03%,
