PHD SCHEDULE 8D TABLE 1 - PORTFOLIO HOLDINGS INFORMATION FOR INVESTMENT OPTION [AWAREACCGROW] - ASSETS - 2025-06-30,,,,,,,,,,,,,
ASSET CLASS,INTERNALLY MANAGED OR EXTERNALLY MANAGED,NAME OF INSTITUTION,NAME OF ISSUER / COUNTERPARTY,NAME OF FUND MANAGER,NAME / KIND OF INVESTMENT ITEM,CURRENCY,SECURITY IDENTIFIER,ADDRESS,% OWNERSHIP / PROPERTY HELD,UNITS HELD,VALUE(AUD),WEIGHTING(%),
LISTED EQUITY,-,-,-,-,"NEXTERA ENERGY, INC.",-,NEE US,-,,"47,335","$5,014,180",0.02%,
LISTED EQUITY,-,-,-,-,"ANALOG DEVICES, INC.",-,ADI US,-,,"13,703","$4,976,586",0.02%,
LISTED EQUITY,-,-,-,-,BEACH ENERGY LTD.,-,BPT AU,-,,"3,763,090","$4,967,279",0.02%,
LISTED EQUITY,-,-,-,-,STEADFAST GROUP LTD.,-,SDF AU,-,,"822,136","$4,941,032",0.02%,
LISTED EQUITY,-,-,-,-,"CROWDSTRIKE HOLDINGS, INC.",-,CRWD US,-,,"6,343","$4,930,025",0.02%,
LISTED EQUITY,-,-,-,-,STRYKER CORP.,-,SYK US,-,,"8,158","$4,924,983",0.02%,
LISTED EQUITY,-,-,-,-,EMPIRE CO. LTD.,-,EMPA CN,-,,"77,767","$4,914,463",0.02%,
LISTED EQUITY,-,-,-,-,GEBERIT AG,-,GEBN SW,-,,"4,108","$4,913,451",0.02%,
LISTED EQUITY,-,-,-,-,"SYMBOTIC, INC.",-,SYM US,-,,"82,725","$4,904,029",0.02%,
LISTED EQUITY,-,-,-,-,IMPERIAL OIL LTD.,-,IMO CN,-,,"40,255","$4,869,912",0.02%,
LISTED EQUITY,-,-,-,-,CONOCOPHILLIPS,-,COP US,-,,"35,426","$4,851,020",0.02%,
LISTED EQUITY,-,-,-,-,ROCHE HOLDING AG,-,RO SW,-,,"9,202","$4,850,693",0.02%,
LISTED EQUITY,-,-,-,-,CAPRICORN METALS LTD.,-,CMM AU,-,,"507,515","$4,846,771",0.02%,
LISTED EQUITY,-,-,-,-,"PALO ALTO NETWORKS, INC.",-,PANW US,-,,"15,521","$4,846,520",0.02%,
LISTED EQUITY,-,-,-,-,"CANON, INC.",-,7751 JP,-,,"109,090","$4,827,436",0.02%,
LISTED EQUITY,-,-,-,-,AEGON LTD.,-,AGN NA,-,,"437,104","$4,813,471",0.02%,
LISTED EQUITY,-,-,-,-,TRIP.COM GROUP LTD.,-,9961 HK,-,,"54,222","$4,806,161",0.02%,
LISTED EQUITY,-,-,-,-,B3 SA - BRASIL BOLSA BALCAO,-,B3SA3 BZ,-,,"1,177,343","$4,799,164",0.02%,
LISTED EQUITY,-,-,-,-,DEUTSCHE TELEKOM AG,-,DTE GR,-,,"86,314","$4,788,069",0.02%,
LISTED EQUITY,-,-,-,-,GRUPO MEXICO SAB DE CV,-,GMEXICOB MM,-,,"519,645","$4,770,492",0.02%,
LISTED EQUITY,-,-,-,-,MEDTRONIC PLC,-,MDT US,-,,"35,710","$4,749,887",0.02%,
LISTED EQUITY,-,-,-,-,FEDEX CORP.,-,FDX US,-,,"13,614","$4,722,155",0.02%,
LISTED EQUITY,-,-,-,-,GOLD ROAD RESOURCES LTD.,-,GOR AU,-,,"1,442,019","$4,715,400",0.02%,
LISTED EQUITY,-,-,-,-,"CENOVUS ENERGY, INC.",-,CVE CN,-,,"226,890","$4,701,589",0.02%,
LISTED EQUITY,-,-,-,-,BOEING CO.,-,BA US,-,,"14,560","$4,655,097",0.02%,
LISTED EQUITY,-,-,-,-,COLGATE-PALMOLIVE CO.,-,CL US,-,,"33,550","$4,653,610",0.02%,
LISTED EQUITY,-,-,-,-,CHUBB LTD.,-,CB US,-,,"10,500","$4,641,834",0.02%,
LISTED EQUITY,-,-,-,-,ASSOCIATED BRITISH FOODS PLC,-,ABF LN,-,,"107,839","$4,640,695",0.02%,
LISTED EQUITY,-,-,-,-,BOSTON SCIENTIFIC CORP.,-,BSX US,-,,"28,257","$4,631,167",0.02%,
LISTED EQUITY,-,-,-,-,"NVR, INC.",-,NVR US,-,,406,"$4,581,490",0.02%,
LISTED EQUITY,-,-,-,-,SCB X PCL,-,SCBF TB,-,,"827,656","$4,564,721",0.02%,
LISTED EQUITY,-,-,-,-,RIDLEY CORP. LTD.,-,RIC AU,-,,"1,548,878","$4,553,701",0.02%,
LISTED EQUITY,-,-,-,-,"BLACKSTONE, INC.",-,BX US,-,,"19,798","$4,518,809",0.02%,
LISTED EQUITY,-,-,-,-,LOCALIZA RENT A CAR SA,-,RENT3 BZ,-,,"398,270","$4,511,832",0.02%,
LISTED EQUITY,-,-,-,-,"DICK'S SPORTING GOODS, INC.",-,DKS US,-,,"14,941","$4,509,919",0.02%,
LISTED EQUITY,-,-,-,-,WISE PLC,-,WISE LN,-,,"206,568","$4,492,150",0.02%,
LISTED EQUITY,-,-,-,-,KDDI CORP.,-,9433 JP,-,,"171,012","$4,480,264",0.02%,
LISTED EQUITY,-,-,-,-,"TJX COS., INC.",-,TJX US,-,,"23,765","$4,478,109",0.02%,
LISTED EQUITY,-,-,-,-,SEMPRA,-,SRE US,-,,"38,684","$4,472,503",0.02%,
LISTED EQUITY,-,-,-,-,PROGRESSIVE CORP.,-,PGR US,-,,"10,976","$4,469,623",0.02%,
LISTED EQUITY,-,-,-,-,"LULULEMON ATHLETICA, INC.",-,LULU US,-,,"12,297","$4,457,901",0.02%,
LISTED EQUITY,-,-,-,-,BREVILLE GROUP LTD.,-,BRG AU,-,,"150,819","$4,447,656",0.02%,
LISTED EQUITY,-,-,-,-,REGIS RESOURCES LTD.,-,RRL AU,-,,"1,010,534","$4,436,244",0.02%,
LISTED EQUITY,-,-,-,-,BOSIDENG INTERNATIONAL HOLDINGS LTD.,-,3998 HK,-,,"4,906,872","$4,425,677",0.02%,
LISTED EQUITY,-,-,-,-,"BIOMARIN PHARMACEUTICAL, INC.",-,BMRN US,-,,"52,481","$4,402,072",0.02%,
LISTED EQUITY,-,-,-,-,SIEMENS ENERGY AG,-,ENR GR,-,,"25,037","$4,397,637",0.02%,
LISTED EQUITY,-,-,-,-,GENMAB AS,-,GMAB DC,-,,"13,859","$4,375,143",0.02%,
LISTED EQUITY,-,-,-,-,KASIKORNBANK PCL,-,KBANKF TB,-,,"605,325","$4,361,373",0.02%,
LISTED EQUITY,-,-,-,-,"CARDINAL HEALTH, INC.",-,CAH US,-,,"16,802","$4,307,222",0.02%,
LISTED EQUITY,-,-,-,-,COCA-COLA HBC AG,-,CCH LN,-,,"54,105","$4,303,694",0.02%,
LISTED EQUITY,-,-,-,-,CHINA TOWER CORP. LTD.,-,788 HK,-,,"1,971,488","$4,299,758",0.02%,
LISTED EQUITY,-,-,-,-,FINECOBANK BANCA FINECO SPA,-,FBK IM,-,,"127,263","$4,293,470",0.02%,
LISTED EQUITY,-,-,-,-,BENDIGO & ADELAIDE BANK LTD.,-,BEN AU,-,,"337,322","$4,263,750",0.02%,
LISTED EQUITY,-,-,-,-,ELDERS LTD.,-,ELD AU,-,,"669,750","$4,219,425",0.02%,
LISTED EQUITY,-,-,-,-,RIO TINTO PLC,-,RIO LN,-,,"47,517","$4,217,780",0.02%,
LISTED EQUITY,-,-,-,-,"EOG RESOURCES, INC.",-,EOG US,-,,"23,069","$4,210,637",0.02%,
LISTED EQUITY,-,-,-,-,"ZOOM COMMUNICATIONS, INC.",-,ZM US,-,,"35,368","$4,208,503",0.02%,
LISTED EQUITY,-,-,-,-,ZURICH INSURANCE GROUP AG,-,ZURN SW,-,,"3,951","$4,199,560",0.02%,
LISTED EQUITY,-,-,-,-,LVMH MOET HENNESSY LOUIS VUITTON SE,-,MC FP,-,,"5,272","$4,198,750",0.02%,
LISTED EQUITY,-,-,-,-,BID CORP. LTD.,-,BID SJ,-,,"104,171","$4,180,928",0.02%,
LISTED EQUITY,-,-,-,-,PERPETUAL LTD.,-,PPT AU,-,,"230,091","$4,155,435",0.02%,
LISTED EQUITY,-,-,-,-,SCHNEIDER ELECTRIC SE,-,SU FP,-,,"10,268","$4,152,678",0.02%,
LISTED EQUITY,-,-,-,-,BANK OF CHINA LTD.,-,3988 HK,-,,"4,614,033","$4,089,805",0.02%,
LISTED EQUITY,-,-,-,-,SHENZHOU INTERNATIONAL GROUP HOLDINGS LTD.,-,2313 HK,-,,"375,425","$4,072,063",0.02%,
LISTED EQUITY,-,-,-,-,"JOBY AVIATION, INC.",-,JOBY US,-,,"251,972","$4,056,305",0.02%,
LISTED EQUITY,-,-,-,-,KAROON ENERGY LTD.,-,KAR AU,-,,"2,112,324","$4,055,663",0.02%,
LISTED EQUITY,-,-,-,-,MITSUI & CO. LTD.,-,8031 JP,-,,"129,479","$4,030,904",0.02%,
LISTED EQUITY,-,-,-,-,"ENBRIDGE, INC.",-,ENB CN,-,,"58,357","$4,029,770",0.02%,
LISTED EQUITY,-,-,-,-,INTEL CORP.,-,INTC US,-,,"117,665","$4,021,811",0.02%,
LISTED EQUITY,-,-,-,-,PUBLICIS GROUPE SA,-,PUB FP,-,,"23,328","$3,998,038",0.02%,
LISTED EQUITY,-,-,-,-,AP MOLLER - MAERSK AS,-,MAERSKB DC,-,,"1,414","$3,997,854",0.02%,
LISTED EQUITY,-,-,-,-,SUN PHARMACEUTICAL INDUSTRIES LTD.,-,SUNP IN,-,,"133,750","$3,987,778",0.02%,
LISTED EQUITY,-,-,-,-,PILBARA MINERALS LTD.,-,PLS AU,-,,"2,979,587","$3,977,749",0.02%,
LISTED EQUITY,-,-,-,-,"SUMITOMO MITSUI FINANCIAL GROUP, INC.",-,8316 JP,-,,"102,864","$3,948,857",0.02%,
LISTED EQUITY,-,-,-,-,SPARK NEW ZEALAND LTD.,-,SPK AU,-,,"1,754,753","$3,948,193",0.02%,
LISTED EQUITY,-,-,-,-,HIKMA PHARMACEUTICALS PLC,-,HIK LN,-,,"94,593","$3,932,159",0.02%,
LISTED EQUITY,-,-,-,-,RELX PLC,-,REL LN,-,,"47,760","$3,931,843",0.02%,
LISTED EQUITY,-,-,-,-,RAMELIUS RESOURCES LTD.,-,RMS AU,-,,"1,545,273","$3,894,085",0.02%,
LISTED EQUITY,-,-,-,-,BRF SA,-,BRFS3 BZ,-,,"687,669","$3,872,073",0.02%,
LISTED EQUITY,-,-,-,-,MINERAL RESOURCES LTD.,-,MIN AU,-,,"179,434","$3,868,577",0.02%,
LISTED EQUITY,-,-,-,-,NATIONAL BANK OF CANADA,-,NA CN,-,,"24,580","$3,862,370",0.02%,
LISTED EQUITY,-,-,-,-,SHIONOGI & CO. LTD.,-,4507 JP,-,,"140,586","$3,852,436",0.02%,
LISTED EQUITY,-,-,-,-,ONO PHARMACEUTICAL CO. LTD.,-,4528 JP,-,,"232,495","$3,828,989",0.01%,
LISTED EQUITY,-,-,-,-,ASICS CORP.,-,7936 JP,-,,"98,485","$3,828,640",0.01%,
LISTED EQUITY,-,-,-,-,SUPER RETAIL GROUP LTD.,-,SUL AU,-,,"268,435","$3,822,510",0.01%,
LISTED EQUITY,-,-,-,-,LI NING CO. LTD.,-,2331 HK,-,,"1,160,902","$3,818,151",0.01%,
LISTED EQUITY,-,-,-,-,"MONDELEZ INTERNATIONAL, INC.",-,MDLZ US,-,,"36,867","$3,793,829",0.01%,
LISTED EQUITY,-,-,-,-,FORTIS HEALTHCARE LTD.,-,FORH IN,-,,"264,348","$3,736,903",0.01%,
LISTED EQUITY,-,-,-,-,VAULT MINERALS LTD.,-,VAU AU,-,,"8,860,867","$3,721,565",0.01%,
LISTED EQUITY,-,-,-,-,CVS HEALTH CORP.,-,CVS US,-,,"34,813","$3,664,310",0.01%,
LISTED EQUITY,-,-,-,-,"KEURIG DR. PEPPER, INC.",-,KDP US,-,,"72,487","$3,656,683",0.01%,
LISTED EQUITY,-,-,-,-,CENTRICA PLC,-,CNA LN,-,,"1,078,276","$3,642,463",0.01%,
LISTED EQUITY,-,-,-,-,SHERWIN-WILLIAMS CO.,-,SHW US,-,,"6,939","$3,635,485",0.01%,
LISTED EQUITY,-,-,-,-,AXA SA,-,CS FP,-,,"48,408","$3,613,087",0.01%,
LISTED EQUITY,-,-,-,-,MUENCHENER RUECKVERSICHERUNGS-GESELLSCHAFT AG IN MUENCHEN,-,MUV2 GR,-,,"3,647","$3,596,557",0.01%,
LISTED EQUITY,-,-,-,-,BOC AVIATION LTD.,-,2588 HK,-,,"283,406","$3,580,789",0.01%,
LISTED EQUITY,-,-,-,-,POSTE ITALIANE SPA,-,PST IM,-,,"109,594","$3,580,552",0.01%,
LISTED EQUITY,-,-,-,-,HONG KONG EXCHANGES & CLEARING LTD.,-,388 HK,-,,"43,894","$3,573,272",0.01%,
LISTED EQUITY,-,-,-,-,REDE D'OR SAO LUIZ SA,-,RDOR3 BZ,-,,"358,324","$3,548,373",0.01%,
LISTED EQUITY,-,-,-,-,PICC PROPERTY & CASUALTY CO. LTD.,-,2328 HK,-,,"1,199,099","$3,542,873",0.01%,
LISTED EQUITY,-,-,-,-,CONSTELLATION ENERGY CORP.,-,CEG US,-,,"7,180","$3,535,844",0.01%,
LISTED EQUITY,-,-,-,-,SINGAPORE EXCHANGE LTD.,-,SGX SP,-,,"198,041","$3,530,486",0.01%,
LISTED EQUITY,-,-,-,-,"TYSON FOODS, INC.",-,TSN US,-,,"41,317","$3,526,767",0.01%,
LISTED EQUITY,-,-,-,-,"LENNOX INTERNATIONAL, INC.",-,LII US,-,,"4,018","$3,514,514",0.01%,
LISTED EQUITY,-,-,-,-,CHINA PACIFIC INSURANCE GROUP CO. LTD.,-,2601 HK,-,,"671,038","$3,502,259",0.01%,
LISTED EQUITY,-,-,-,-,AMPHENOL CORP.,-,APH US,-,,"23,154","$3,488,984",0.01%,
LISTED EQUITY,-,-,-,-,WESTGOLD RESOURCES LTD.,-,WGX AU,-,,"1,213,543","$3,482,866",0.01%,
LISTED EQUITY,-,-,-,-,BROOKFIELD CORP.,-,BN CN,-,,"36,813","$3,469,610",0.01%,
LISTED EQUITY,-,-,-,-,ADIDAS AG,-,ADS GR,-,,"9,768","$3,463,104",0.01%,
LISTED EQUITY,-,-,-,-,3M CO.,-,MMM US,-,,"14,853","$3,450,344",0.01%,
LISTED EQUITY,-,-,-,-,ROLLS-ROYCE HOLDINGS PLC,-,RR LN,-,,"169,432","$3,428,056",0.01%,
LISTED EQUITY,-,-,-,-,BP PLC,-,BP LN,-,,"446,825","$3,416,802",0.01%,
LISTED EQUITY,-,-,-,-,TYRO PAYMENTS LTD.,-,TYR AU,-,,"3,881,897","$3,416,069",0.01%,
LISTED EQUITY,-,-,-,-,AIR LIQUIDE SA,-,AI FP,-,,"10,855","$3,405,428",0.01%,
LISTED EQUITY,-,-,-,-,TELIX PHARMACEUTICALS LTD.,-,TLX AU,-,,"139,323","$3,402,287",0.01%,
LISTED EQUITY,-,-,-,-,WEST AFRICAN RESOURCES LTD.,-,WAF AU,-,,"1,494,877","$3,393,372",0.01%,
LISTED EQUITY,-,-,-,-,ZHONGSHENG GROUP HOLDINGS LTD.,-,881 HK,-,,"1,439,211","$3,385,063",0.01%,
LISTED EQUITY,-,-,-,-,"COINBASE GLOBAL, INC.",-,COIN US,-,,"6,306","$3,372,821",0.01%,
LISTED EQUITY,-,-,-,-,HORIZON ROBOTICS,-,9660 HK,-,,"2,669,210","$3,367,321",0.01%,
LISTED EQUITY,-,-,-,-,"KB FINANCIAL GROUP, INC.",-,105560 KS,-,,"26,849","$3,366,436",0.01%,
LISTED EQUITY,-,-,-,-,"KKR & CO., INC.",-,KKR US,-,,"16,516","$3,352,531",0.01%,
LISTED EQUITY,-,-,-,-,"VERTEX PHARMACEUTICALS, INC.",-,VRTX US,-,,"4,932","$3,350,454",0.01%,
LISTED EQUITY,-,-,-,-,BANK OF MONTREAL,-,BMO CN,-,,"19,755","$3,333,868",0.01%,
LISTED EQUITY,-,-,-,-,ROCKWOOL AS,-,ROCKB DC,-,,"46,698","$3,323,034",0.01%,
LISTED EQUITY,-,-,-,-,FULL TRUCK ALLIANCE CO. LTD.,-,YMM US,-,,"183,655","$3,309,631",0.01%,
LISTED EQUITY,-,-,-,-,PALADIN ENERGY LTD.,-,PDN AU,-,,"407,327","$3,287,124",0.01%,
LISTED EQUITY,-,-,-,-,CIA ENERGETICA DE MINAS GERAIS,-,CMIG4 BZ,-,,"1,086,012","$3,279,165",0.01%,
LISTED EQUITY,-,-,-,-,"ROCKWELL AUTOMATION, INC.",-,ROK US,-,,"6,455","$3,271,881",0.01%,
LISTED EQUITY,-,-,-,-,GSK PLC,-,GSK LN,-,,"112,480","$3,269,243",0.01%,
LISTED EQUITY,-,-,-,-,"AUTOZONE, INC.",-,AZO US,-,,576,"$3,263,459",0.01%,
LISTED EQUITY,-,-,-,-,CAPGEMINI SE,-,CAP FP,-,,"12,547","$3,259,679",0.01%,
LISTED EQUITY,-,-,-,-,EBOS GROUP LTD.,-,EBO AU,-,,"91,400","$3,252,941",0.01%,
LISTED EQUITY,-,-,-,-,ENDESA SA,-,ELE SM,-,,"67,498","$3,251,043",0.01%,
LISTED EQUITY,-,-,-,-,"WILLIAMS COS., INC.",-,WMB US,-,,"33,845","$3,243,729",0.01%,
LISTED EQUITY,-,-,-,-,UBS GROUP AG,-,UBSG SW,-,,"62,972","$3,241,200",0.01%,
LISTED EQUITY,-,-,-,-,M&T BANK CORP.,-,MTB US,-,,"10,924","$3,233,759",0.01%,
LISTED EQUITY,-,-,-,-,EICHER MOTORS LTD.,-,EIM IN,-,,"32,118","$3,232,459",0.01%,
LISTED EQUITY,-,-,-,-,MCKESSON CORP.,-,MCK US,-,,"2,880","$3,220,443",0.01%,
LISTED EQUITY,-,-,-,-,CHAMPION IRON LTD.,-,CIA AU,-,,"772,035","$3,219,387",0.01%,
LISTED EQUITY,-,-,-,-,"LEIDOS HOLDINGS, INC.",-,LDOS US,-,,"13,350","$3,213,768",0.01%,
LISTED EQUITY,-,-,-,-,BANK OF IRELAND GROUP PLC,-,BIRG ID,-,,"148,110","$3,206,029",0.01%,
LISTED EQUITY,-,-,-,-,"PINTEREST, INC.",-,PINS US,-,,"58,502","$3,201,136",0.01%,
LISTED EQUITY,-,-,-,-,ENEL SPA,-,ENEL IM,-,,"221,518","$3,196,448",0.01%,
LISTED EQUITY,-,-,-,-,BHARTI AIRTEL LTD.,-,BHARTI IN,-,,"88,050","$3,148,357",0.01%,
LISTED EQUITY,-,-,-,-,"SNOWFLAKE, INC.",-,SNOW US,-,,"9,219","$3,147,925",0.01%,
LISTED EQUITY,-,-,-,-,YIFENG PHARMACY CHAIN CO. LTD.,-,603939 C1,-,,"601,175","$3,132,675",0.01%,
LISTED EQUITY,-,-,-,-,FLIGHT CENTRE TRAVEL GROUP LTD.,-,FLT AU,-,,"250,471","$3,125,873",0.01%,
LISTED EQUITY,-,-,-,-,WILLIS TOWERS WATSON PLC,-,WTW US,-,,"6,665","$3,117,480",0.01%,
LISTED EQUITY,-,-,-,-,KONINKLIJKE KPN NV,-,KPN NA,-,,"420,050","$3,111,866",0.01%,
LISTED EQUITY,-,-,-,-,"QUANTA SERVICES, INC.",-,PWR US,-,,"5,371","$3,098,465",0.01%,
LISTED EQUITY,-,-,-,-,"PNC FINANCIAL SERVICES GROUP, INC.",-,PNC US,-,,"10,887","$3,096,873",0.01%,
LISTED EQUITY,-,-,-,-,CONTACT ENERGY LTD.,-,CEN AU,-,,"369,438","$3,084,811",0.01%,
LISTED EQUITY,-,-,-,-,CHEVRON CORP.,-,CVX US,-,,"14,116","$3,084,363",0.01%,
LISTED EQUITY,-,-,-,-,"MONOLITHIC POWER SYSTEMS, INC.",-,MPWR US,-,,"2,755","$3,074,531",0.01%,
LISTED EQUITY,-,-,-,-,NINTENDO CO. LTD.,-,7974 JP,-,,"20,783","$3,047,296",0.01%,
LISTED EQUITY,-,-,-,-,HALEON PLC,-,HLN LN,-,,"388,993","$3,045,333",0.01%,
LISTED EQUITY,-,-,-,-,"UNITED PARCEL SERVICE, INC.",-,UPS US,-,,"19,732","$3,039,315",0.01%,
LISTED EQUITY,-,-,-,-,NATIONAL GRID PLC,-,NG LN,-,,"136,641","$3,032,899",0.01%,
LISTED EQUITY,-,-,-,-,"DOMINO'S PIZZA, INC.",-,DPZ US,-,,"4,363","$2,999,618",0.01%,
LISTED EQUITY,-,-,-,-,"DR HORTON, INC.",-,DHI US,-,,"15,218","$2,993,656",0.01%,
LISTED EQUITY,-,-,-,-,ORION OYJ,-,ORNBV FH,-,,"26,121","$2,987,466",0.01%,
LISTED EQUITY,-,-,-,-,STANDARD BANK GROUP LTD.,-,SBK SJ,-,,"152,727","$2,983,753",0.01%,
LISTED EQUITY,-,-,-,-,"ILLINOIS TOOL WORKS, INC.",-,ITW US,-,,"7,833","$2,955,430",0.01%,
LISTED EQUITY,-,-,-,-,BANK OF NOVA SCOTIA,-,BNS CN,-,,"35,089","$2,954,740",0.01%,
LISTED EQUITY,-,-,-,-,FANUC CORP.,-,6954 JP,-,,"70,922","$2,951,906",0.01%,
LISTED EQUITY,-,-,-,-,MEGAPORT LTD.,-,MP1 AU,-,,"204,425","$2,951,895",0.01%,
LISTED EQUITY,-,-,-,-,JOHNSON CONTROLS INTERNATIONAL PLC,-,JCI US,-,,"18,284","$2,946,733",0.01%,
LISTED EQUITY,-,-,-,-,L'OREAL SA,-,OR FP,-,,"4,522","$2,940,902",0.01%,
LISTED EQUITY,-,-,-,-,MAKITA CORP.,-,6586 JP,-,,"62,395","$2,935,133",0.01%,
LISTED EQUITY,-,-,-,-,"MICROSTRATEGY, INC.",-,MSTR US,-,,"4,720","$2,911,218",0.01%,
LISTED EQUITY,-,-,-,-,"NEUROCRINE BIOSCIENCES, INC.",-,NBIX US,-,,"15,166","$2,908,605",0.01%,
LISTED EQUITY,-,-,-,-,GENERALI,-,G IM,-,,"53,428","$2,891,067",0.01%,
LISTED EQUITY,-,-,-,-,U.S. BANCORP,-,USB US,-,,"41,782","$2,884,932",0.01%,
LISTED EQUITY,-,-,-,-,ANGLOGOLD ASHANTI PLC,-,ANG SJ,-,,"41,838","$2,877,106",0.01%,
LISTED EQUITY,-,-,-,-,EMERALD RESOURCES NL,-,EMR AU,-,,"732,319","$2,870,689",0.01%,
LISTED EQUITY,-,-,-,-,AMBEV SA,-,ABEV3 BZ,-,,"767,290","$2,857,384",0.01%,
LISTED EQUITY,-,-,-,-,SANDVIK AB,-,SAND SS,-,,"81,985","$2,847,138",0.01%,
LISTED EQUITY,-,-,-,-,PETROLEO BRASILEIRO SA - PETROBRAS,-,PETR4 BZ,-,,"321,368","$2,819,427",0.01%,
LISTED EQUITY,-,-,-,-,CREDIT AGRICOLE SA,-,ACA FP,-,,"97,880","$2,816,526",0.01%,
LISTED EQUITY,-,-,-,-,SVENSKA HANDELSBANKEN AB,-,SHBA SS,-,,"139,110","$2,816,390",0.01%,
LISTED EQUITY,-,-,-,-,NEWMONT CORP.,-,NEM US,-,,"31,635","$2,812,275",0.01%,
LISTED EQUITY,-,-,-,-,HAIER SMART HOME CO. LTD.,-,6690 HK,-,,"642,845","$2,805,302",0.01%,
LISTED EQUITY,-,-,-,-,CANADIAN IMPERIAL BANK OF COMMERCE,-,CM CN,-,,"25,935","$2,803,413",0.01%,
LISTED EQUITY,-,-,-,-,LENNAR CORP.,-,LEN US,-,,"16,610","$2,803,343",0.01%,
LISTED EQUITY,-,-,-,-,ASML HOLDING NV,-,ASML US,-,,"2,290","$2,799,956",0.01%,
LISTED EQUITY,-,-,-,-,TRANSUNION,-,TRU US,-,,"20,851","$2,799,829",0.01%,
LISTED EQUITY,-,-,-,-,"PPG INDUSTRIES, INC.",-,PPG US,-,,"16,070","$2,789,152",0.01%,
LISTED EQUITY,-,-,-,-,COGNIZANT TECHNOLOGY SOLUTIONS CORP.,-,CTSH US,-,,"23,287","$2,772,669",0.01%,
LISTED EQUITY,-,-,-,-,"MIZUHO FINANCIAL GROUP, INC.",-,8411 JP,-,,"65,513","$2,763,460",0.01%,
LISTED EQUITY,-,-,-,-,ARTHUR J GALLAGHER & CO.,-,AJG US,-,,"5,655","$2,762,487",0.01%,
LISTED EQUITY,-,-,-,-,SHELL PLC,-,SHEL LN,-,,"51,707","$2,760,858",0.01%,
LISTED EQUITY,-,-,-,-,CAPITEC BANK HOLDINGS LTD.,-,CPI SJ,-,,"9,038","$2,755,528",0.01%,
LISTED EQUITY,-,-,-,-,BANK OF NEW YORK MELLON CORP.,-,BK US,-,,"19,786","$2,750,769",0.01%,
LISTED EQUITY,-,-,-,-,FLUTTER ENTERTAINMENT PLC,-,FLUT US,-,,"6,303","$2,748,267",0.01%,
LISTED EQUITY,-,-,-,-,CANADIAN NATURAL RESOURCES LTD.,-,CNQ CN,-,,"57,126","$2,734,226",0.01%,
LISTED EQUITY,-,-,-,-,SONOVA HOLDING AG,-,SOON SW,-,,"5,993","$2,715,984",0.01%,
LISTED EQUITY,-,-,-,-,ARGENX SE,-,ARGX BB,-,,"3,214","$2,704,697",0.01%,
LISTED EQUITY,-,-,-,-,JAPAN AIRLINES CO. LTD.,-,9201 JP,-,,"86,697","$2,693,994",0.01%,
LISTED EQUITY,-,-,-,-,ROCKET LAB CORP.,-,RKLB US,-,,"49,303","$2,691,060",0.01%,
LISTED EQUITY,-,-,-,-,ABB LTD.,-,ABBN SW,-,,"29,642","$2,688,273",0.01%,
LISTED EQUITY,-,-,-,-,EVONIK INDUSTRIES AG,-,EVK GR,-,,"85,668","$2,685,312",0.01%,
LISTED EQUITY,-,-,-,-,"YUM CHINA HOLDINGS, INC.",-,YUMC US,-,,"39,350","$2,684,590",0.01%,
LISTED EQUITY,-,-,-,-,AIR CANADA,-,AC CN,-,,"113,557","$2,675,671",0.01%,
LISTED EQUITY,-,-,-,-,CSX CORP.,-,CSX US,-,,"53,579","$2,667,700",0.01%,
LISTED EQUITY,-,-,-,-,PROSUS NV,-,PRX NA,-,,"31,181","$2,651,254",0.01%,
LISTED EQUITY,-,-,-,-,BOOZ ALLEN HAMILTON HOLDING CORP.,-,BAH US,-,,"16,665","$2,647,961",0.01%,
LISTED EQUITY,-,-,-,-,FOX CORP.,-,FOXA US,-,,"30,800","$2,633,744",0.01%,
LISTED EQUITY,-,-,-,-,CREDICORP LTD.,-,BAP US,-,,"7,690","$2,622,844",0.01%,
LISTED EQUITY,-,-,-,-,FIVE-STAR BUSINESS FINANCE LTD.,-,FIVESTAR IN,-,,"190,989","$2,622,738",0.01%,
LISTED EQUITY,-,-,-,-,INGHAMS GROUP LTD.,-,ING AU,-,,"737,823","$2,619,271",0.01%,
LISTED EQUITY,-,-,-,-,GRUPO AEROPORTUARIO DEL PACIFICO SAB DE CV,-,GAPB MM,-,,"75,226","$2,617,103",0.01%,
LISTED EQUITY,-,-,-,-,CHINA RESOURCES MIXC LIFESTYLE SERVICES LTD.,-,1209 HK,-,,"354,151","$2,612,506",0.01%,
LISTED EQUITY,-,-,-,-,"AIR PRODUCTS & CHEMICALS, INC.",-,APD US,-,,"6,060","$2,608,406",0.01%,
LISTED EQUITY,-,-,-,-,VIVA ENERGY GROUP LTD.,-,VEA AU,-,,"1,204,861","$2,602,500",0.01%,
LISTED EQUITY,-,-,-,-,"DOORDASH, INC.",-,DASH US,-,,"6,859","$2,580,156",0.01%,
LISTED EQUITY,-,-,-,-,IPSEN SA,-,IPN FP,-,,"14,247","$2,580,088",0.01%,
LISTED EQUITY,-,-,-,-,GRUMA SAB DE CV,-,GRUMAB MM,-,,"98,562","$2,577,474",0.01%,
LISTED EQUITY,-,-,-,-,CHIBA BANK LTD.,-,8331 JP,-,,"182,683","$2,575,377",0.01%,
