PHD SCHEDULE 8D TABLE 1 - PORTFOLIO HOLDINGS INFORMATION FOR INVESTMENT OPTION [AWAREACCHGINDX] - ASSETS - 2025-06-30,,,,,,,,,,,,,
ASSET CLASS,INTERNALLY MANAGED OR EXTERNALLY MANAGED,NAME OF INSTITUTION,NAME OF ISSUER / COUNTERPARTY,NAME OF FUND MANAGER,NAME / KIND OF INVESTMENT ITEM,CURRENCY,SECURITY IDENTIFIER,ADDRESS,% OWNERSHIP / PROPERTY HELD,UNITS HELD,VALUE(AUD),WEIGHTING(%),
LISTED EQUITY,-,-,-,-,LYNAS RARE EARTHS LTD.,-,LYC AU,-,,"108,465","$933,881",0.10%,
LISTED EQUITY,-,-,-,-,DEERE & CO.,-,DE US,-,,"1,199","$929,977",0.10%,
LISTED EQUITY,-,-,-,-,HUB24 LTD.,-,HUB AU,-,,"10,393","$926,752",0.10%,
LISTED EQUITY,-,-,-,-,BENDIGO & ADELAIDE BANK LTD.,-,BEN AU,-,,"73,035","$923,167",0.10%,
LISTED EQUITY,-,-,-,-,QUBE HOLDINGS LTD.,-,QUB AU,-,,"214,732","$919,053",0.10%,
LISTED EQUITY,-,-,-,-,RAMSAY HEALTH CARE LTD.,-,RHC AU,-,,"25,003","$917,352",0.10%,
LISTED EQUITY,-,-,-,-,DANAHER CORP.,-,DHR US,-,,"3,023","$911,018",0.10%,
LISTED EQUITY,-,-,-,-,"CROWDSTRIKE HOLDINGS, INC.",-,CRWD US,-,,"1,170","$909,209",0.10%,
LISTED EQUITY,-,-,-,-,AIRBUS SE,-,AIR FP,-,,"2,857","$906,918",0.10%,
LISTED EQUITY,-,-,-,-,BANCO SANTANDER SA,-,SAN SM,-,,"71,323","$897,712",0.09%,
LISTED EQUITY,-,-,-,-,TORONTO-DOMINION BANK,-,TD CN,-,,"7,968","$892,461",0.09%,
LISTED EQUITY,-,-,-,-,"AUTOMATIC DATA PROCESSING, INC.",-,ADP US,-,,"1,894","$891,225",0.09%,
LISTED EQUITY,-,-,-,-,DEUTSCHE TELEKOM AG,-,DTE GR,-,,"15,869","$880,301",0.09%,
LISTED EQUITY,-,-,-,-,"T-MOBILE U.S., INC.",-,TMUS US,-,,"2,417","$878,902",0.09%,
LISTED EQUITY,-,-,-,-,KLA CORP.,-,KLAC US,-,,640,"$874,581",0.09%,
LISTED EQUITY,-,-,-,-,"ANALOG DEVICES, INC.",-,ADI US,-,,"2,402","$872,469",0.09%,
LISTED EQUITY,-,-,-,-,EBOS GROUP LTD.,-,EBO AU,-,,"24,487","$871,509",0.09%,
LISTED EQUITY,-,-,-,-,SPOTIFY TECHNOLOGY SA,-,SPOT US,-,,743,"$869,388",0.09%,
LISTED EQUITY,-,-,-,-,LAM RESEARCH CORP.,-,LRCX US,-,,"5,852","$869,156",0.09%,
LISTED EQUITY,-,-,-,-,SAFRAN SA,-,SAF FP,-,,"1,753","$866,289",0.09%,
LISTED EQUITY,-,-,-,-,"LOWE'S COS., INC.",-,LOW US,-,,"2,559","$866,276",0.09%,
LISTED EQUITY,-,-,-,-,TELIX PHARMACEUTICALS LTD.,-,TLX AU,-,,"34,598","$844,880",0.09%,
LISTED EQUITY,-,-,-,-,"MERCADOLIBRE, INC.",-,MELI US,-,,211,"$840,642",0.09%,
LISTED EQUITY,-,-,-,-,WORLEY LTD.,-,WOR AU,-,,"63,940","$836,331",0.09%,
LISTED EQUITY,-,-,-,-,FISHER & PAYKEL HEALTHCARE CORP. LTD.,-,FPH AU,-,,"24,804","$834,171",0.09%,
LISTED EQUITY,-,-,-,-,AMPHENOL CORP.,-,APH US,-,,"5,470","$824,154",0.09%,
LISTED EQUITY,-,-,-,-,ROLLS-ROYCE HOLDINGS PLC,-,RR LN,-,,"40,490","$819,221",0.09%,
LISTED EQUITY,-,-,-,-,AIR LIQUIDE SA,-,AI FP,-,,"2,591","$812,624",0.09%,
LISTED EQUITY,-,-,-,-,STEADFAST GROUP LTD.,-,SDF AU,-,,"134,979","$811,225",0.09%,
LISTED EQUITY,-,-,-,-,TREASURY WINE ESTATES LTD.,-,TWE AU,-,,"103,378","$807,379",0.09%,
LISTED EQUITY,-,-,-,-,CONOCOPHILLIPS,-,COP US,-,,"5,885","$805,815",0.09%,
LISTED EQUITY,-,-,-,-,"BLACKSTONE, INC.",-,BX US,-,,"3,497","$798,269",0.08%,
LISTED EQUITY,-,-,-,-,"VERTEX PHARMACEUTICALS, INC.",-,VRTX US,-,,"1,174","$797,249",0.08%,
LISTED EQUITY,-,-,-,-,MEDTRONIC PLC,-,MDT US,-,,"5,989","$796,673",0.08%,
LISTED EQUITY,-,-,-,-,AMPOL LTD.,-,ALD AU,-,,"30,692","$790,017",0.08%,
LISTED EQUITY,-,-,-,-,ENDEAVOUR GROUP LTD.,-,EDV AU,-,,"195,319","$783,231",0.08%,
LISTED EQUITY,-,-,-,-,CHUBB LTD.,-,CB US,-,,"1,764","$780,018",0.08%,
LISTED EQUITY,-,-,-,-,IBERDROLA SA,-,IBE SM,-,,"26,728","$779,877",0.08%,
LISTED EQUITY,-,-,-,-,SANOFI SA,-,SAN FP,-,,"5,270","$775,965",0.08%,
LISTED EQUITY,-,-,-,-,CLEANAWAY WASTE MANAGEMENT LTD.,-,CWY AU,-,,"284,661","$774,279",0.08%,
LISTED EQUITY,-,-,-,-,"ARISTA NETWORKS, INC.",-,ANET US,-,,"4,935","$770,338",0.08%,
LISTED EQUITY,-,-,-,-,UBS GROUP AG,-,UBSG SW,-,,"14,952","$769,576",0.08%,
LISTED EQUITY,-,-,-,-,"INTERCONTINENTAL EXCHANGE, INC.",-,ICE US,-,,"2,698","$755,401",0.08%,
LISTED EQUITY,-,-,-,-,"MARSH & MCLENNAN COS., INC.",-,MMC US,-,,"2,247","$749,449",0.08%,
LISTED EQUITY,-,-,-,-,"BLOCK, INC.",-,XYZ AU,-,,"7,184","$737,466",0.08%,
LISTED EQUITY,-,-,-,-,L'OREAL SA,-,OR FP,-,,"1,125","$731,919",0.08%,
LISTED EQUITY,-,-,-,-,A2 MILK CO. LTD.,-,A2M AU,-,,"91,213","$730,619",0.08%,
LISTED EQUITY,-,-,-,-,STARBUCKS CORP.,-,SBUX US,-,,"5,182","$724,532",0.08%,
LISTED EQUITY,-,-,-,-,NINTENDO CO. LTD.,-,7974 JP,-,,"4,940","$724,237",0.08%,
LISTED EQUITY,-,-,-,-,"MICROSTRATEGY, INC.",-,MSTR US,-,,"1,163","$717,264",0.08%,
LISTED EQUITY,-,-,-,-,CONSTELLATION ENERGY CORP.,-,CEG US,-,,"1,442","$709,999",0.07%,
LISTED EQUITY,-,-,-,-,INTEL CORP.,-,INTC US,-,,"20,688","$707,136",0.07%,
LISTED EQUITY,-,-,-,-,"CME GROUP, INC.",-,CME US,-,,"1,673","$703,345",0.07%,
LISTED EQUITY,-,-,-,-,CIE FINANCIERE RICHEMONT SA,-,CFR SW,-,,"2,453","$702,844",0.07%,
LISTED EQUITY,-,-,-,-,ZURICH INSURANCE GROUP AG,-,ZURN SW,-,,661,"$702,076",0.07%,
LISTED EQUITY,-,-,-,-,"ENBRIDGE, INC.",-,ENB CN,-,,"10,137","$700,060",0.07%,
LISTED EQUITY,-,-,-,-,UNICREDIT SPA,-,UCG IM,-,,"6,831","$696,336",0.07%,
LISTED EQUITY,-,-,-,-,"FISERV, INC.",-,FI US,-,,"2,645","$695,838",0.07%,
LISTED EQUITY,-,-,-,-,LOCKHEED MARTIN CORP.,-,LMT US,-,,978,"$691,326",0.07%,
LISTED EQUITY,-,-,-,-,AIA GROUP LTD.,-,1299 HK,-,,"50,410","$689,836",0.07%,
LISTED EQUITY,-,-,-,-,RELX PLC,-,REL LN,-,,"8,348","$687,226",0.07%,
LISTED EQUITY,-,-,-,-,TRANE TECHNOLOGIES PLC,-,TT US,-,,"1,028","$686,294",0.07%,
LISTED EQUITY,-,-,-,-,ABB LTD.,-,ABBN SW,-,,"7,498","$679,951",0.07%,
LISTED EQUITY,-,-,-,-,AURIZON HOLDINGS LTD.,-,AZJ AU,-,,"224,248","$679,471",0.07%,
LISTED EQUITY,-,-,-,-,BANK OF QUEENSLAND LTD.,-,BOQ AU,-,,"86,218","$670,773",0.07%,
LISTED EQUITY,-,-,-,-,SANDFIRE RESOURCES LTD.,-,SFR AU,-,,"58,614","$657,653",0.07%,
LISTED EQUITY,-,-,-,-,BRISTOL-MYERS SQUIBB CO.,-,BMY US,-,,"9,232","$652,075",0.07%,
LISTED EQUITY,-,-,-,-,"DOORDASH, INC.",-,DASH US,-,,"1,725","$648,832",0.07%,
LISTED EQUITY,-,-,-,-,BNP PARIBAS SA,-,BNP FP,-,,"4,744","$648,555",0.07%,
LISTED EQUITY,-,-,-,-,MCKESSON CORP.,-,MCK US,-,,577,"$644,935",0.07%,
LISTED EQUITY,-,-,-,-,"LIFE360, INC.",-,360 AU,-,,"20,004","$643,733",0.07%,
LISTED EQUITY,-,-,-,-,"SUMITOMO MITSUI FINANCIAL GROUP, INC.",-,8316 JP,-,,"16,729","$642,236",0.07%,
LISTED EQUITY,-,-,-,-,"MONDELEZ INTERNATIONAL, INC.",-,MDLZ US,-,,"6,240","$642,171",0.07%,
LISTED EQUITY,-,-,-,-,"WASTE MANAGEMENT, INC.",-,WM US,-,,"1,839","$642,060",0.07%,
LISTED EQUITY,-,-,-,-,PARKER-HANNIFIN CORP.,-,PH US,-,,590,"$629,319",0.07%,
LISTED EQUITY,-,-,-,-,BLUESCOPE STEEL LTD.,-,BSL AU,-,,"27,211","$628,846",0.07%,
LISTED EQUITY,-,-,-,-,BANCO BILBAO VIZCAYA ARGENTARIA SA,-,BBVA SM,-,,"26,858","$628,049",0.07%,
LISTED EQUITY,-,-,-,-,CIGNA GROUP,-,CI US,-,,"1,235","$623,115",0.07%,
LISTED EQUITY,-,-,-,-,"ELEVANCE HEALTH, INC.",-,ELV US,-,,"1,044","$619,432",0.07%,
LISTED EQUITY,-,-,-,-,CVS HEALTH CORP.,-,CVS US,-,,"5,825","$613,206",0.06%,
LISTED EQUITY,-,-,-,-,"CADENCE DESIGN SYSTEMS, INC.",-,CDNS US,-,,"1,280","$601,958",0.06%,
LISTED EQUITY,-,-,-,-,HERMES INTERNATIONAL SCA,-,RMS FP,-,,145,"$599,034",0.06%,
LISTED EQUITY,-,-,-,-,BAE SYSTEMS PLC,-,BA LN,-,,"15,183","$598,905",0.06%,
LISTED EQUITY,-,-,-,-,PERSEUS MINING LTD.,-,PRU AU,-,,"175,914","$598,107",0.06%,
LISTED EQUITY,-,-,-,-,AXA SA,-,CS FP,-,,"7,971","$594,939",0.06%,
LISTED EQUITY,-,-,-,-,TOKYO ELECTRON LTD.,-,8035 JP,-,,"2,030","$593,744",0.06%,
LISTED EQUITY,-,-,-,-,BROOKFIELD CORP.,-,BN CN,-,,"6,297","$593,547",0.06%,
LISTED EQUITY,-,-,-,-,"KKR & CO., INC.",-,KKR US,-,,"2,923","$593,339",0.06%,
LISTED EQUITY,-,-,-,-,MUENCHENER RUECKVERSICHERUNGS-GESELLSCHAFT AG IN MUENCHEN,-,MUV2 GR,-,,599,"$590,410",0.06%,
LISTED EQUITY,-,-,-,-,INTESA SANPAOLO SPA,-,ISP IM,-,,"67,242","$589,146",0.06%,
LISTED EQUITY,-,-,-,-,"NIKE, INC.",-,NKE US,-,,"5,419","$587,463",0.06%,
LISTED EQUITY,-,-,-,-,RECRUIT HOLDINGS CO. LTD.,-,6098 JP,-,,"6,481","$584,363",0.06%,
LISTED EQUITY,-,-,-,-,BANK OF MONTREAL,-,BMO CN,-,,"3,453","$582,645",0.06%,
LISTED EQUITY,-,-,-,-,BP PLC,-,BP LN,-,,"76,193","$582,635",0.06%,
LISTED EQUITY,-,-,-,-,APPLOVIN CORP.,-,APP US,-,,"1,086","$580,515",0.06%,
LISTED EQUITY,-,-,-,-,ARTHUR J GALLAGHER & CO.,-,AJG US,-,,"1,183","$577,809",0.06%,
LISTED EQUITY,-,-,-,-,SHERWIN-WILLIAMS CO.,-,SHW US,-,,"1,101","$576,860",0.06%,
LISTED EQUITY,-,-,-,-,MOODY'S CORP.,-,MCO US,-,,748,"$572,753",0.06%,
LISTED EQUITY,-,-,-,-,ANSELL LTD.,-,ANN AU,-,,"18,900","$572,472",0.06%,
LISTED EQUITY,-,-,-,-,3M CO.,-,MMM US,-,,"2,460","$571,555",0.06%,
LISTED EQUITY,-,-,-,-,GSK PLC,-,GSK LN,-,,"19,577","$568,998",0.06%,
LISTED EQUITY,-,-,-,-,CINTAS CORP.,-,CTAS US,-,,"1,660","$564,584",0.06%,
LISTED EQUITY,-,-,-,-,"SYNOPSYS, INC.",-,SNPS US,-,,718,"$561,592",0.06%,
LISTED EQUITY,-,-,-,-,ESSILORLUXOTTICA SA,-,EL FP,-,,"1,343","$560,368",0.06%,
LISTED EQUITY,-,-,-,-,ROYAL CARIBBEAN CRUISES LTD.,-,RCL US,-,,"1,166","$557,108",0.06%,
LISTED EQUITY,-,-,-,-,SIEMENS ENERGY AG,-,ENR GR,-,,"3,151","$553,409",0.06%,
LISTED EQUITY,-,-,-,-,GENESIS MINERALS LTD.,-,GMD AU,-,,"128,587","$552,923",0.06%,
LISTED EQUITY,-,-,-,-,"O'REILLY AUTOMOTIVE, INC.",-,ORLY US,-,,"4,013","$551,873",0.06%,
LISTED EQUITY,-,-,-,-,MITSUBISHI HEAVY INDUSTRIES LTD.,-,7011 JP,-,,"14,401","$549,213",0.06%,
LISTED EQUITY,-,-,-,-,"CONSTELLATION SOFTWARE, INC.",-,CSU CN,-,,98,"$547,877",0.06%,
LISTED EQUITY,-,-,-,-,ENEL SPA,-,ENEL IM,-,,"37,914","$547,088",0.06%,
LISTED EQUITY,-,-,-,-,KEYENCE CORP.,-,6861 JP,-,,891,"$544,418",0.06%,
LISTED EQUITY,-,-,-,-,"TOKIO MARINE HOLDINGS, INC.",-,8766 JP,-,,"8,390","$541,662",0.06%,
LISTED EQUITY,-,-,-,-,CANADIAN PACIFIC KANSAS CITY LTD.,-,CP CN,-,,"4,465","$540,088",0.06%,
LISTED EQUITY,-,-,-,-,"UNITED PARCEL SERVICE, INC.",-,UPS US,-,,"3,479","$535,754",0.06%,
LISTED EQUITY,-,-,-,-,"CHIPOTLE MEXICAN GRILL, INC.",-,CMG US,-,,"6,193","$530,616",0.06%,
LISTED EQUITY,-,-,-,-,EMERSON ELECTRIC CO.,-,EMR US,-,,"2,607","$530,387",0.06%,
LISTED EQUITY,-,-,-,-,DOWNER EDI LTD.,-,DOW AU,-,,"84,042","$530,303",0.06%,
LISTED EQUITY,-,-,-,-,"WILLIAMS COS., INC.",-,WMB US,-,,"5,529","$529,901",0.06%,
LISTED EQUITY,-,-,-,-,"ILLINOIS TOOL WORKS, INC.",-,ITW US,-,,"1,405","$529,873",0.06%,
LISTED EQUITY,-,-,-,-,CHALLENGER LTD.,-,CGF AU,-,,"65,440","$528,753",0.06%,
LISTED EQUITY,-,-,-,-,VINCI SA,-,DG FP,-,,"2,346","$525,858",0.06%,
LISTED EQUITY,-,-,-,-,VENTIA SERVICES GROUP PTY. LTD.,-,VNT AU,-,,"101,483","$525,684",0.06%,
LISTED EQUITY,-,-,-,-,METCASH LTD.,-,MTS AU,-,,"134,014","$523,994",0.06%,
LISTED EQUITY,-,-,-,-,PROSUS NV,-,PRX NA,-,,"6,085","$517,395",0.05%,
LISTED EQUITY,-,-,-,-,"PNC FINANCIAL SERVICES GROUP, INC.",-,PNC US,-,,"1,815","$516,240",0.05%,
LISTED EQUITY,-,-,-,-,"SNOWFLAKE, INC.",-,SNOW US,-,,"1,511","$515,907",0.05%,
LISTED EQUITY,-,-,-,-,"HOWMET AEROSPACE, INC.",-,HWM US,-,,"1,816","$515,713",0.05%,
LISTED EQUITY,-,-,-,-,U.S. BANCORP,-,USB US,-,,"7,465","$515,456",0.05%,
LISTED EQUITY,-,-,-,-,MITSUBISHI CORP.,-,8058 JP,-,,"16,831","$513,498",0.05%,
LISTED EQUITY,-,-,-,-,AUB GROUP LTD.,-,AUB AU,-,,"14,401","$510,932",0.05%,
LISTED EQUITY,-,-,-,-,ING GROEP NV,-,INGA NA,-,,"15,297","$510,351",0.05%,
LISTED EQUITY,-,-,-,-,SOFTBANK GROUP CORP.,-,9984 JP,-,,"4,568","$507,448",0.05%,
LISTED EQUITY,-,-,-,-,"HCA HEALTHCARE, INC.",-,HCA US,-,,867,"$506,943",0.05%,
LISTED EQUITY,-,-,-,-,"ZOETIS, INC.",-,ZTS US,-,,"2,118","$503,814",0.05%,
LISTED EQUITY,-,-,-,-,PILBARA MINERALS LTD.,-,PLS AU,-,,"376,943","$503,219",0.05%,
LISTED EQUITY,-,-,-,-,NETWEALTH GROUP LTD.,-,NWL AU,-,,"14,904","$500,612",0.05%,
LISTED EQUITY,-,-,-,-,"MOTOROLA SOLUTIONS, INC.",-,MSI US,-,,777,"$498,494",0.05%,
LISTED EQUITY,-,-,-,-,RIO TINTO PLC,-,RIO LN,-,,"5,609","$497,839",0.05%,
LISTED EQUITY,-,-,-,-,BANK OF NOVA SCOTIA,-,BNS CN,-,,"5,896","$496,446",0.05%,
LISTED EQUITY,-,-,-,-,DBS GROUP HOLDINGS LTD.,-,DBS SP,-,,"9,184","$494,160",0.05%,
LISTED EQUITY,-,-,-,-,"FORTINET, INC.",-,FTNT US,-,,"3,053","$492,452",0.05%,
LISTED EQUITY,-,-,-,-,"COINBASE GLOBAL, INC.",-,COIN US,-,,919,"$491,438",0.05%,
LISTED EQUITY,-,-,-,-,NATIONAL GRID PLC,-,NG LN,-,,"22,094","$490,414",0.05%,
LISTED EQUITY,-,-,-,-,BARCLAYS PLC,-,BARC LN,-,,"69,282","$488,641",0.05%,
LISTED EQUITY,-,-,-,-,CANADIAN IMPERIAL BANK OF COMMERCE,-,CM CN,-,,"4,510","$487,520",0.05%,
LISTED EQUITY,-,-,-,-,"ROBINHOOD MARKETS, INC.",-,HOOD US,-,,"3,403","$486,199",0.05%,
LISTED EQUITY,-,-,-,-,"PAYPAL HOLDINGS, INC.",-,PYPL US,-,,"4,280","$485,366",0.05%,
LISTED EQUITY,-,-,-,-,NEWMONT CORP.,-,NEM US,-,,"5,434","$483,066",0.05%,
LISTED EQUITY,-,-,-,-,COLGATE-PALMOLIVE CO.,-,CL US,-,,"3,483","$483,016",0.05%,
LISTED EQUITY,-,-,-,-,"ECOLAB, INC.",-,ECL US,-,,"1,175","$483,006",0.05%,
LISTED EQUITY,-,-,-,-,LONDON STOCK EXCHANGE GROUP PLC,-,LSEG LN,-,,"2,171","$482,654",0.05%,
LISTED EQUITY,-,-,-,-,JOHNSON CONTROLS INTERNATIONAL PLC,-,JCI US,-,,"2,988","$481,590",0.05%,
LISTED EQUITY,-,-,-,-,ZIP CO. LTD.,-,ZIP AU,-,,"156,686","$481,026",0.05%,
LISTED EQUITY,-,-,-,-,"MIZUHO FINANCIAL GROUP, INC.",-,8411 JP,-,,"11,397","$480,739",0.05%,
LISTED EQUITY,-,-,-,-,AON PLC,-,AON US,-,,883,"$480,672",0.05%,
LISTED EQUITY,-,-,-,-,"HILTON WORLDWIDE HOLDINGS, INC.",-,HLT US,-,,"1,181","$479,848",0.05%,
LISTED EQUITY,-,-,-,-,"LIGHT & WONDER, INC.",-,LNW AU,-,,"3,248","$478,821",0.05%,
LISTED EQUITY,-,-,-,-,"EOG RESOURCES, INC.",-,EOG US,-,,"2,616","$477,526",0.05%,
LISTED EQUITY,-,-,-,-,"MARVELL TECHNOLOGY, INC.",-,MRVL US,-,,"4,013","$474,040",0.05%,
LISTED EQUITY,-,-,-,-,ITOCHU CORP.,-,8001 JP,-,,"5,896","$470,599",0.05%,
LISTED EQUITY,-,-,-,-,MINERAL RESOURCES LTD.,-,MIN AU,-,,"21,707","$468,002",0.05%,
LISTED EQUITY,-,-,-,-,GOLD ROAD RESOURCES LTD.,-,GOR AU,-,,"142,585","$466,254",0.05%,
LISTED EQUITY,-,-,-,-,FAST RETAILING CO. LTD.,-,9983 JP,-,,891,"$466,107",0.05%,
LISTED EQUITY,-,-,-,-,"AXON ENTERPRISE, INC.",-,AXON US,-,,369,"$465,911",0.05%,
LISTED EQUITY,-,-,-,-,BANK OF NEW YORK MELLON CORP.,-,BK US,-,,"3,333","$463,434",0.05%,
LISTED EQUITY,-,-,-,-,ANHEUSER-BUSCH INBEV SA,-,ABI BB,-,,"4,420","$461,102",0.05%,
LISTED EQUITY,-,-,-,-,CANADIAN NATURAL RESOURCES LTD.,-,CNQ CN,-,,"9,549","$457,054",0.05%,
LISTED EQUITY,-,-,-,-,PINNACLE INVESTMENT MANAGEMENT GROUP LTD.,-,PNI AU,-,,"22,241","$456,827",0.05%,
LISTED EQUITY,-,-,-,-,"MARRIOTT INTERNATIONAL, INC.",-,MAR US,-,,"1,093","$455,855",0.05%,
LISTED EQUITY,-,-,-,-,CAPRICORN METALS LTD.,-,CMM AU,-,,"47,624","$454,809",0.05%,
LISTED EQUITY,-,-,-,-,"FREEPORT-MCMORAN, INC.",-,FCX US,-,,"6,873","$454,614",0.05%,
LISTED EQUITY,-,-,-,-,HONG KONG EXCHANGES & CLEARING LTD.,-,388 HK,-,,"5,579","$454,152",0.05%,
LISTED EQUITY,-,-,-,-,CSX CORP.,-,CSX US,-,,"9,001","$448,151",0.05%,
LISTED EQUITY,-,-,-,-,"AUTOZONE, INC.",-,AZO US,-,,78,"$445,685",0.05%,
LISTED EQUITY,-,-,-,-,"AIR PRODUCTS & CHEMICALS, INC.",-,APD US,-,,"1,032","$444,148",0.05%,
LISTED EQUITY,-,-,-,-,LLOYDS BANKING GROUP PLC,-,LLOY LN,-,,"276,429","$443,341",0.05%,
LISTED EQUITY,-,-,-,-,"AUTODESK, INC.",-,ADSK US,-,,938,"$443,217",0.05%,
LISTED EQUITY,-,-,-,-,NIB HOLDINGS LTD.,-,NHF AU,-,,"62,472","$442,301",0.05%,
LISTED EQUITY,-,-,-,-,SEA LTD.,-,SE US,-,,"1,811","$442,099",0.05%,
LISTED EQUITY,-,-,-,-,AGNICO EAGLE MINES LTD.,-,AEM CN,-,,"2,432","$441,317",0.05%,
LISTED EQUITY,-,-,-,-,FERRARI NV,-,RACE IM,-,,590,"$440,162",0.05%,
LISTED EQUITY,-,-,-,-,"TRAVELERS COS., INC.",-,TRV US,-,,"1,076","$439,169",0.05%,
LISTED EQUITY,-,-,-,-,"ROPER TECHNOLOGIES, INC.",-,ROP US,-,,505,"$437,574",0.05%,
LISTED EQUITY,-,-,-,-,CRH PLC,-,CRH US,-,,"3,108","$435,384",0.05%,
LISTED EQUITY,-,-,-,-,DEUTSCHE BOERSE AG,-,DB1 GR,-,,875,"$434,243",0.05%,
LISTED EQUITY,-,-,-,-,NORFOLK SOUTHERN CORP.,-,NSC US,-,,"1,095","$427,773",0.05%,
LISTED EQUITY,-,-,-,-,"CLOUDFLARE, INC.",-,NET US,-,,"1,420","$424,216",0.04%,
LISTED EQUITY,-,-,-,-,"AIRBNB, INC.",-,ABNB US,-,,"2,090","$421,922",0.04%,
LISTED EQUITY,-,-,-,-,REGIS RESOURCES LTD.,-,RRL AU,-,,"96,058","$421,695",0.04%,
LISTED EQUITY,-,-,-,-,SHIN-ETSU CHEMICAL CO. LTD.,-,4063 JP,-,,"8,300","$418,423",0.04%,
LISTED EQUITY,-,-,-,-,NATWEST GROUP PLC,-,NWG LN,-,,"38,982","$416,852",0.04%,
LISTED EQUITY,-,-,-,-,CARRIER GLOBAL CORP.,-,CARR US,-,,"3,712","$414,616",0.04%,
LISTED EQUITY,-,-,-,-,INDUSTRIA DE DISENO TEXTIL SA,-,ITX SM,-,,"5,232","$414,031",0.04%,
LISTED EQUITY,-,-,-,-,RELIANCE WORLDWIDE CORP. LTD.,-,RWC AU,-,,"100,886","$413,631",0.04%,
LISTED EQUITY,-,-,-,-,DIAGEO PLC,-,DGE LN,-,,"10,642","$406,767",0.04%,
LISTED EQUITY,-,-,-,-,TRUIST FINANCIAL CORP.,-,TFC US,-,,"6,194","$406,350",0.04%,
LISTED EQUITY,-,-,-,-,NXP SEMICONDUCTORS NV,-,NXPI US,-,,"1,216","$405,394",0.04%,
LISTED EQUITY,-,-,-,-,ROBLOX CORP.,-,RBLX US,-,,"2,521","$404,705",0.04%,
LISTED EQUITY,-,-,-,-,CIE DE SAINT-GOBAIN SA,-,SGO FP,-,,"2,255","$402,409",0.04%,
LISTED EQUITY,-,-,-,-,"REGENERON PHARMACEUTICALS, INC.",-,REGN US,-,,502,"$401,977",0.04%,
LISTED EQUITY,-,-,-,-,MANULIFE FINANCIAL CORP.,-,MFC CN,-,,"8,255","$401,942",0.04%,
LISTED EQUITY,-,-,-,-,CANADIAN NATIONAL RAILWAY CO.,-,CNR CN,-,,"2,529","$401,294",0.04%,
LISTED EQUITY,-,-,-,-,"CHENIERE ENERGY, INC.",-,LNG US,-,,"1,077","$400,386",0.04%,
LISTED EQUITY,-,-,-,-,REECE LTD.,-,REH AU,-,,"27,795","$398,861",0.04%,
LISTED EQUITY,-,-,-,-,INFINEON TECHNOLOGIES AG,-,IFX GR,-,,"6,140","$397,185",0.04%,
LISTED EQUITY,-,-,-,-,"REPUBLIC SERVICES, INC.",-,RSG US,-,,"1,053","$396,257",0.04%,
LISTED EQUITY,-,-,-,-,"APOLLO GLOBAL MANAGEMENT, INC.",-,APO US,-,,"1,822","$394,417",0.04%,
LISTED EQUITY,-,-,-,-,PALADIN ENERGY LTD.,-,PDN AU,-,,"48,845","$394,182",0.04%,
LISTED EQUITY,-,-,-,-,"KINDER MORGAN, INC.",-,KMI US,-,,"8,742","$392,187",0.04%,
LISTED EQUITY,-,-,-,-,MITSUI & CO. LTD.,-,8031 JP,-,,"12,576","$391,505",0.04%,
LISTED EQUITY,-,-,-,-,AMP LTD.,-,AMP AU,-,,"309,980","$390,575",0.04%,
LISTED EQUITY,-,-,-,-,DEUTSCHE BANK AG,-,DBK GR,-,,"8,662","$390,535",0.04%,
LISTED EQUITY,-,-,-,-,COMPASS GROUP PLC,-,CPG LN,-,,"7,536","$388,779",0.04%,
LISTED EQUITY,-,-,-,-,BREVILLE GROUP LTD.,-,BRG AU,-,,"13,039","$384,533",0.04%,
LISTED EQUITY,-,-,-,-,KDDI CORP.,-,9433 JP,-,,"14,664","$384,186",0.04%,
LISTED EQUITY,-,-,-,-,"AFLAC, INC.",-,AFL US,-,,"2,378","$382,689",0.04%,
LISTED EQUITY,-,-,-,-,"AMERIPRISE FINANCIAL, INC.",-,AMP US,-,,469,"$381,784",0.04%,
LISTED EQUITY,-,-,-,-,ADVANTEST CORP.,-,6857 JP,-,,"3,367","$378,988",0.04%,
LISTED EQUITY,-,-,-,-,3I GROUP PLC,-,III LN,-,,"4,383","$377,644",0.04%,
LISTED EQUITY,-,-,-,-,"AMERICAN INTERNATIONAL GROUP, INC.",-,AIG US,-,,"2,892","$377,640",0.04%,
LISTED EQUITY,-,-,-,-,IGO LTD.,-,IGO AU,-,,"90,336","$376,702",0.04%,
LISTED EQUITY,-,-,-,-,"UNITED RENTALS, INC.",-,URI US,-,,325,"$373,501",0.04%,
LISTED EQUITY,-,-,-,-,"WORKDAY, INC.",-,WDAY US,-,,"1,015","$372,032",0.04%,
LISTED EQUITY,-,-,-,-,GENERAL MOTORS CO.,-,GM US,-,,"4,940","$370,969",0.04%,
LISTED EQUITY,-,-,-,-,FEDEX CORP.,-,FDX US,-,,"1,069","$370,796",0.04%,
LISTED EQUITY,-,-,-,-,"QUANTA SERVICES, INC.",-,PWR US,-,,642,"$370,468",0.04%,
LISTED EQUITY,-,-,-,-,DANONE SA,-,BN FP,-,,"2,976","$369,684",0.04%,
