Asset_Class,Management_Type,Name,Dollar_Value,Weighting_Percentage,Security_Identifier,Currency,Listing_Status,Super_Fund,Option_Name,Weighting_Percentage_Clean
Equity,-,Unitedhealth,2014780.0,0.21,UNH US,-,Listed,AwareSuper,Accumulation-High-Growth-Indexed (1),0.21330980400213967
Equity,-,International Business Machines,1980090.0,0.21,IBM US,-,Listed,AwareSuper,Accumulation-High-Growth-Indexed (1),0.20963708683161275
Equity,-,Cisco Systems,1962329.0,0.21,CSCO US,-,Listed,AwareSuper,Accumulation-High-Growth-Indexed (1),0.20775668528460414
Equity,-,Evolution Mining,1957653.0,0.21,EVN AU,-,Listed,AwareSuper,Accumulation-High-Growth-Indexed (1),0.207261625454988
Equity,-,General Electric,1952953.0,0.21,GE US,-,Listed,AwareSuper,Accumulation-High-Growth-Indexed (1),0.2067640246852712
Equity,-,Wells Fargo &,1892912.0,0.2,WFC US,-,Listed,AwareSuper,Accumulation-High-Growth-Indexed (1),0.2004073336608951
Equity,-,Salesforce,1886975.0,0.2,CRM US,-,Listed,AwareSuper,Accumulation-High-Growth-Indexed (1),0.199778768603489
Equity,-,Nestle Sa,1848707.0,0.2,NESN SW,-,Listed,AwareSuper,Accumulation-High-Growth-Indexed (1),0.1957272396129521
Equity,-,Car,1787613.0,0.19,CAR AU,-,Listed,AwareSuper,Accumulation-High-Growth-Indexed (1),0.1892590648416586
Equity,-,Medibank Pvt,1764071.0,0.19,MPL AU,-,Listed,AwareSuper,Accumulation-High-Growth-Indexed (1),0.18676661434789832
Equity,-,Sigma Healthcare,1753993.0,0.19,SIG AU,-,Listed,AwareSuper,Accumulation-High-Growth-Indexed (1),0.18569963125062042
Equity,-,Asx,1719873.0,0.18,ASX AU,-,Listed,AwareSuper,Accumulation-High-Growth-Indexed (1),0.18208726140748469
Equity,-,Amcor,1717755.0,0.18,AMC AU,-,Listed,AwareSuper,Accumulation-High-Growth-Indexed (1),0.18186302344359953
Equity,-,Abbott Laboratories,1663276.0,0.18,ABT US,-,Listed,AwareSuper,Accumulation-High-Growth-Indexed (1),0.1760951952875564
Equity,-,Novartis Ag,1652548.0,0.17,NOVN SW,-,Listed,AwareSuper,Accumulation-High-Growth-Indexed (1),0.1749593950625517
Equity,-,Advanced Micro Devices,1628009.0,0.17,AMD US,-,Listed,AwareSuper,Accumulation-High-Growth-Indexed (1),0.17236138968210893
Equity,-,Rea,1611074.0,0.17,REA AU,-,Listed,AwareSuper,Accumulation-High-Growth-Indexed (1),0.17056843882356543
Equity,-,Roche Ag,1603536.0,0.17,ROG SW,-,Listed,AwareSuper,Accumulation-High-Growth-Indexed (1),0.16977037188694302
Equity,-,Walt Disney,1582764.0,0.17,DIS US,-,Listed,AwareSuper,Accumulation-High-Growth-Indexed (1),0.16757118822980305
Equity,-,Goldman Sachs,1574869.0,0.17,GS US,-,Listed,AwareSuper,Accumulation-High-Growth-Indexed (1),0.166735324809183
Equity,-,Novo Nordisk As,1571122.0,0.17,NOVOB DC,-,Listed,AwareSuper,Accumulation-High-Growth-Indexed (1),0.16633862053596407
Equity,-,Linde,1569422.0,0.17,LIN US,-,Listed,AwareSuper,Accumulation-High-Growth-Indexed (1),0.16615863727883246
Equity,-,Intuit,1564251.0,0.17,INTU US,-,Listed,AwareSuper,Accumulation-High-Growth-Indexed (1),0.16561117055963975
Equity,-,Sonic Healthcare,1552489.0,0.16,SHL AU,-,Listed,AwareSuper,Accumulation-High-Growth-Indexed (1),0.16436589816529737
Equity,-,Technology One,1548529.0,0.16,TNE AU,-,Listed,AwareSuper,Accumulation-High-Growth-Indexed (1),0.1639466430486849
Equity,-,Jb Hi-Fi,1534542.0,0.16,JBH AU,-,Listed,AwareSuper,Accumulation-High-Growth-Indexed (1),0.16246580433250848
Equity,-,Hsbc,1523495.0,0.16,HSBA LN,-,Listed,AwareSuper,Accumulation-High-Growth-Indexed (1),0.16129623077866556
Equity,-,Astrazeneca,1513872.0,0.16,AZN LN,-,Listed,AwareSuper,Accumulation-High-Growth-Indexed (1),0.16027741967079642
Equity,-,Servicenow,1498701.0,0.16,NOW US,-,Listed,AwareSuper,Accumulation-High-Growth-Indexed (1),0.15867122790965302
Equity,-,Lottery,1496829.0,0.16,TLC AU,-,Listed,AwareSuper,Accumulation-High-Growth-Indexed (1),0.15847303458179987
Equity,-,Mcdonald'S,1479196.0,0.16,MCD US,-,Listed,AwareSuper,Accumulation-High-Growth-Indexed (1),0.15660618471532822
Equity,-,At&T,1460385.0,0.15,T US,-,Listed,AwareSuper,Accumulation-High-Growth-Indexed (1),0.1546146170389148
Equity,-,Rtx,1432275.0,0.15,RTX US,-,Listed,AwareSuper,Accumulation-High-Growth-Indexed (1),0.1516385409459914
Equity,-,Intuitive Surgical,1425430.0,0.15,ISRG US,-,Listed,AwareSuper,Accumulation-High-Growth-Indexed (1),0.1509138436547762
Equity,-,Siemens Ag,1409370.0,0.15,SIE GR,-,Listed,AwareSuper,Accumulation-High-Growth-Indexed (1),0.14921353123740339
Equity,-,Merck,1408426.0,0.15,MRK US,-,Listed,AwareSuper,Accumulation-High-Growth-Indexed (1),0.14911358759344323
Equity,-,Sgh,1398904.0,0.15,SGH AU,-,Listed,AwareSuper,Accumulation-High-Growth-Indexed (1),0.1481054696084978
Equity,-,Booking,1368952.0,0.14,BKNG US,-,Listed,AwareSuper,Accumulation-High-Growth-Indexed (1),0.14493437636284712
Equity,-,Texas Instruments,1348635.0,0.14,TXN US,-,Listed,AwareSuper,Accumulation-High-Growth-Indexed (1),0.14278336469511593
