Asset_Class,Management_Type,Name,Dollar_Value,Weighting_Percentage,Security_Identifier,Currency,Listing_Status,Super_Fund,Option_Name,Weighting_Percentage_Clean
Equity,-,Spark New Zealand,492959.0,0.03,SPK AU,-,Listed,AwareSuper,Accumulation-Australian-Shares,0.03311640352118587
Equity,-,Integral Diagnostics,480151.0,0.03,IDX AU,-,Listed,AwareSuper,Accumulation-Australian-Shares,0.03225597720520554
Equity,-,Silex Systems,479385.0,0.03,SLX AU,-,Listed,AwareSuper,Accumulation-Australian-Shares,0.03220451822971827
Equity,-,Credit,476285.0,0.03,CCP AU,-,Listed,AwareSuper,Accumulation-Australian-Shares,0.03199626389027893
Equity,-,Maas,476097.0,0.03,MGH AU,-,Listed,AwareSuper,Accumulation-Australian-Shares,0.03198363427227422
Equity,-,Predictive Discovery,474005.0,0.03,PDI AU,-,Listed,AwareSuper,Accumulation-Australian-Shares,0.03184309618256226
Equity,-,Mcmillan Shakespeare,469617.0,0.03,MMS AU,-,Listed,AwareSuper,Accumulation-Australian-Shares,0.03154831552402683
Equity,-,Macquarie Technology,458202.0,0.03,MAQ AU,-,Listed,AwareSuper,Accumulation-Australian-Shares,0.030781469303155857
Equity,-,Smartgroup,452962.0,0.03,SIQ AU,-,Listed,AwareSuper,Accumulation-Australian-Shares,0.030429452290684198
Equity,-,Myer,446113.0,0.03,MYR AU,-,Listed,AwareSuper,Accumulation-Australian-Shares,0.029969344558161616
Equity,-,Kelsian,435512.0,0.03,KLS AU,-,Listed,AwareSuper,Accumulation-Australian-Shares,0.029257181896098258
Equity,-,Chalice Mining,428752.0,0.03,CHN AU,-,Listed,AwareSuper,Accumulation-Australian-Shares,0.028803053078482153
Equity,-,Opthea,425052.0,0.03,OPT AU,-,Listed,AwareSuper,Accumulation-Australian-Shares,0.02855449144753843
Equity,-,Johns Lyng,419132.0,0.03,JLG AU,-,Listed,AwareSuper,Accumulation-Australian-Shares,0.02815679283802847
Equity,-,Stanmore Resources,414138.0,0.03,SMR AU,-,Listed,AwareSuper,Accumulation-Australian-Shares,0.027821301815073616
Equity,-,Polynovo,408230.0,0.03,PNV AU,-,Listed,AwareSuper,Accumulation-Australian-Shares,0.02742440935139374
Equity,-,Navigator Global Investments,400554.0,0.03,NGI AU,-,Listed,AwareSuper,Accumulation-Australian-Shares,0.02690874473541427
Equity,-,Alpha Hpa,399437.0,0.03,A4N AU,-,Listed,AwareSuper,Accumulation-Australian-Shares,0.02683370599439694
Equity,-,Lifestyle Communities,397211.0,0.03,LIC AU,-,Listed,AwareSuper,Accumulation-Australian-Shares,0.02668416594291566
Equity,-,Dicker Data,392844.0,0.03,DDR AU,-,Listed,AwareSuper,Accumulation-Australian-Shares,0.02639079603958289
Equity,-,Fleetpartners,390220.0,0.03,FPR AU,-,Listed,AwareSuper,Accumulation-Australian-Shares,0.026214518818070364
Equity,-,Gentrack,390199.0,0.03,GTK AU,-,Listed,AwareSuper,Accumulation-Australian-Shares,0.02621310806286771
Equity,-,Australian Ethical Investment,387709.0,0.03,AEF AU,-,Listed,AwareSuper,Accumulation-Australian-Shares,0.026045832803124506
Equity,-,Ma Financial,384927.0,0.03,MAF AU,-,Listed,AwareSuper,Accumulation-Australian-Shares,0.02585894132818249
Equity,-,Select Harvests,379183.0,0.03,SHV AU,-,Listed,AwareSuper,Accumulation-Australian-Shares,0.02547306619084715
Equity,-,Objective,378433.0,0.03,OCL AU,-,Listed,AwareSuper,Accumulation-Australian-Shares,0.025422682076466665
Equity,-,Mystate,370818.0,0.02,MYS AU,-,Listed,AwareSuper,Accumulation-Australian-Shares,0.02491111536845681
Equity,-,Firefly Metals,369020.0,0.02,FFM AU,-,Listed,AwareSuper,Accumulation-Australian-Shares,0.024790327851581993
Equity,-,Bravura Solutions,362990.0,0.02,BVS AU,-,Listed,AwareSuper,Accumulation-Australian-Shares,0.0243852395719629
Equity,-,Guzman Y Gomez,362440.0,0.02,GYG AU,-,Listed,AwareSuper,Accumulation-Australian-Shares,0.02434829122141721
Equity,-,Wa1 Resources,338895.0,0.02,WA1 AU,-,Listed,AwareSuper,Accumulation-Australian-Shares,0.022766565923965858
Equity,-,Vulcan Energy Resources,337401.0,0.02,VUL AU,-,Listed,AwareSuper,Accumulation-Australian-Shares,0.022666200768119933
Equity,-,Pwr,336188.0,0.02,PWH AU,-,Listed,AwareSuper,Accumulation-Australian-Shares,0.022584712860461896
Equity,-,Gwa,330934.0,0.02,GWA AU,-,Listed,AwareSuper,Accumulation-Australian-Shares,0.022231755344521806
Equity,-,Cobram Estate Olives,328415.0,0.02,CBO AU,-,Listed,AwareSuper,Accumulation-Australian-Shares,0.02206253189902255
Equity,-,Rpmglobal,323562.0,0.02,RUL AU,-,Listed,AwareSuper,Accumulation-Australian-Shares,0.021736513089571224
Equity,-,Clarity Pharmaceuticals,322839.0,0.02,CU6 AU,-,Listed,AwareSuper,Accumulation-Australian-Shares,0.02168794280330844
Equity,-,Accent,320280.0,0.02,AX1 AU,-,Listed,AwareSuper,Accumulation-Australian-Shares,0.021516032205042224
Equity,-,Amplitude Energy,313361.0,0.02,AEL AU,-,Listed,AwareSuper,Accumulation-Australian-Shares,0.02105122195517746
Equity,-,Propel Funeral Partners,307398.0,0.02,PFP AU,-,Listed,AwareSuper,Accumulation-Australian-Shares,0.020650634656443016
Equity,-,Jumbo Interactive,302955.0,0.02,JIN AU,-,Listed,AwareSuper,Accumulation-Australian-Shares,0.020352159162853024
Equity,-,Arafura Rare Earths,288469.0,0.02,ARU AU,-,Listed,AwareSuper,Accumulation-Australian-Shares,0.019379006788298757
Equity,-,Kingsgate Consolidated,288443.0,0.02,KCN AU,-,Listed,AwareSuper,Accumulation-Australian-Shares,0.019377260139000232
Equity,-,Botanix Pharmaceuticals,285127.0,0.02,BOT AU,-,Listed,AwareSuper,Accumulation-Australian-Shares,0.019154495174619316
Equity,-,Australian Finance,282057.0,0.02,AFG AU,-,Listed,AwareSuper,Accumulation-Australian-Shares,0.0189482561997552
Equity,-,Audinate,275985.0,0.02,AD8 AU,-,Listed,AwareSuper,Accumulation-Australian-Shares,0.018540346409730794
Equity,-,Omni Bridgeway,270136.0,0.02,OBL AU,-,Listed,AwareSuper,Accumulation-Australian-Shares,0.018147417496382184
Equity,-,Bannerman Energy,264416.0,0.02,BMN AU,-,Listed,AwareSuper,Accumulation-Australian-Shares,0.01776315465070702
Equity,-,Australian Clinical Labs,264020.0,0.02,ACL AU,-,Listed,AwareSuper,Accumulation-Australian-Shares,0.017736551838314126
Equity,-,Lotus Resources,263882.0,0.02,LOT AU,-,Listed,AwareSuper,Accumulation-Australian-Shares,0.017727281161268114
Equity,-,Peet,258483.0,0.02,PPC AU,-,Listed,AwareSuper,Accumulation-Australian-Shares,0.0173645827165478
Equity,-,Nuix,257483.0,0.02,NXL AU,-,Listed,AwareSuper,Accumulation-Australian-Shares,0.01729740389737382
Equity,-,Mader,256942.0,0.02,MAD AU,-,Listed,AwareSuper,Accumulation-Australian-Shares,0.0172610601562007
Equity,-,Healius,256682.0,0.02,HLS AU,-,Listed,AwareSuper,Accumulation-Australian-Shares,0.017243593663215463
Equity,-,Gqg Partners,254134.0,0.02,GQG AU,-,Listed,AwareSuper,Accumulation-Australian-Shares,0.01707242203196016
Equity,-,Universal Store,253107.0,0.02,UNI AU,-,Listed,AwareSuper,Accumulation-Australian-Shares,0.017003429384668485
Equity,-,Clinuvel Pharmaceuticals,253060.0,0.02,CUV AU,-,Listed,AwareSuper,Accumulation-Australian-Shares,0.01700027198016731
Equity,-,Adairs,247111.0,0.02,ADH AU,-,Listed,AwareSuper,Accumulation-Australian-Shares,0.016600625184901303
Equity,-,Redox,235973.0,0.02,RDX AU,-,Listed,AwareSuper,Accumulation-Australian-Shares,0.015852387496941515
Equity,-,Immutep,225039.0,0.02,IMM AU,-,Listed,AwareSuper,Accumulation-Australian-Shares,0.015117854288093223
Equity,-,Brainchip,220577.0,0.01,BRN AU,-,Listed,AwareSuper,Accumulation-Australian-Shares,0.014818102396938924
Equity,-,Tyro Payments,220366.0,0.01,TYR AU,-,Listed,AwareSuper,Accumulation-Australian-Shares,0.014803927666093215
Equity,-,Qualitas,196345.0,0.01,QAL AU,-,Listed,AwareSuper,Accumulation-Australian-Shares,0.013190225250715048
Equity,-,Strike Energy,194468.0,0.01,STX AU,-,Listed,AwareSuper,Accumulation-Australian-Shares,0.013064130607125487
Equity,-,Webjet,187871.0,0.01,WJL AU,-,Listed,AwareSuper,Accumulation-Australian-Shares,0.012620951937034743
Equity,-,Star Entertainment,186924.0,0.01,SGR AU,-,Listed,AwareSuper,Accumulation-Australian-Shares,0.012557333595276986
Equity,-,Infomedia,186424.0,0.01,IFM AU,-,Listed,AwareSuper,Accumulation-Australian-Shares,0.012523744185689994
Equity,-,Vulcan Steel,177227.0,0.01,VSL AU,-,Listed,AwareSuper,Accumulation-Australian-Shares,0.011905900585746903
Equity,-,Weebit Nano,172707.0,0.01,WBT AU,-,Listed,AwareSuper,Accumulation-Australian-Shares,0.011602252323080516
Equity,-,Kogancom,157767.0,0.01,KGN AU,-,Listed,AwareSuper,Accumulation-Australian-Shares,0.010598600764621258
Equity,-,Appen,156597.0,0.01,APX AU,-,Listed,AwareSuper,Accumulation-Australian-Shares,0.010520001546187702
Equity,-,Monash Ivf,110819.0,0.01,MVF AU,-,Listed,AwareSuper,Accumulation-Australian-Shares,0.007444689562041259
Equity,-,Bannerman Resources,39274.0,0.0,BMNXX AU,-,Listed,AwareSuper,Accumulation-Australian-Shares,0.0026383809442388794
Property,-,GOODMAN GROUP,40085718.0,2.69,GMG AU,-,Listed,AwareSuper,Accumulation-Australian-Shares,2.692911200981144
Property,-,SCENTRE GROUP,10666383.0,0.72,SCG AU,-,Listed,AwareSuper,Accumulation-Australian-Shares,0.7165550147974113
Property,-,STOCKLAND,7426993.0,0.5,SGP AU,-,Listed,AwareSuper,Accumulation-Australian-Shares,0.4989366197534132
Property,-,VICINITY LTD.,5543097.0,0.37,VCX AU,-,Listed,AwareSuper,Accumulation-Australian-Shares,0.37237871102682946
Property,-,GPT GROUP,5369971.0,0.36,GPT AU,-,Listed,AwareSuper,Accumulation-Australian-Shares,0.36074831077851505
Property,-,CHARTER HALL GROUP,5263903.0,0.35,CHC AU,-,Listed,AwareSuper,Accumulation-Australian-Shares,0.35362278778636935
Property,-,MIRVAC GROUP,5024060.0,0.34,MGR AU,-,Listed,AwareSuper,Accumulation-Australian-Shares,0.33751041825922456
Property,-,DEXUS,4161393.0,0.28,DXS AU,-,Listed,AwareSuper,Accumulation-Australian-Shares,0.279557467858865
Property,-,NATIONAL STORAGE REIT,1700655.0,0.11,NSR AU,-,Listed,AwareSuper,Accumulation-Australian-Shares,0.11424799472232448
Property,-,LENDLEASE CORP. LTD.,1623305.0,0.11,LLC AU,-,Listed,AwareSuper,Accumulation-Australian-Shares,0.10905171305921714
Property,-,CHARTER HALL LONG WALE REIT,1595486.0,0.11,CLW AU,-,Listed,AwareSuper,Accumulation-Australian-Shares,0.10718286548861622
Property,-,REGION GROUP,1516644.0,0.1,RGN AU,-,Listed,AwareSuper,Accumulation-Australian-Shares,0.10188635302730131
Property,-,CHARTER HALL RETAIL REIT,1226825.0,0.08,CQR AU,-,Listed,AwareSuper,Accumulation-Australian-Shares,0.08241665483311766
Property,-,HOMECO DAILY NEEDS REIT,1205441.0,0.08,HDN AU,-,Listed,AwareSuper,Accumulation-Australian-Shares,0.08098010296390129
Property,-,BWP TRUST,1163985.0,0.08,BWP AU,-,Listed,AwareSuper,Accumulation-Australian-Shares,0.07819513783622478
Property,-,INGENIA COMMUNITIES GROUP,1140589.0,0.08,INA AU,-,Listed,AwareSuper,Accumulation-Australian-Shares,0.07662342218283036
Property,-,WAYPOINT REIT LTD.,1098689.0,0.07,WPR AU,-,Listed,AwareSuper,Accumulation-Australian-Shares,0.0738086296594406
Property,-,CENTURIA INDUSTRIAL REIT,928738.0,0.06,CIP AU,-,Listed,AwareSuper,Accumulation-Australian-Shares,0.062391522162003575
Property,-,ARENA REIT,883455.0,0.06,ARF AU,-,Listed,AwareSuper,Accumulation-Australian-Shares,0.059349463693348245
Property,-,HMC CAPITAL LTD.,872526.0,0.06,HMC AU,-,Listed,AwareSuper,Accumulation-Australian-Shares,0.058615266378595834
Property,-,DIGICO INFRASTRUCTURE REIT,820767.0,0.06,DGT AU,-,Listed,AwareSuper,Accumulation-Australian-Shares,0.055138157876969816
Property,-,CENTURIA CAPITAL GROUP,662901.0,0.04,CNI AU,-,Listed,AwareSuper,Accumulation-Australian-Shares,0.044532906409250325
Property,-,ABACUS STORAGE KING,553464.0,0.04,ASK AU,-,Listed,AwareSuper,Accumulation-Australian-Shares,0.03718105797530751
Property,-,CHARTER HALL SOCIAL INFRASTRUCTURE REIT,513667.0,0.03,CQE AU,-,Listed,AwareSuper,Accumulation-Australian-Shares,0.034507542508640646
Property,-,RURAL FUNDS TRUST,425932.0,0.03,RFF AU,-,Listed,AwareSuper,Accumulation-Australian-Shares,0.02861360880841153
Property,-,CROMWELL PROPERTY GROUP,413824.0,0.03,CMW AU,-,Listed,AwareSuper,Accumulation-Australian-Shares,0.027800207665852984
Property,-,DEXUS INDUSTRIA REIT,403331.0,0.03,DXI AU,-,Listed,AwareSuper,Accumulation-Australian-Shares,0.027095300316260413
Property,-,GROWTHPOINT PROPERTIES AUSTRALIA LTD.,312213.0,0.02,GOZ AU,-,Listed,AwareSuper,Accumulation-Australian-Shares,0.02097410067076573
Property,-,ABACUS GROUP,310475.0,0.02,ABG AU,-,Listed,AwareSuper,Accumulation-Australian-Shares,0.020857343883041352
Property,-,DEXUS CONVENIENCE RETAIL REIT,223970.0,0.02,DXC AU,-,Listed,AwareSuper,Accumulation-Australian-Shares,0.015046040130396239
Property,-,CENTURIA OFFICE REIT,221569.0,0.01,COF AU,-,Listed,AwareSuper,Accumulation-Australian-Shares,0.014884743785559512
Property,-,HEALTHCO REIT,138006.0,0.01,HCW AU,-,Listed,AwareSuper,Accumulation-Australian-Shares,0.009271080118924246
Property,-,GDI PROPERTY GROUP PARTNERSHIP,134962.0,0.01,GDI AU,-,Listed,AwareSuper,Accumulation-Australian-Shares,0.00906658779335865
Infrastructure,-,TRANSURBAN GROUP,25020664.0,1.68,TCL AU,-,Listed,AwareSuper,Accumulation-Australian-Shares,1.6808586624689041
Infrastructure,-,APA GROUP,6178393.0,0.42,APA AU,-,Listed,AwareSuper,Accumulation-Australian-Shares,0.4150571461327821
Infrastructure,-,ATLAS ARTERIA LTD.,3171026.0,0.21,ALX AU,-,Listed,AwareSuper,Accumulation-Australian-Shares,0.2130257822499882
,,,,,,,,AwareSuper,Accumulation-Australian-Shares,
,,,,,,,,AwareSuper,Accumulation-Australian-Shares,
Phd Schedule 8D Table 2 - Portfolio Holdings Information For Investment Option [Awareaccaequ] - Derivatives - 2025-06-30,,,,,,,,AwareSuper,Accumulation-Australian-Shares,
Kind Of Derivative,Value,WEIGHTING,,,,,,AwareSuper,Accumulation-Australian-Shares,
Swaps,$0.00,0.00%,,,,,,AwareSuper,Accumulation-Australian-Shares,
Forwards,$0.00,0.00%,,,,,,AwareSuper,Accumulation-Australian-Shares,
Futures,"$30,588.00",0.00%,,,,,,AwareSuper,Accumulation-Australian-Shares,
Options,$0.00,0.00%,,,,,,AwareSuper,Accumulation-Australian-Shares,
Others,$0.00,0.00%,,,,,,AwareSuper,Accumulation-Australian-Shares,
,,,,,,,,AwareSuper,Accumulation-Australian-Shares,
,,,,,,,,AwareSuper,Accumulation-Australian-Shares,
Phd Schedule 8D Table 3 - Portfolio Holdings Information For Investment Option [Awareaccaequ] - Derivatives By Asset Class - 2025-06-30,,,,,,,,AwareSuper,Accumulation-Australian-Shares,
Asset Class,Actual Asset Allocation (% Of Assets (Including Derivatives) In The Investment Option),EFFECT OF DERIVATIVES EXPOSURE (% OF ASSETS (INCLUDING DERIVATIVES) IN THE INVESTMENT OPTION),,,,,,AwareSuper,Accumulation-Australian-Shares,
Cash,0%,-1%,,,,,,AwareSuper,Accumulation-Australian-Shares,
Fixed Income,1%,0%,,,,,,AwareSuper,Accumulation-Australian-Shares,
Equities,90%,+1%,,,,,,AwareSuper,Accumulation-Australian-Shares,
Property,7%,0%,,,,,,AwareSuper,Accumulation-Australian-Shares,
Infrastructure,2%,0%,,,,,,AwareSuper,Accumulation-Australian-Shares,
Alternatives,0%,0%,,,,,,AwareSuper,Accumulation-Australian-Shares,
,,,,,,,,AwareSuper,Accumulation-Australian-Shares,
,,,,,,,,AwareSuper,Accumulation-Australian-Shares,
Phd Schedule 8D Table 4 - Portfolio Holdings Information For Investment Option [Awareaccaequ] - Derivatives By Currency - 2025-06-30,,,,,,,,AwareSuper,Accumulation-Australian-Shares,
Currency Exposure,Actual Currency Exposure (% Of Assets (Including Derivatives) In The Investment Option),EFFECT OF DERIVATIVES EXPOSURE (% OF ASSETS (INCLUDING DERIVATIVES) IN THE INVESTMENT OPTION),,,,,,AwareSuper,Accumulation-Australian-Shares,
Aud,100%,0%,,,,,,AwareSuper,Accumulation-Australian-Shares,
Usd,0%,0%,,,,,,AwareSuper,Accumulation-Australian-Shares,
Currencies Of Other Developed Markets,0%,0%,,,,,,AwareSuper,Accumulation-Australian-Shares,
Currencies Of Emerging Markets,0%,0%,,,,,,AwareSuper,Accumulation-Australian-Shares,
,,,,,,,,AwareSuper,Accumulation-Australian-Shares,
,,,,,,,,AwareSuper,Accumulation-Australian-Shares,
,,,,,,,,AwareSuper,Accumulation-Australian-Shares,
,,,,,,,,AwareSuper,Accumulation-Australian-Shares,
,,,,,,,,AwareSuper,Accumulation-Australian-Shares,
,,,,,,,,AwareSuper,Accumulation-Australian-Shares,
,,,,,,,,AwareSuper,Accumulation-Australian-Shares,
,,,,,,,,AwareSuper,Accumulation-Australian-Shares,
,,,,,,,,AwareSuper,Accumulation-Australian-Shares,
,,,,,,,,AwareSuper,Accumulation-Australian-Shares,
,,,,,,,,AwareSuper,Accumulation-Australian-Shares,
,,,,,,,,AwareSuper,Accumulation-Australian-Shares,
,,,,,,,,AwareSuper,Accumulation-Australian-Shares,
,,,,,,,,AwareSuper,Accumulation-Australian-Shares,
,,,,,,,,AwareSuper,Accumulation-Australian-Shares,
