Option Code,Option Name,Asset Class,Filter,Sub-Filter,Name,Name Type,Currency,Issuer Type,Security Identifier,Units Held,Location,Address,% Ownership,$ Value,Weighting (%),Actual Currency Exposure (%),Actual Asset Allocation (%),Effect of Derivatives Exposure (%),Classification,Sort Order,Value Range,Geo Latitude,Geo Longitude
ARDO,Index Diversified,Equity,Listed,,Subaru Corp,Name,,,6356406,8318,Japan,,,221033.0,0.01,,,,,,,nan,nan
ARDO,Index Diversified,Equity,Listed,,Sumber Alfaria Trijaya Tbk Pt,Name,,,BCDBLJ9,234801,Indonesia,,,52744.0,0.0,,,,,,,nan,nan
ARDO,Index Diversified,Equity,Listed,,Sumitomo Corp,Name,,,6858946,12618,Japan,,,497045.0,0.01,,,,,,,nan,nan
ARDO,Index Diversified,Equity,Listed,,Sumitomo Electric Industries Ltd,Name,,,6858708,7683,Japan,,,251210.0,0.01,,,,,,,nan,nan
ARDO,Index Diversified,Equity,Listed,,Sumitomo Metal Mining Co Ltd,Name,,,6858849,1762,Japan,,,66274.0,0.0,,,,,,,nan,nan
ARDO,Index Diversified,Equity,Listed,,Sumitomo Mitsui Financial Group Inc,Name,,,6563024,43845,Japan,,,1683161.0,0.04,,,,,,,nan,nan
ARDO,Index Diversified,Equity,Listed,,Sumitomo Mitsui Trust Holdings Inc,Name,,,6431897,9375,Japan,,,380207.0,0.01,,,,,,,nan,nan
ARDO,Index Diversified,Equity,Listed,,Sumitomo Realty & Development Co Ltd,Name,,,6858902,4582,Japan,,,269454.0,0.01,,,,,,,nan,nan
ARDO,Index Diversified,Property,Listed,,Sun Communities Inc,Name,,,2860257,1215,United States,,,234556.0,0.01,,,,,,,nan,nan
ARDO,Index Diversified,Equity,Listed,,Sun Hung Kai Properties Ltd,Name,,,6859927,16918,Hong Kong,,,296127.0,0.01,,,,,,,nan,nan
ARDO,Index Diversified,Equity,Listed,,Sun Life Financial Inc,Name,,,2566124,5431,Canada,,,550265.0,0.01,,,,,,,nan,nan
ARDO,Index Diversified,Equity,Listed,,Sun Pharmaceutical Industries Ltd,Name,,,6582483,9028,India,,,269161.0,0.01,,,,,,,nan,nan
ARDO,Index Diversified,Equity,Listed,,Suncor Energy Inc,Name,,,B3NB1P2,13411,Canada,,,765036.0,0.02,,,,,,,nan,nan
ARDO,Index Diversified,Equity,Listed,,Suncorp Group Ltd,Name,,,6585084,490453,Australia,,,10598696.0,0.28,,,,,,,nan,nan
ARDO,Index Diversified,Equity,Listed,,Sundaram Finance Ltd,Name,,,B0L4LR4,551,India,,,50676.0,0.0,,,,,,,nan,nan
ARDO,Index Diversified,Equity,Listed,,Sunny Optical Technology Group Co Ltd,Name,,,B1YBT08,17622,China,,,237558.0,0.01,,,,,,,nan,nan
ARDO,Index Diversified,Equity,Listed,,Suntory Beverage & Food Ltd,Name,,,BBD7Q84,916,Japan,,,44627.0,0.0,,,,,,,nan,nan
ARDO,Index Diversified,Equity,Listed,,Super Micro Computer Inc,Name,,,BRC3N73,4934,United States,,,369008.0,0.01,,,,,,,nan,nan
ARDO,Index Diversified,Equity,Listed,,Super Retail Group Ltd,Name,,,B01C7R0,71612,Australia,,,1019760.0,0.03,,,,,,,nan,nan
ARDO,Index Diversified,Equity,Listed,,Supreme Industries Ltd,Name,,,6136073,745,India,,,58216.0,0.0,,,,,,,nan,nan
ARDO,Index Diversified,Equity,Listed,,Suzano Sa,Name,,,B02GKC7,5710,Brazil,,,81747.0,0.0,,,,,,,nan,nan
ARDO,Index Diversified,Equity,Listed,,Suzlon Energy Ltd,Name,,,B0DX8R8,109640,India,,,132107.0,0.0,,,,,,,nan,nan
ARDO,Index Diversified,Equity,Listed,,Suzuki Motor Corp,Name,,,6865504,15014,Japan,,,276457.0,0.01,,,,,,,nan,nan
ARDO,Index Diversified,Equity,Listed,,Svenska Cellulosa Sca Ab,Name,,,B1VVGZ5,5959,Sweden,,,117357.0,0.0,,,,,,,nan,nan
ARDO,Index Diversified,Equity,Listed,,Svenska Handelsbanken AB,Name,,,BXDZ9Q1,15256,Sweden,,,308872.0,0.01,,,,,,,nan,nan
ARDO,Index Diversified,Equity,Listed,,Swatch Group Ag,Name,,,7184725,237,Switzerland,,,58615.0,0.0,,,,,,,nan,nan
ARDO,Index Diversified,Equity,Listed,,Swedbank AB,Name,,,4846523,10121,Sweden,,,405923.0,0.01,,,,,,,nan,nan
ARDO,Index Diversified,Equity,Listed,,Swedish Orphan Biovitrum Ab (Publ),Name,,,B1CC9H0,2043,Sweden,,,94261.0,0.0,,,,,,,nan,nan
ARDO,Index Diversified,Equity,Listed,,Swire Pacific Ltd,Name,,,6867748,2820,Hong Kong,,,36858.0,0.0,,,,,,,nan,nan
ARDO,Index Diversified,Equity,Listed,,Swiss Life Holding Ag,Name,,,7437805,566,Switzerland,,,870872.0,0.02,,,,,,,nan,nan
ARDO,Index Diversified,Equity,Listed,,Swiss Prime Site Ag,Name,,,B083BH4,1144,Switzerland,,,260540.0,0.01,,,,,,,nan,nan
ARDO,Index Diversified,Equity,Listed,,Swiss Re Ag,Name,,,B545MG5,3311,Switzerland,,,870475.0,0.02,,,,,,,nan,nan
ARDO,Index Diversified,Equity,Listed,,Swisscom Ag,Name,,,5533976,287,Switzerland,,,309355.0,0.01,,,,,,,nan,nan
ARDO,Index Diversified,Equity,Listed,,Syensqo SA,Name,,,BPSLYH4,1554,Belgium,,,182216.0,0.0,,,,,,,nan,nan
ARDO,Index Diversified,Equity,Listed,,Symrise Ag,Name,,,B1JB4K8,1353,Germany,,,216092.0,0.01,,,,,,,nan,nan
ARDO,Index Diversified,Equity,Listed,,Synchrony Financial,Name,,,BP96PS6,7382,United States,,,751814.0,0.02,,,,,,,nan,nan
ARDO,Index Diversified,Equity,Listed,,Synopsys Inc,Name,,,2867719,1839,United States,,,1438710.0,0.04,,,,,,,nan,nan
