Option Code,Option Name,Asset Class,Filter,Sub-Filter,Name,Name Type,Currency,Issuer Type,Security Identifier,Units Held,Location,Address,% Ownership,$ Value,Weighting (%),Actual Currency Exposure (%),Actual Asset Allocation (%),Effect of Derivatives Exposure (%),Classification,Sort Order,Value Range,Geo Latitude,Geo Longitude
ARHG,High Growth,Equity,Listed,,Futu Holdings Ltd,Name,,,BGK4T39,14670,Hong Kong,,,2766587.0,0.01,,,,,,,nan,nan
ARHG,High Growth,Equity,Listed,,Fuyao Glass Industry Group Co Ltd,Name,,,BP3R6K4,707764,China,,,8592501.0,0.02,,,,,,,nan,nan
ARHG,High Growth,Equity,Listed,,Fuyo General Lease Co Ltd,Name,,,B03P2F0,662,Japan,,,27273.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Equity,Listed,,Gail (India) Ltd,Name,,,6133405,670047,India,,,2275183.0,0.01,,,,,,,nan,nan
ARHG,High Growth,Equity,Listed,,Galaxy Entertainment Group Ltd,Name,,,6465874,41512,Hong Kong,,,281209.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Equity,Listed,,Galp Energia Sgps Sa,Name,,,B1FW751,44985,Portugal,,,1254577.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Equity,Listed,,Games Workshop Group Plc,Name,,,0371847,1713,United Kingdom,,,580896.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Property,Listed,,Gaming And Leisure Properties Inc,Name,,,BFPK4S5,48690,United States,,,3468179.0,0.01,,,,,,,nan,nan
ARHG,High Growth,Equity,Listed,,Garmin Ltd,Name,,,B3Z5T14,2580,Switzerland,,,821671.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Equity,Listed,,Gartner Inc,Name,,,2372763,11761,United States,,,7254198.0,0.02,,,,,,,nan,nan
ARHG,High Growth,Equity,Listed,,Gav-Yam Lands Corp Ltd,Name,,,6089724,340,Israel,,,5681.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Equity,Listed,,Gazprom Neft' Pao,Name,,,B59L417,112123,Russia,,,0.0,,,,,,,,nan,nan
ARHG,High Growth,Equity,Listed,,Gazprom PJSC,Name,,,RU0007661625,851040,Russia,,,0.0,,,,,,,,nan,nan
ARHG,High Growth,Equity,Listed,,Gaztransport Et Technigaz SA,Name,,,BJYRDP5,22986,France,,,6925175.0,0.02,,,,,,,nan,nan
ARHG,High Growth,Equity,Listed,,Ge Healthcare Technologies Inc,Name,,,BL6JPG8,22959,United States,,,2594886.0,0.01,,,,,,,nan,nan
ARHG,High Growth,Equity,Listed,,GE Vernova Inc,Name,,,BP6H4Y1,8957,United States,,,7232039.0,0.02,,,,,,,nan,nan
ARHG,High Growth,Equity,Listed,,Gea Group Ag,Name,,,4557104,19544,Germany,,,2079401.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Equity,Listed,,Geberit Ag,Name,,,B1WGG93,2254,Switzerland,,,2695750.0,0.01,,,,,,,nan,nan
ARHG,High Growth,Equity,Listed,,Geely Automobile Holdings Ltd,Name,,,6531827,927874,China,,,2878583.0,0.01,,,,,,,nan,nan
ARHG,High Growth,Equity,Listed,,Gen Digital Inc,Name,,,BJN4XN5,121742,United States,,,5461533.0,0.01,,,,,,,nan,nan
ARHG,High Growth,Equity,Listed,,General Dynamics Corp,Name,,,2365161,93135,United States,,,41449370.0,0.1,,,,,,,nan,nan
ARHG,High Growth,Equity,Listed,,General Electric Co,Name,,,BL59CR9,12947,United States,,,5084822.0,0.01,,,,,,,nan,nan
ARHG,High Growth,Equity,Listed,,General Insurance Corp of India,Name,,,BZ0XK69,262833,India,,,1801159.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Equity,Listed,,General Mills Inc,Name,,,2367026,43157,United States,,,3411864.0,0.01,,,,,,,nan,nan
ARHG,High Growth,Equity,Listed,,General Motors Co,Name,,,B665KZ5,855564,United States,,,64243987.0,0.15,,,,,,,nan,nan
ARHG,High Growth,Equity,Listed,,Genesis Minerals Ltd,Name,,,B23G0X1,26783836,Australia,,,115170495.0,0.27,,,,,,,nan,nan
ARHG,High Growth,Equity,Listed,,GenesisCare USA Group Holdings Inc,Name,,,WB1C0DA,483,United States,,,993.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Equity,Listed,,Genius Electronic Optical Co Ltd,Name,,,B059SR4,48821,Taiwan,,,1065977.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Equity,Listed,,Genmab A/S,Name,,,4595739,50892,Denmark,,,16066788.0,0.04,,,,,,,nan,nan
ARHG,High Growth,Equity,Listed,,Genmab A/S,Name,,,BBC9WC7,70503,Denmark,,,2222628.0,0.01,,,,,,,nan,nan
ARHG,High Growth,Equity,Listed,,Genting Singapore Ltd,Name,,,BDRTVP2,230796,Singapore,,,197702.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Equity,Listed,,Gentrack Group Ltd,Name,,,BNJZLK3,590099,New Zealand,,,6803843.0,0.02,,,,,,,nan,nan
ARHG,High Growth,Equity,Listed,,Genuine Parts Co,Name,,,2367480,8178,United States,,,1513817.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Equity,Listed,,George Weston Ltd,Name,,,2956662,13369,Canada,,,4082993.0,0.01,,,,,,,nan,nan
ARHG,High Growth,Equity,Listed,,Getac Holdings Corp,Name,,,6439620,222921,Taiwan,,,1292528.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Equity,Listed,,Getinge Ab,Name,,,7698356,5324,Sweden,,,161716.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Equity,Listed,,Getlink SE,Name,,,B292JQ9,9704,France,,,284878.0,0.0,,,,,,,nan,nan
