Option Code,Option Name,Asset Class,Filter,Sub-Filter,Name,Name Type,Currency,Issuer Type,Security Identifier,Units Held,Location,Address,% Ownership,$ Value,Weighting (%),Actual Currency Exposure (%),Actual Asset Allocation (%),Effect of Derivatives Exposure (%),Classification,Sort Order,Value Range,Geo Latitude,Geo Longitude
ARIS,International Shares,Equity,Listed,,Cameco Corp,Name,,,2166160,820,Canada,,,92775.0,0.0,,,,,,,nan,nan
ARIS,International Shares,Equity,Listed,,Camil Alimentos Sa,Name,,,BZ4F3Q2,84129,Brazil,,,120426.0,0.0,,,,,,,nan,nan
ARIS,International Shares,Equity,Listed,,Camtek Ltd,Name,,,B0WG737,65,Israel,,,8502.0,0.0,,,,,,,nan,nan
ARIS,International Shares,Equity,Listed,,Camurus AB,Name,,,BYWKGQ3,156,Sweden,,,15176.0,0.0,,,,,,,nan,nan
ARIS,International Shares,Equity,Listed,,Canadian Imperial Bank of Commerce,Name,,,2170525,6902,Canada,,,746036.0,0.01,,,,,,,nan,nan
ARIS,International Shares,Equity,Listed,,Canadian National Railway Co,Name,,,2180632,4538,Canada,,,720023.0,0.01,,,,,,,nan,nan
ARIS,International Shares,Equity,Listed,,Canadian National Railway Co,Name,,,2210959,17,United States,,,2679.0,0.0,,,,,,,nan,nan
ARIS,International Shares,Equity,Listed,,Canadian Natural Resources Ltd,Name,,,2125202,162,Canada,,,7782.0,0.0,,,,,,,nan,nan
ARIS,International Shares,Equity,Listed,,Canadian Natural Resources Ltd,Name,,,2171573,42252,Canada,,,2022310.0,0.02,,,,,,,nan,nan
ARIS,International Shares,Equity,Listed,,Canadian Pacific Kansas City Ltd,Name,,,BMBQR09,7955,Canada,,,962357.0,0.01,,,,,,,nan,nan
ARIS,International Shares,Equity,Listed,,Canadian Pacific Kansas City Ltd,Name,,,BNVTFQ7,349,Canada,,,42182.0,0.0,,,,,,,nan,nan
ARIS,International Shares,Equity,Listed,,Canadian Tire Corporation Ltd,Name,,,2172286,2780,Canada,,,576397.0,0.01,,,,,,,nan,nan
ARIS,International Shares,Equity,Listed,,Canadian Utilities Ltd,Name,,,2172639,1102,Canada,,,46455.0,0.0,,,,,,,nan,nan
ARIS,International Shares,Equity,Listed,,Canara Bank,Name,,,BS5WYP9,975171,India,,,1981475.0,0.02,,,,,,,nan,nan
ARIS,International Shares,Equity,Listed,,Canon Inc,Name,,,6172323,3423,Japan,,,151488.0,0.0,,,,,,,nan,nan
ARIS,International Shares,Equity,Listed,,Canon Marketing Japan Inc,Name,,,6172453,985,Japan,,,55054.0,0.0,,,,,,,nan,nan
ARIS,International Shares,Equity,Listed,,Capcom Co Ltd,Name,,,6173694,6123,Japan,,,319099.0,0.0,,,,,,,nan,nan
ARIS,International Shares,Equity,Listed,,Capgemini Se,Name,,,4163437,3194,France,,,829960.0,0.01,,,,,,,nan,nan
ARIS,International Shares,Equity,Listed,,Capital One Financial Corp,Name,,,2654461,66378,United States,,,21549668.0,0.24,,,,,,,nan,nan
ARIS,International Shares,Equity,Listed,,Capital Power Corp,Name,,,B61KF83,641,Canada,,,39256.0,0.0,,,,,,,nan,nan
ARIS,International Shares,Equity,Listed,,Capitaland Investment Ltd,Name,,,BNHXFJ6,22587,Singapore,,,71711.0,0.0,,,,,,,nan,nan
ARIS,International Shares,Equity,Listed,,Cardinal Health Inc,Name,,,2175672,16043,United States,,,4112593.0,0.05,,,,,,,nan,nan
ARIS,International Shares,Property,Listed,,Caretrust Reit Inc,Name,,,BMP8TL6,11035,United States,,,515269.0,0.01,,,,,,,nan,nan
