Option Code,Option Name,Asset Class,Filter,Sub-Filter,Name,Name Type,Currency,Issuer Type,Security Identifier,Units Held,Location,Address,% Ownership,$ Value,Weighting (%),Actual Currency Exposure (%),Actual Asset Allocation (%),Effect of Derivatives Exposure (%),Classification,Sort Order,Value Range,Geo Latitude,Geo Longitude
ARYO,Conservative Balanced,Cash,,,JPMorgan Chase Bank NA,Name of Institution,Colombia Peso,,,,,,,8.0,0.0,,,,,,,nan,nan
ARYO,Conservative Balanced,Cash,,,JPMorgan Chase Bank NA,Name of Institution,Czech Republic Koruna,,,,,,,89.0,0.0,,,,,,,nan,nan
ARYO,Conservative Balanced,Cash,,,JPMorgan Chase Bank NA,Name of Institution,Denmark Krone,,,,,,,-402758.0,-0.01,,,,,,,nan,nan
ARYO,Conservative Balanced,Cash,,,JPMorgan Chase Bank NA,Name of Institution,Euro Member Countries,,,,,,,1181776.0,0.02,,,,,,,nan,nan
ARYO,Conservative Balanced,Cash,,,JPMorgan Chase Bank NA,Name of Institution,Hong Kong Dollar,,,,,,,-37118.0,0.0,,,,,,,nan,nan
ARYO,Conservative Balanced,Cash,,,JPMorgan Chase Bank NA,Name of Institution,Hungary Forint,,,,,,,1522.0,0.0,,,,,,,nan,nan
ARYO,Conservative Balanced,Cash,,,JPMorgan Chase Bank NA,Name of Institution,India Rupee,,,,,,,242875.0,0.0,,,,,,,nan,nan
ARYO,Conservative Balanced,Cash,,,JPMorgan Chase Bank NA,Name of Institution,Indonesia Rupiah,,,,,,,8980.0,0.0,,,,,,,nan,nan
ARYO,Conservative Balanced,Cash,,,JPMorgan Chase Bank NA,Name of Institution,Israel Shekel,,,,,,,11331.0,0.0,,,,,,,nan,nan
ARYO,Conservative Balanced,Cash,,,JPMorgan Chase Bank NA,Name of Institution,Japan Yen,,,,,,,370837.0,0.01,,,,,,,nan,nan
ARYO,Conservative Balanced,Cash,,,JPMorgan Chase Bank NA,Name of Institution,Korea (South) Won,,,,,,,69985.0,0.0,,,,,,,nan,nan
ARYO,Conservative Balanced,Cash,,,JPMorgan Chase Bank NA,Name of Institution,Malaysia Ringgit,,,,,,,5307.0,0.0,,,,,,,nan,nan
ARYO,Conservative Balanced,Cash,,,JPMorgan Chase Bank NA,Name of Institution,Mexico Peso,,,,,,,-685.0,0.0,,,,,,,nan,nan
ARYO,Conservative Balanced,Cash,,,JPMorgan Chase Bank NA,Name of Institution,New Zealand Dollar,,,,,,,57265.0,0.0,,,,,,,nan,nan
ARYO,Conservative Balanced,Cash,,,JPMorgan Chase Bank NA,Name of Institution,Norway Krone,,,,,,,7441.0,0.0,,,,,,,nan,nan
ARYO,Conservative Balanced,Cash,,,JPMorgan Chase Bank NA,Name of Institution,Philippines Peso,,,,,,,3563.0,0.0,,,,,,,nan,nan
ARYO,Conservative Balanced,Cash,,,JPMorgan Chase Bank NA,Name of Institution,Poland Zloty,,,,,,,-4593.0,0.0,,,,,,,nan,nan
ARYO,Conservative Balanced,Cash,,,JPMorgan Chase Bank NA,Name of Institution,Singapore Dollar,,,,,,,178925.0,0.0,,,,,,,nan,nan
ARYO,Conservative Balanced,Cash,,,JPMorgan Chase Bank NA,Name of Institution,South Africa Rand,,,,,,,48204.0,0.0,,,,,,,nan,nan
ARYO,Conservative Balanced,Cash,,,JPMorgan Chase Bank NA,Name of Institution,Sweden Krona,,,,,,,19557.0,0.0,,,,,,,nan,nan
