Option Code,Option Name,Asset Class,Filter,Sub-Filter,Name,Name Type,Currency,Issuer Type,Security Identifier,Units Held,Location,Address,% Ownership,$ Value,Weighting (%),Actual Currency Exposure (%),Actual Asset Allocation (%),Effect of Derivatives Exposure (%),Classification,Sort Order,Value Range,Geo Latitude,Geo Longitude
ARAS,Australian Shares,Fixed Income,Internally Managed,,Agence Centrale des Organismes de Securite Sociale,Name of Issuer/Counterparty,,Semi Government,,,,,,-1618.0,0.0,,,,,,,nan,nan
ARAS,Australian Shares,Fixed Income,Internally Managed,,AMP Bank Ltd,Name of Issuer/Counterparty,,Corporate,,,,,,682672.0,0.01,,,,,,,nan,nan
ARAS,Australian Shares,Fixed Income,Internally Managed,,Australia & New Zealand Banking Group Ltd,Name of Issuer/Counterparty,,Corporate,,,,,,19889441.0,0.23,,,,,,,nan,nan
ARAS,Australian Shares,Fixed Income,Internally Managed,,Bank of Nova Scotia/Australia,Name of Issuer/Counterparty,,Corporate,,,,,,275621.0,0.0,,,,,,,nan,nan
ARAS,Australian Shares,Fixed Income,Internally Managed,,Bendigo & Adelaide Bank Ltd,Name of Issuer/Counterparty,,Corporate,,,,,,3977833.0,0.05,,,,,,,nan,nan
ARAS,Australian Shares,Fixed Income,Internally Managed,,BRED Banque Populaire COBPFA,Name of Issuer/Counterparty,,Corporate,,,,,,-3197.0,0.0,,,,,,,nan,nan
ARAS,Australian Shares,Fixed Income,Internally Managed,,Canadian Imperial Bank of Commerce/Sydney,Name of Issuer/Counterparty,,Corporate,,,,,,785081.0,0.01,,,,,,,nan,nan
ARAS,Australian Shares,Fixed Income,Internally Managed,,Commonwealth Bank of Australia,Name of Issuer/Counterparty,,Corporate,,,,,,15078138.0,0.18,,,,,,,nan,nan
ARAS,Australian Shares,Fixed Income,Internally Managed,,Commonwealth of Australia,Name of Issuer/Counterparty,,Government,,,,,,3772251.0,0.04,,,,,,,nan,nan
ARAS,Australian Shares,Fixed Income,Internally Managed,,Cooperatieve Rabobank UA/Australia,Name of Issuer/Counterparty,,Corporate,,,,,,1714125.0,0.02,,,,,,,nan,nan
ARAS,Australian Shares,Fixed Income,Internally Managed,,Cooperatieve Rabobank UA/NY,Name of Issuer/Counterparty,,Corporate,,,,,,-191.0,0.0,,,,,,,nan,nan
ARAS,Australian Shares,Fixed Income,Internally Managed,,European Investment Bank,Name of Issuer/Counterparty,,Supranational,,,,,,-110.0,0.0,,,,,,,nan,nan
ARAS,Australian Shares,Fixed Income,Internally Managed,,Export-Import Bank of Korea,Name of Issuer/Counterparty,,Semi Government,,,,,,-539.0,0.0,,,,,,,nan,nan
ARAS,Australian Shares,Fixed Income,Internally Managed,,ING Bank NV/Sydney,Name of Issuer/Counterparty,,Corporate,,,,,,1090777.0,0.01,,,,,,,nan,nan
ARAS,Australian Shares,Fixed Income,Internally Managed,,Mitsubishi UFJ Trust & Banking Corp,Name of Issuer/Counterparty,,Corporate,,,,,,-1332.0,0.0,,,,,,,nan,nan
ARAS,Australian Shares,Fixed Income,Internally Managed,,Mitsubishi UFJ Trust & Banking Corp/London,Name of Issuer/Counterparty,,Corporate,,,,,,-2356.0,0.0,,,,,,,nan,nan
ARAS,Australian Shares,Fixed Income,Internally Managed,,Mizuho Bank Ltd,Name of Issuer/Counterparty,,Corporate,,,,,,-1066.0,0.0,,,,,,,nan,nan
ARAS,Australian Shares,Fixed Income,Internally Managed,,Mizuho Bank Ltd/London,Name of Issuer/Counterparty,,Corporate,,,,,,-1072.0,0.0,,,,,,,nan,nan
ARAS,Australian Shares,Fixed Income,Internally Managed,,Mizuho Bank Ltd/Sydney,Name of Issuer/Counterparty,,Corporate,,,,,,-536.0,0.0,,,,,,,nan,nan
ARAS,Australian Shares,Fixed Income,Internally Managed,,MUFG Bank Ltd/London,Name of Issuer/Counterparty,,Corporate,,,,,,-2121.0,0.0,,,,,,,nan,nan
ARAS,Australian Shares,Fixed Income,Internally Managed,,MUFG Bank Ltd/Sydney,Name of Issuer/Counterparty,,Corporate,,,,,,685009.0,0.01,,,,,,,nan,nan
ARAS,Australian Shares,Fixed Income,Internally Managed,,National Australia Bank Ltd,Name of Issuer/Counterparty,,Corporate,,,,,,13329796.0,0.15,,,,,,,nan,nan
ARAS,Australian Shares,Fixed Income,Internally Managed,,National Australia Bank Ltd/London,Name of Issuer/Counterparty,,Corporate,,,,,,-1066.0,0.0,,,,,,,nan,nan
ARAS,Australian Shares,Fixed Income,Internally Managed,,NBN Co Ltd,Name of Issuer/Counterparty,,Semi Government,,,,,,3035149.0,0.04,,,,,,,nan,nan
ARAS,Australian Shares,Fixed Income,Internally Managed,,Norfina Ltd,Name of Issuer/Counterparty,,Corporate,,,,,,1233237.0,0.01,,,,,,,nan,nan
ARAS,Australian Shares,Fixed Income,Internally Managed,,Oversea-Chinese Banking Corp Ltd/Sydney,Name of Issuer/Counterparty,,Corporate,,,,,,2198446.0,0.03,,,,,,,nan,nan
ARAS,Australian Shares,Fixed Income,Internally Managed,,Royal Bank of Canada/Sydney,Name of Issuer/Counterparty,,Corporate,,,,,,6219639.0,0.07,,,,,,,nan,nan
ARAS,Australian Shares,Fixed Income,Internally Managed,,Skandinaviska Enskilda Banken AB,Name of Issuer/Counterparty,,Corporate,,,,,,-138.0,0.0,,,,,,,nan,nan
ARAS,Australian Shares,Fixed Income,Internally Managed,,Standard Chartered Bank/Australia,Name of Issuer/Counterparty,,Corporate,,,,,,1375657.0,0.02,,,,,,,nan,nan
ARAS,Australian Shares,Fixed Income,Internally Managed,,Sumitomo Mitsui Banking Corp,Name of Issuer/Counterparty,,Corporate,,,,,,-2695.0,0.0,,,,,,,nan,nan
ARAS,Australian Shares,Fixed Income,Internally Managed,,Sumitomo Mitsui Banking Corp/Sydney,Name of Issuer/Counterparty,,Corporate,,,,,,2748711.0,0.03,,,,,,,nan,nan
ARAS,Australian Shares,Fixed Income,Internally Managed,,UBS AG/London,Name of Issuer/Counterparty,,Corporate,,,,,,-998.0,0.0,,,,,,,nan,nan
ARAS,Australian Shares,Fixed Income,Internally Managed,,Westpac Banking Corp,Name of Issuer/Counterparty,,Corporate,,,,,,28796611.0,0.33,,,,,,,nan,nan
ARAS,Australian Shares,Fixed Income,Externally Managed,,,Total,,,,,,,,592182.0,0.01,,,,,,,nan,nan
ARAS,Australian Shares,Fixed Income,Internally Managed,,,Total,,,,,,,,106869157.0,1.24,,,,,,,nan,nan
ARAS,Australian Shares,Equity,Listed,,29Metals Ltd,Name,,,BNNVRL0,21431078,Australia,,,6322168.0,0.07,,,,,,,nan,nan
ARAS,Australian Shares,Equity,Listed,,A2 Milk Company Ltd,Name,,,BWSRTS7,164548,New Zealand,,,1318033.0,0.02,,,,,,,nan,nan
ARAS,Australian Shares,Equity,Listed,,AET AND D HOLDINGS NO. 1,Name,,,583032S,91789,Australia,,,0.0,,,,,,,,nan,nan
ARAS,Australian Shares,Equity,Listed,,AGL Energy Ltd,Name,,,BSS7GP5,145407,Australia,,,1414809.0,0.02,,,,,,,nan,nan
ARAS,Australian Shares,Equity,Listed,,Alcidion Group Ltd,Name,,,BYWMP73,13359748,Australia,,,1335975.0,0.02,,,,,,,nan,nan
ARAS,Australian Shares,Equity,Listed,,Alpha HPA Ltd,Name,,,BH0K666,5669654,Australia,,,4847554.0,0.06,,,,,,,nan,nan
ARAS,Australian Shares,Equity,Listed,,ALS Ltd,Name,,,B86SZR5,100138,Australia,,,1712359.0,0.02,,,,,,,nan,nan
ARAS,Australian Shares,Equity,Listed,,Amcor PLC,Name,,,6066608,190705,Australia,,,2708015.0,0.03,,,,,,,nan,nan
ARAS,Australian Shares,Equity,Listed,,Amp Ltd,Name,,,6709958,703411,Australia,,,886298.0,0.01,,,,,,,nan,nan
ARAS,Australian Shares,Equity,Listed,,Ampol Ltd,Name,,,BM91201,1926897,Australia,,,49598333.0,0.58,,,,,,,nan,nan
