Asset_Class,Management_Type,Name,Dollar_Value,Weighting_Percentage,Security_Identifier,Currency,Listing_Status,Super_Fund,Option_Name,Weighting_Percentage_Clean
Equity,-,Best Buy,6889314.0,0.01,BBY US,-,Listed,Rest,Growth,0.008771758049141331
Equity,-,Cms Energy,6869472.0,0.01,CMS US,-,Listed,Rest,Growth,0.008746494398332113
Equity,-,Newmont,6869216.0,0.01,NEM US,-,Listed,Rest,Growth,0.008746168448598862
Equity,-,Alnylam Pharmaceuticals,6863036.0,0.01,ALNY US,-,Listed,Rest,Growth,0.008738299818319606
Equity,-,Steel Dynamics,6850669.0,0.01,STLD US,-,Listed,Rest,Growth,0.008722553645073077
Equity,-,Tapestry,6845761.0,0.01,TPR US,-,Listed,Rest,Growth,0.008716304577530913
Equity,-,Crown,6798747.0,0.01,CCK US,-,Listed,Rest,Growth,0.008656444418315883
Equity,-,Jdcom,6789284.0,0.01,9618 HK,-,Listed,Rest,Growth,0.008644395737355919
Equity,-,Knight-Swift Transportation,6780778.0,0.01,KNX US,-,Listed,Rest,Growth,0.008633565548172207
Equity,-,International Consolidated Airlines Sa,6752543.0,0.01,IAG LN,-,Listed,Rest,Growth,0.008597615584428717
Equity,-,Samsonite International Sa,6749193.0,0.01,1910 HK,-,Listed,Rest,Growth,0.008593350226591258
Equity,-,Zurich Insurance Ag,6727601.0,0.01,ZURN SW,-,Listed,Rest,Growth,0.008565858403777396
Equity,-,Arb,6717701.0,0.01,ARB AU,-,Listed,Rest,Growth,0.008553253316436842
Equity,-,Vulcan Materials,6716222.0,0.01,VMC US,-,Listed,Rest,Growth,0.008551370192782633
Equity,-,Signify Nv,6664405.0,0.01,LIGHT NA,-,Listed,Rest,Growth,0.008485394656345716
Equity,-,Mitsui Fudosan,6649116.0,0.01,8801 JP,-,Listed,Rest,Growth,0.008465928072472005
Equity,-,Tabcorp,6644121.0,0.01,TAH AU,-,Listed,Rest,Growth,0.008459568232950182
Equity,-,Orix,6633782.0,0.01,8591 JP,-,Listed,Rest,Growth,0.008446404192746748
Equity,-,Janus Henderson,6624013.0,0.01,JHG US,-,Listed,Rest,Growth,0.008433965899996256
Equity,-,Intertek,6610830.0,0.01,ITRK LN,-,Listed,Rest,Growth,0.008417180761974993
Equity,-,Cargurus,6601800.0,0.01,CARG US,-,Listed,Rest,Growth,0.008405683394431034
Equity,-,Cooper Cos,6600649.0,0.01,COO US,-,Listed,Rest,Growth,0.00840421789387255
Equity,-,Masan,6581510.0,0.01,MSN VN,-,Listed,Rest,Growth,0.008379849331588626
Equity,-,Regis Healthcare,6564148.0,0.01,REG AU,-,Listed,Rest,Growth,0.008357743318820273
Equity,-,Service Stream,6541604.0,0.01,SSM AU,-,Listed,Rest,Growth,0.008329039370435883
Equity,-,Eiffage Sa,6536862.0,0.01,FGR FP,-,Listed,Rest,Growth,0.008323001660923875
Equity,-,Novonesis Novozymes B,6522274.0,0.01,NSISB DC,-,Listed,Rest,Growth,0.008304427619093167
Equity,-,Adt,6489500.0,0.01,ADT US,-,Listed,Rest,Growth,0.008262698413790206
Equity,-,Alcon Ag,6460405.0,0.01,ALC SW,-,Listed,Rest,Growth,0.00822565346266158
Equity,-,Kkr &,6457833.0,0.01,KKR US,-,Listed,Rest,Growth,0.008222378686435328
Equity,-,Haidilao International,6455115.0,0.01,6862 HK,-,Listed,Rest,Growth,0.00821891801700183
Equity,-,Croda International,6442089.0,0.01,CRDA LN,-,Listed,Rest,Growth,0.00820233277784041
Equity,-,Netgear,6429793.0,0.01,NTGR US,-,Listed,Rest,Growth,0.008186677004715214
Equity,-,Axis Capital,6406983.0,0.01,AXS US,-,Listed,Rest,Growth,0.00815763437418612
Equity,-,Heico,6393997.0,0.01,HEI US,-,Listed,Rest,Growth,0.00814110006467052
Equity,-,Jackson Financial,6387555.0,0.01,JXN US,-,Listed,Rest,Growth,0.008132897845211142
Equity,-,Xiamen Faratronic,6347831.0,0.01,600563 C1,-,Listed,Rest,Growth,0.008082319613946884
Equity,-,Nisource,6323930.0,0.01,NI US,-,Listed,Rest,Growth,0.008051887877328039
Equity,-,Comfort Systems Usa,6307895.0,0.01,FIX US,-,Listed,Rest,Growth,0.008031471455559777
Equity,-,Amdocs,6306453.0,0.01,DOX US,-,Listed,Rest,Growth,0.008029635441827951
Equity,-,Encompass Health,6305983.0,0.01,EHC US,-,Listed,Rest,Growth,0.008029037018489562
Equity,-,Realtek Semiconductor,6270813.0,0.01,2379 TT,-,Listed,Rest,Growth,0.007984257127401959
Equity,-,Hcl Technologies,6256241.0,0.01,HCLT IN,-,Listed,Rest,Growth,0.00796570345742958
Equity,-,Bega Cheese,6254260.0,0.01,BGA AU,-,Listed,Rest,Growth,0.007963181166720325
Equity,-,Symrise Ag,6244494.0,0.01,SY1 GR,-,Listed,Rest,Growth,0.007950746693693268
Equity,-,Nanosonics,6236669.0,0.01,NAN AU,-,Listed,Rest,Growth,0.007940783581729649
Equity,-,Voltronic Power Technology,6142837.0,0.01,6409 TT,-,Listed,Rest,Growth,0.007821312818564111
Equity,-,Logitech International Sa,6142585.0,0.01,LOGN SW,-,Listed,Rest,Growth,0.007820991961795441
Equity,-,Virtu Financial,6107727.0,0.01,VIRT US,-,Listed,Rest,Growth,0.007776609321945238
Equity,-,George Weston,6069193.0,0.01,WN CN,-,Listed,Rest,Growth,0.007727546247644137
Equity,-,Adairs,6068274.0,0.01,ADH AU,-,Listed,Rest,Growth,0.007726376139031413
Equity,-,Agricultural Bank Of China,6065679.0,0.01,1288 HK,-,Listed,Rest,Growth,0.007723072078258814
Equity,-,Mccormick &,6048220.0,0.01,MKC US,-,Listed,Rest,Growth,0.007700842561099346
Equity,-,Cellnex Telecom Sa,6045301.0,0.01,CLNX SM,-,Listed,Rest,Growth,0.0076971259701956
Equity,-,Brother Industries,6039977.0,0.01,6448 JP,-,Listed,Rest,Growth,0.0076903472343369025
Equity,-,Embraer Sa,6036359.0,0.01,ERJ US,-,Listed,Rest,Growth,0.007685740647872446
Equity,-,Pembina Pipeline,6029440.0,0.01,PPL CN,-,Listed,Rest,Growth,0.007676931092386659
Equity,-,Cgi,6017602.0,0.01,GIBA CN,-,Listed,Rest,Growth,0.007661858463706105
Equity,-,Generali,5942224.0,0.01,G IM,-,Listed,Rest,Growth,0.007565884092639818
Equity,-,Dynatrace,5939432.0,0.01,DT US,-,Listed,Rest,Growth,0.007562329203361553
Equity,-,Honda Motor,5936322.0,0.01,7267 JP,-,Listed,Rest,Growth,0.007558369423399014
Equity,-,Swissquote Sa,5925357.0,0.01,SQN SW,-,Listed,Rest,Growth,0.0075444083342384935
Equity,-,Bread Financial,5878010.0,0.01,BFH US,-,Listed,Rest,Growth,0.007484124185722008
Equity,-,Joby Aviation,5872059.0,0.01,JOBY US,-,Listed,Rest,Growth,0.007476547127665076
Equity,-,Royal Caribbean Cruises,5849128.0,0.01,RCL US,-,Listed,Rest,Growth,0.007447350434957374
Equity,-,Veolia Environnement Sa,5835840.0,0.01,VIE FP,-,Listed,Rest,Growth,0.007430431606615833
Equity,-,Kia,5776758.0,0.01,000270 KS,-,Listed,Rest,Growth,0.0073552059732567825
Equity,-,Arrow Electronics,5764546.0,0.01,ARW US,-,Listed,Rest,Growth,0.007339657152387808
Equity,-,Shanghai Pudong Development Bank,5744714.0,0.01,600000 C1,-,Listed,Rest,Growth,0.007314406233990044
Equity,-,Rakuten,5735704.0,0.01,4755 JP,-,Listed,Rest,Growth,0.007302934331268995
Equity,-,Pexa,5720401.0,0.01,PXA AU,-,Listed,Rest,Growth,0.007283449922019249
Equity,-,Bureau Veritas Sa,5682832.0,0.01,BVI FP,-,Listed,Rest,Growth,0.007235615525423565
Equity,-,Coca-Cola Femsa Sab De Cv,5659356.0,0.01,KOF US,-,Listed,Rest,Growth,0.007205724916291562
Equity,-,East Japan Railway,5656624.0,0.01,9020 JP,-,Listed,Rest,Growth,0.007202246421482027
Equity,-,Netscout Systems,5654078.0,0.01,NTCT US,-,Listed,Rest,Growth,0.007199004749525558
Equity,-,Arch Capital,5650068.0,0.01,ACGL US,-,Listed,Rest,Growth,0.00719389905253206
Equity,-,Srg Global,5636583.0,0.01,SRG AU,-,Listed,Rest,Growth,0.007176729395684852
Equity,-,Dai-Ichi Life,5634992.0,0.01,8750 JP,-,Listed,Rest,Growth,0.007174703669022344
Equity,-,Powszechny Zaklad Ubezpieczen Sa,5581111.0,0.01,PZU PW,-,Listed,Rest,Growth,0.007106100162861094
Equity,-,Shimizu,5551956.0,0.01,1803 JP,-,Listed,Rest,Growth,0.007068978817263738
Equity,-,Lasertec,5546300.0,0.01,6920 JP,-,Listed,Rest,Growth,0.00706177736534473
Equity,-,Kamigumi,5512722.0,0.01,9364 JP,-,Listed,Rest,Growth,0.007019024474160779
Equity,-,Omv Ag,5474234.0,0.01,OMV AV,-,Listed,Rest,Growth,0.006970019968952372
Equity,-,Shimadzu,5455579.0,0.01,7701 JP,-,Listed,Rest,Growth,0.006946267655382874
Equity,-,Guidewire Software,5427514.0,0.01,GWRE US,-,Listed,Rest,Growth,0.006910534142634123
Equity,-,Williams-Sonoma,5410072.0,0.01,WSM US,-,Listed,Rest,Growth,0.006888326270574128
Equity,-,Lear,5403542.0,0.01,LEA US,-,Listed,Rest,Growth,0.0068800120058939455
Equity,-,Colgate-Palmolive India,5402936.0,0.01,CLGT IN,-,Listed,Rest,Growth,0.006879240421759767
Equity,-,Illumina,5402569.0,0.01,ILMN US,-,Listed,Rest,Growth,0.0068787731422593635
Equity,-,Ooh!Media,5396531.0,0.01,OML AU,-,Listed,Rest,Growth,0.006871085312222773
Equity,-,Lincoln National,5383819.0,0.01,LNC US,-,Listed,Rest,Growth,0.006854899870781043
Equity,-,Assa Abloy Ab,5357749.0,0.01,ASSAB SS,-,Listed,Rest,Growth,0.006821706474117586
Equity,-,Cipla,5337676.0,0.01,CIPLA IN,-,Listed,Rest,Growth,0.006796148704603753
Equity,-,Sgs Sa,5336451.0,0.01,SGSN SW,-,Listed,Rest,Growth,0.006794588984200503
Equity,-,Teladoc Health,5325258.0,0.01,TDOC US,-,Listed,Rest,Growth,0.006780337596058805
Equity,-,Suzuken,5325035.0,0.01,9987 JP,-,Listed,Rest,Growth,0.006780053663283356
Equity,-,Essent,5324626.0,0.01,ESNT US,-,Listed,Rest,Growth,0.0067795329076548415
Equity,-,Carter'S,5311627.0,0.01,CRI US,-,Listed,Rest,Growth,0.00676298204600435
Equity,-,Ralph Lauren,5310617.0,0.01,RL US,-,Listed,Rest,Growth,0.006761696072447385
Equity,-,Screen,5303563.0,0.01,7735 JP,-,Listed,Rest,Growth,0.0067527146294069544
Equity,-,Evergy,5293661.0,0.01,EVRG US,-,Listed,Rest,Growth,0.00674010699558411
Equity,-,Tegna,5285807.0,0.01,TGNA US,-,Listed,Rest,Growth,0.00673010695962727
Equity,-,Sociedad Quimica Y Minera De Chile Sa,5268361.0,0.01,SQM US,-,Listed,Rest,Growth,0.006707893994602695
Equity,-,Superloop,5257783.0,0.01,SLC AU,-,Listed,Rest,Growth,0.006694425649765485
Equity,-,Sun Pharmaceutical Industries,5252019.0,0.01,SUNP IN,-,Listed,Rest,Growth,0.006687086687802763
Equity,-,Liberty Global,5241616.0,0.01,LBTYK US,-,Listed,Rest,Growth,0.0066738411601660165
Equity,-,Charter Communications,5233980.0,0.01,CHTR US,-,Listed,Rest,Growth,0.0066641186907788995
Equity,-,Industrial Bank,5233794.0,0.01,601166 C1,-,Listed,Rest,Growth,0.0066638818679258345
Equity,-,Stantec,5230709.0,0.01,STN CN,-,Listed,Rest,Growth,0.006659953918991934
Equity,-,Sprouts Farmers Market,5226821.0,0.01,SFM US,-,Listed,Rest,Growth,0.006655003557418189
Equity,-,China Citic Bank,5205745.0,0.01,998 HK,-,Listed,Rest,Growth,0.006628168727035411
Equity,-,Horizon Robotics,5189192.0,0.01,9660 HK,-,Listed,Rest,Growth,0.006607092766353777
Equity,-,Paccar,5187591.0,0.01,PCAR US,-,Listed,Rest,Growth,0.0066050543072798135
Equity,-,Alliant Energy,5175761.0,0.01,LNT US,-,Listed,Rest,Growth,0.0065899918645284244
Equity,-,Shinhan Financial,5155483.0,0.01,055550 KS,-,Listed,Rest,Growth,0.006564173080579764
Equity,-,Banco Bpm Spa,5152894.0,0.01,BAMI IM,-,Listed,Rest,Growth,0.006560876659254037
Equity,-,Gea Ag,5152218.0,0.01,G1A GR,-,Listed,Rest,Growth,0.006560015948239672
Equity,-,Nexi Spa,5135471.0,0.01,NEXI IM,-,Listed,Rest,Growth,0.006538692978775808
Equity,-,Archer-Daniels-Midland,5123280.0,0.01,ADM US,-,Listed,Rest,Growth,0.00652317089597089
Equity,-,Dr Reddy'S Laboratories,5111971.0,0.01,RDY US,-,Listed,Rest,Growth,0.006508771811856311
Equity,-,Biomarin Pharmaceutical,5099044.0,0.01,BMRN US,-,Listed,Rest,Growth,0.006492312623568299
Equity,-,Sumitomo Mitsui Trust,5091605.0,0.01,8309 JP,-,Listed,Rest,Growth,0.006482840982686845
Equity,-,Ms&Ad Insurance,5090116.0,0.01,8725 JP,-,Listed,Rest,Growth,0.0064809451266211815
Equity,-,Sage,5089592.0,0.01,SGE LN,-,Listed,Rest,Growth,0.006480277948260934
Equity,-,Wartsila Oyj Abp,5083050.0,0.01,WRT1V FH,-,Listed,Rest,Growth,0.0064719484046870035
Equity,-,Premier,5079666.0,0.01,PINC US,-,Listed,Rest,Growth,0.006467639756650596
Equity,-,Mitsubishi Chemical,5074355.0,0.01,4188 JP,-,Listed,Rest,Growth,0.0064608775729267905
Equity,-,Tuas,5058150.0,0.01,TUA AU,-,Listed,Rest,Growth,0.006440244700163793
Equity,-,Syngene International,5057100.0,0.01,SYNG IN,-,Listed,Rest,Growth,0.0064389077969610065
Equity,-,Svenska Handelsbanken Ab,5055684.0,0.01,SHBA SS,-,Listed,Rest,Growth,0.006437104887498964
Equity,-,Affiliated Managers,5053528.0,0.01,AMG US,-,Listed,Rest,Growth,0.006434359779589244
Equity,-,Robinhood Markets,5034122.0,0.01,HOOD US,-,Listed,Rest,Growth,0.006409651261919467
Equity,-,Geely Automobile,5018860.0,0.01,175 HK,-,Listed,Rest,Growth,0.006390219055556686
Equity,-,Reinsurance Of America,5018246.0,0.01,RGA US,-,Listed,Rest,Growth,0.006389437285493343
Equity,-,Spirax-Sarco Engineering,5012325.0,0.01,SPX LN,-,Listed,Rest,Growth,0.0063818984246707755
Equity,-,Jazz Pharmaceuticals,4967351.0,0.01,JAZZ US,-,Listed,Rest,Growth,0.0063246356773925885
Equity,-,Kogancom,4954302.0,0.01,KGN AU,-,Listed,Rest,Growth,0.006308021153684821
Equity,-,Arab National Bank,4916464.0,0.01,ARNB AB,-,Listed,Rest,Growth,0.006259844255220997
Equity,-,Voya Financial,4915060.0,0.01,VOYA US,-,Listed,Rest,Growth,0.006258056624652699
Equity,-,Dws Gmbh & Kgaa,4907883.0,0.01,DWS GR,-,Listed,Rest,Growth,0.006248918572951371
Equity,-,Tenet Healthcare,4906759.0,0.01,THC US,-,Listed,Rest,Growth,0.006247487449903818
Equity,-,First Abu Dhabi Bank Pjsc,4902177.0,0.01,FAB UH,-,Listed,Rest,Growth,0.006241653458975088
Equity,-,Astellas Pharma,4900177.0,0.01,4503 JP,-,Listed,Rest,Growth,0.006239106976684066
Equity,-,Aflac,4894013.0,0.01,AFL US,-,Listed,Rest,Growth,0.006231258718263141
Equity,-,Paychex,4882473.0,0.01,PAYX US,-,Listed,Rest,Growth,0.00621656551544395
Equity,-,Toast,4845945.0,0.01,TOST US,-,Listed,Rest,Growth,0.006170056562880743
Equity,-,Terna - Rete Elettrica Nazionale,4830261.0,0.01,TRN IM,-,Listed,Rest,Growth,0.006150087048754558
Equity,-,Central Japan Railway,4818453.0,0.01,9022 JP,-,Listed,Rest,Growth,0.00613505261730837
Equity,-,Eva Airways,4803642.0,0.01,2618 TT,-,Listed,Rest,Growth,0.006116194642702214
Equity,-,Macy'S,4799336.0,0.01,M US,-,Listed,Rest,Growth,0.0061107120663296466
Equity,-,International Flavors & Fragrances,4793058.0,0.01,IFF US,-,Listed,Rest,Growth,0.006102718658418131
Equity,-,Phillips 66,4784176.0,0.01,PSX US,-,Listed,Rest,Growth,0.0060914097305637075
Equity,-,Cummins India,4783448.0,0.01,KKC IN,-,Listed,Rest,Growth,0.006090482811009775
Equity,-,Elastic Nv,4777187.0,0.01,ESTC US,-,Listed,Rest,Growth,0.0060825110481977345
Equity,-,Avnet,4775198.0,0.01,AVT US,-,Listed,Rest,Growth,0.0060799785715593135
Equity,-,United Utilities,4767886.0,0.01,UU LN,-,Listed,Rest,Growth,0.006070668632303342
Equity,-,Cia Energetica De Minas Gerais,4746758.0,0.01,CMIG4 BZ,-,Listed,Rest,Growth,0.006043767593380996
Equity,-,Hero Motocorp,4737117.0,0.01,HMCL IN,-,Listed,Rest,Growth,0.00603149227549713
Equity,-,Baker Hughes,4714868.0,0.01,BKR US,-,Listed,Rest,Growth,0.006003163933250667
Equity,-,Hf Sinclair,4690879.0,0.01,DINO US,-,Listed,Rest,Growth,0.005972620151411016
Equity,-,Obayashi,4688697.0,0.01,1802 JP,-,Listed,Rest,Growth,0.005969841939231513
Equity,-,Arc Resources,4682392.0,0.01,ARX CN,-,Listed,Rest,Growth,0.005961814153809069
Equity,-,Yelp,4670651.0,0.01,YELP US,-,Listed,Rest,Growth,0.005946865029519631
Equity,-,Firstgroup,4666832.0,0.01,FGP LN,-,Listed,Rest,Growth,0.005942002521584926
Equity,-,Teradata,4658198.0,0.01,TDC US,-,Listed,Rest,Growth,0.005931009357534589
Equity,-,Invesco,4650126.0,0.01,IVZ US,-,Listed,Rest,Growth,0.005920731755008029
Equity,-,Jbs Nv,4607862.0,0.01,JBSS32 BZ,-,Listed,Rest,Growth,0.005866919491234174
Equity,-,Tata Motors,4555244.0,0.01,TTMT IN,-,Listed,Rest,Growth,0.005799924088639704
Equity,-,Gartner,4548901.0,0.01,IT US,-,Listed,Rest,Growth,0.00579184792005373
Equity,-,Emera,4548105.0,0.01,EMA CN,-,Listed,Rest,Growth,0.005790834420101904
Equity,-,Halma,4539600.0,0.01,HLMA LN,-,Listed,Rest,Growth,0.005780005504159338
Equity,-,Ciena,4536243.0,0.01,CIEN US,-,Listed,Rest,Growth,0.005775731233633859
Equity,-,Apollo Global Management,4522195.0,0.01,APO US,-,Listed,Rest,Growth,0.005757844742021728
Equity,-,Global Payments,4496062.0,0.01,GPN US,-,Listed,Rest,Growth,0.0057245711311661035
Equity,-,Carrier Global,4486523.0,0.01,CARR US,-,Listed,Rest,Growth,0.0057124256838790785
Equity,-,Clp,4482960.0,0.01,2 HK,-,Listed,Rest,Growth,0.005707889125677624
Equity,-,Japan Post Bank,4482641.0,0.01,7182 JP,-,Listed,Rest,Growth,0.005707482961752207
Equity,-,Resideo Technologies,4471401.0,0.01,REZI US,-,Listed,Rest,Growth,0.00569317173127667
Equity,-,Southern Cross Media,4459166.0,0.01,SXL AU,-,Listed,Rest,Growth,0.005677593625861349
Equity,-,Fidelity National Information Services,4454838.0,0.01,FIS US,-,Listed,Rest,Growth,0.005672083038183579
Equity,-,Paladin Energy,4444384.0,0.01,PDN AU,-,Listed,Rest,Growth,0.0056587725752484126
Equity,-,Gfl Environmental,4431093.0,0.01,GFL CN,-,Listed,Rest,Growth,0.005641849927183433
Equity,-,Credit,4426307.0,0.01,CCP AU,-,Listed,Rest,Growth,0.00563575619506102
Equity,-,Teledyne Technologies,4414835.0,0.01,TDY US,-,Listed,Rest,Growth,0.005621149572639724
Equity,-,Accent,4396555.0,0.01,AX1 AU,-,Listed,Rest,Growth,0.005597874724499793
Equity,-,Premier Investments,4379718.0,0.01,PMV AU,-,Listed,Rest,Growth,0.0055764371633328326
Equity,-,Gildan Activewear,4371936.0,0.01,GIL CN,-,Listed,Rest,Growth,0.005566528800738471
Equity,-,Quanta Services,4360077.0,0.01,PWR US,-,Listed,Rest,Growth,0.005551429433993862
Equity,-,Evergreen Marine Taiwan,4356819.0,0.01,2603 TT,-,Listed,Rest,Growth,0.0055472812143417885
Equity,-,Gold Road Resources,4356051.0,0.01,GOR AU,-,Listed,Rest,Growth,0.005546303365142036
Equity,-,American International,4351344.0,0.01,AIG US,-,Listed,Rest,Growth,0.0055403102190701185
Equity,-,Perenti,4345010.0,0.01,PRN AU,-,Listed,Rest,Growth,0.005532245509654456
Equity,-,Alkermes,4339073.0,0.01,ALKS US,-,Listed,Rest,Growth,0.0055246862769735595
Equity,-,Flowserve,4305272.0,0.01,FLS US,-,Listed,Rest,Growth,0.00548164945301416
Equity,-,Orient Overseas International,4302525.0,0.01,316 HK,-,Listed,Rest,Growth,0.0054781518595874434
Equity,-,Terumo,4296574.0,0.01,4543 JP,-,Listed,Rest,Growth,0.00547057480153051
Equity,-,Yum! Brands,4293696.0,0.01,YUM US,-,Listed,Rest,Growth,0.005466910413513731
Equity,-,Collins Foods,4287483.0,0.01,CKF AU,-,Listed,Rest,Growth,0.005458999766276674
Equity,-,Broadridge Financial Solutions,4287025.0,0.01,BR US,-,Listed,Rest,Growth,0.00545841662183203
Equity,-,Western Union,4228964.0,0.01,WU US,-,Listed,Rest,Growth,0.005384490967682547
Equity,-,Nutanix,4183869.0,0.01,NTNX US,-,Listed,Rest,Growth,0.005327074158225752
Equity,-,Firstservice,4172025.0,0.01,FSV CN,-,Listed,Rest,Growth,0.005311993890098327
Equity,-,Kimberly-Clark,4162520.0,0.01,KMB US,-,Listed,Rest,Growth,0.005299891733010249
Equity,-,Labcorp,4160198.0,0.01,LH US,-,Listed,Rest,Growth,0.005296935267070374
Equity,-,Dxc Technology,4138183.0,0.01,DXC US,-,Listed,Rest,Growth,0.005268904863251961
Equity,-,Kt,4134791.0,0.01,KT US,-,Listed,Rest,Growth,0.005264586029286389
Equity,-,Endesa Sa,4132678.0,0.01,ELE SM,-,Listed,Rest,Growth,0.005261895670745926
Equity,-,Chesapeake Energy,4121289.0,0.01,EXE US,-,Listed,Rest,Growth,0.0052473947273397065
Equity,-,Webjet,4114476.0,0.01,WJL AU,-,Listed,Rest,Growth,0.005238720135415344
Equity,-,Amrize,4110653.0,0.01,AMRZ SW,-,Listed,Rest,Growth,0.005233852534516057
Equity,-,Interactive Brokers,4096748.0,0.01,IBKR US,-,Listed,Rest,Growth,0.005216148116387734
Equity,-,Sf,4092546.0,0.01,6936 HK,-,Listed,Rest,Growth,0.005210797957094299
Equity,-,Heico,4072205.0,0.01,HEIA US,-,Listed,Rest,Growth,0.005184898958953471
Equity,-,Asx,4060445.0,0.01,ASX AU,-,Listed,Rest,Growth,0.005169925643082268
Equity,-,Otis Worldwide,4059005.0,0.01,OTIS US,-,Listed,Rest,Growth,0.005168092175832733
Equity,-,Hindalco Industries,4053799.0,0.01,HNDL IN,-,Listed,Rest,Growth,0.005161463682429206
Equity,-,Cincinnati Financial,4051831.0,0.01,CINF US,-,Listed,Rest,Growth,0.00515895794385484
Equity,-,Ck Hutchison,4044629.0,0.01,1 HK,-,Listed,Rest,Growth,0.005149788061124874
Equity,-,Unilever,4043432.0,0.01,UNA NA,-,Listed,Rest,Growth,0.005148263991473698
Equity,-,Owens Corning,4017719.0,0.0,OC US,-,Listed,Rest,Growth,0.005115525141899188
Equity,-,Nippon Yusen Kk,3983176.0,0.0,9101 JP,-,Listed,Rest,Growth,0.00507154357300982
Equity,-,Sonos,3976125.0,0.0,SONO US,-,Listed,Rest,Growth,0.005062565949692825
Equity,-,Syrah Resources,3957583.0,0.0,SYR AU,-,Listed,Rest,Growth,0.005038957512372769
Equity,-,Murphy Oil,3954278.0,0.0,MUR US,-,Listed,Rest,Growth,0.005034749450386858
Equity,-,Zoominfo Technologies,3945591.0,0.0,GTM US,-,Listed,Rest,Growth,0.005023688804555808
Equity,-,Jones Lang Lasalle,3942575.0,0.0,JLL US,-,Listed,Rest,Growth,0.005019848709260948
Equity,-,Hansen Technologies,3936915.0,0.0,HSN AU,-,Listed,Rest,Growth,0.005012642164377359
Equity,-,Fidelity National Financial,3915492.0,0.0,FNF US,-,Listed,Rest,Growth,0.004985365519317088
Equity,-,Nio,3901747.0,0.0,9866 HK,-,Listed,Rest,Growth,0.004967864819772047
Equity,-,Hyundai Mobis,3878243.0,0.0,012330 KS,-,Listed,Rest,Growth,0.004937938559887969
Equity,-,Kuehne & Nagel International Ag,3862731.0,0.0,KNIN SW,-,Listed,Rest,Growth,0.0049181880432388105
Equity,-,Air Liquide Sa,3854266.0,0.0,AI FP,-,Listed,Rest,Growth,0.004907410056942064
Equity,-,Santen Pharmaceutical,3848102.0,0.0,4536 JP,-,Listed,Rest,Growth,0.004899561798521138
Equity,-,Kansai Electric Power,3843018.0,0.0,9503 JP,-,Listed,Rest,Growth,0.004893088640537362
Equity,-,Abn Amro Bank Nv,3805293.0,0.0,ABN NA,-,Listed,Rest,Growth,0.0048450556183229805
Equity,-,Air New Zealand,3803515.0,0.0,AIZ AU,-,Listed,Rest,Growth,0.004842791795566262
Equity,-,Fastenal,3800556.0,0.0,FAST US,-,Listed,Rest,Growth,0.004839024275016697
Equity,-,Vertiv,3794968.0,0.0,VRT US,-,Listed,Rest,Growth,0.004831909403495585
Equity,-,Marks & Spencer,3772847.0,0.0,MKS LN,-,Listed,Rest,Growth,0.004803744036115747
Equity,-,Jumbo Interactive,3763449.0,0.0,JIN AU,-,Listed,Rest,Growth,0.0047917781158302395
Equity,-,Becton Dickinson &,3758954.0,0.0,BDX US,-,Listed,Rest,Growth,0.00478605489688117
Equity,-,Capral,3755251.0,0.0,CAA AU,-,Listed,Rest,Growth,0.004781340084919345
Equity,-,United Rentals,3708682.0,0.0,URI US,-,Listed,Rest,Growth,0.004722046518014068
Equity,-,Ansys,3706535.0,0.0,ANSS US,-,Listed,Rest,Growth,0.004719312869274656
Equity,-,Resolute Mining,3697538.0,0.0,RSG AU,-,Listed,Rest,Growth,0.0047078575186884995
Equity,-,Ww Grainger,3692705.0,0.0,GWW US,-,Listed,Rest,Growth,0.004701703944232247
Equity,-,Credit Agricole Sa,3686988.0,0.0,ACA FP,-,Listed,Rest,Growth,0.004694424824603364
Equity,-,Greatland Resources,3682865.0,0.0,GGP LN,-,Listed,Rest,Growth,0.004689175251360424
Equity,-,Ulta Beauty,3680858.0,0.0,ULTA US,-,Listed,Rest,Growth,0.004686619856381385
Equity,-,Asustek Computer,3662951.0,0.0,2357 TT,-,Listed,Rest,Growth,0.004663819927188728
Equity,-,Enact,3618492.0,0.0,ACT US,-,Listed,Rest,Growth,0.004607212899100478
Equity,-,Super Micro Computer,3613983.0,0.0,SMCI US,-,Listed,Rest,Growth,0.004601471854775371
Equity,-,Steelcase,3580163.0,0.0,SCS US,-,Listed,Rest,Growth,0.004558410839234207
Equity,-,Open Text,3576834.0,0.0,OTEX CN,-,Listed,Rest,Growth,0.004554172219460802
Equity,-,Lyondellbasell Industries Nv,3576021.0,0.0,LYB US,-,Listed,Rest,Growth,0.004553137074409503
Equity,-,Asahi,3572103.0,0.0,2502 JP,-,Listed,Rest,Growth,0.004548148515601392
Equity,-,Amotiv,3570601.0,0.0,AOV AU,-,Listed,Rest,Growth,0.004546236107400836
Equity,-,Pinnacle West Capital,3562275.0,0.0,PNW US,-,Listed,Rest,Growth,0.004535635101623316
Equity,-,Unipol Assicurazioni Spa,3553723.0,0.0,UNI IM,-,Listed,Rest,Growth,0.00452474634334691
Equity,-,Bank Of Communications,3534135.0,0.0,3328 HK,-,Listed,Rest,Growth,0.004499806095788652
Equity,-,Stanmore Resources,3529023.0,0.0,SMR AU,-,Listed,Rest,Growth,0.004493297287052802
Equity,-,Insulet,3516747.0,0.0,PODD US,-,Listed,Rest,Growth,0.0044776669787505155
